Year,Month,Dakar,Diourbel,Fatick,Kaffrine,Kaolack,Kedougou,Kolda,Louga,Matam,Saint louis,Sedhiou,Tambacounda,Thies,Ziguinchor
1973,January,19.86315789,24.665,26.47777778,26.47777778,26.47777778,29.5875,25.48888889,22.58695652,24.25,22.58695652,25.48888889,27.175,24.665,25.08421053
1973,February,19.528,25.528,27.02222222,27.02222222,27.02222222,30.81176471,27.30714286,21.83913043,27.35,21.83913043,27.30714286,29.17916667,25.528,25.29615385
1973,March,20.392,27.37083333,28.63888889,28.63888889,28.63888889,31.93333333,29.37222222,23.54074074,30.12727273,23.54074074,29.37222222,31.29090909,27.37083333,26.38333333
1973,April,21.39166667,28.176,29.30666667,29.30666667,29.30666667,33.70666667,31.38181818,23.60833333,34.59,23.60833333,31.38181818,32.57916667,28.176,26.396
1973,May,23.53571429,28.41111111,29.3826087,29.3826087,29.3826087,32.12272727,30.835,24.05666667,34.83333333,24.05666667,30.835,33.10344828,28.41111111,27.24137931
1973,June,26.69310345,30.11851852,30.15714286,30.15714286,30.15714286,28.04375,28.76,27.64074074,33.55,27.64074074,28.76,29.75416667,30.11851852,28.275
1973,July,26.73571429,28.50833333,28.77142857,28.77142857,28.77142857,26.90952381,28.4,27.22083333,32,27.22083333,28.4,28.40434783,28.50833333,27.07307692
1973,August,27.09666667,28.40769231,28.25,28.25,28.25,26.32631579,26.36875,28.225,30.51111111,28.225,26.36875,26.85217391,28.40769231,26.44137931
1973,September,27.34285714,29.38,29.11764706,29.11764706,29.11764706,27.54736842,26.66666667,28.22083333,30.1125,28.22083333,26.66666667,27.812,29.38,27.17692308
1973,October,27.54137931,31.58095238,30.4,30.4,30.4,28.83809524,28.97142857,27.65862069,32.62,27.65862069,28.97142857,29.175,31.58095238,28.03461538
1973,November,26.025,28.905,29.48461538,29.48461538,29.48461538,28.4,26.22857143,25.95769231,29.97,25.95769231,26.22857143,28.05357143,28.905,26.03103448
1973,December,22.19615385,24.79,25.0047619,25.0047619,25.0047619,25.72,23.29375,21.46923077,24,21.46923077,23.29375,24.952,24.79,22.908
1974,January,19.96923077,23.75,25.5,25.5,25.5,25.17272727,23.72,22.175,23.78571429,22.175,23.72,24.64,23.75,22.81153846
1974,February,19.23478261,27.28571429,27.94,27.94,27.94,29.39166667,26.92727273,22.48947368,27.29230769,22.48947368,26.92727273,28.05,27.28571429,25.50416667
1974,March,19.052,25.77777778,26.66666667,26.66666667,26.66666667,29.74285714,30.57142857,22.07391304,27.73888889,22.07391304,30.57142857,30.3125,25.77777778,26.016
1974,April,19.76,27.53,28.7,28.7,28.7,33.475,31.9,21.20833333,29.51428571,21.20833333,31.9,32.52608696,27.53,25.28333333
1974,May,21.53181818,28.125,29.84285714,29.84285714,29.84285714,31.8,31.23333333,22.48695652,35.06666667,22.48695652,31.23333333,33.22608696,28.125,25.63913043
1974,June,23.9125,29.49,30.73,30.73,30.73,29.41111111,30.51666667,24.60833333,34.675,24.60833333,30.51666667,31.63636364,29.49,27.0125
1974,July,26.34074074,28.70769231,27.84615385,27.84615385,27.84615385,26.32,26.95714286,26.75555556,30.43571429,26.75555556,26.95714286,27.20434783,28.70769231,26.36153846
1974,August,26.92692308,28.14375,27.33461538,27.33461538,27.33461538,26.14285714,26,27.47692308,29.46,27.47692308,26,26.17272727,28.14375,25.6
1974,September,27.19259259,28.51176471,27.53333333,27.53333333,27.53333333,25.87142857,26.19166667,28.21851852,29.45,28.21851852,26.19166667,26.73,28.51176471,26.04814815
1974,October,26.43448276,29.26666667,28.45384615,28.45384615,28.45384615,28.05333333,27.51666667,27.47241379,30.00952381,27.47241379,27.51666667,26.77666667,29.26666667,27.17777778
1974,November,24.25862069,27.25,26.66296296,26.66296296,26.66296296,27.14,25.91666667,24.36428571,27.83529412,24.36428571,25.91666667,26.15416667,27.25,25.12692308
1974,December,22.35925926,25.04285714,25.0952381,25.0952381,25.0952381,25.88333333,23.26153846,22.908,25.52105263,22.908,23.26153846,23.944,25.04285714,22.92
1975,January,21.46190476,26.9,25.46521739,25.46521739,25.46521739,25.86666667,26.15,23.36,24.95625,23.36,26.15,24.56363636,26.9,23.79
1975,February,19.76666667,26.51428571,27.03636364,27.03636364,27.03636364,29.71,26.45,23.06842105,26.54666667,23.06842105,26.45,27.205,26.51428571,25.20833333
1975,March,20.47692308,28.05,28.325,28.325,28.325,33.07,29.14166667,22.37391304,29.90769231,22.37391304,29.14166667,30.47272727,28.05,26.02692308
1975,April,20.22307692,29.5,29.6,29.6,29.6,33.89166667,31.78125,22.52592593,32.27307692,22.52592593,31.78125,32.78,29.5,27.07777778
1975,May,20.97857143,28.67058824,29.23666667,29.23666667,29.23666667,33.14117647,31.76111111,22.39666667,34.58181818,22.39666667,31.76111111,32.775,28.67058824,25.58666667
1975,June,24.64074074,31.15294118,29.57333333,29.57333333,29.57333333,28.525,30.725,25.60689655,34.72173913,25.60689655,30.725,31.65172414,31.15294118,27.68965517
1975,July,26.21935484,28.09642857,27.5,27.5,27.5,26.16818182,26.99473684,26.66451613,29.3,26.66451613,26.99473684,26.70333333,28.09642857,25.97
1975,August,27.2,28.50714286,28.26451613,28.26451613,28.26451613,26.07692308,26.736,28.35333333,29.50333333,28.35333333,26.736,26.60322581,28.50714286,26.19655172
1975,September,26.74827586,28.128,27.22758621,27.22758621,27.22758621,26.14583333,26.45714286,27.81724138,29.08333333,27.81724138,26.45714286,26.35357143,28.128,25.21333333
1975,October,27.62666667,30.33888889,28.83666667,28.83666667,28.83666667,27.85714286,27.97857143,28.33666667,30.74827586,28.33666667,27.97857143,27.82758621,30.33888889,27.01071429
1975,November,24.1,27.55833333,26.89655172,26.89655172,26.89655172,27.73125,25.65714286,24.61034483,27.40714286,24.61034483,25.65714286,25.4137931,27.55833333,25.14827586
1975,December,22.38709677,26.39565217,26.05806452,26.05806452,26.05806452,27.44,25.61578947,22.89354839,27.03225806,22.89354839,25.61578947,25.4516129,26.39565217,24.25806452
1976,January,20.27096774,24.16521739,24.36538462,24.36538462,24.36538462,26.53571429,24.72380952,21.23870968,23.9125,21.23870968,24.72380952,24.28387097,24.16521739,23.67333333
1976,February,18.94285714,26.372,26.12307692,26.12307692,26.12307692,28.28333333,27.50588235,21.76896552,26.3,21.76896552,27.50588235,26.88571429,26.372,25.28571429
1976,March,19.25333333,28.176,28.47407407,28.47407407,28.47407407,31.535,28.96875,22.73448276,29.63333333,22.73448276,28.96875,30.47586207,28.176,26.39310345
1976,April,20.64666667,28.77916667,29.66785714,29.66785714,29.66785714,32.155,30.31818182,22.76333333,33.42307692,22.76333333,30.31818182,32.37407407,28.77916667,26.16333333
1976,May,20.75,29.31034483,29.17666667,29.17666667,29.17666667,32.54285714,30.15714286,22.20322581,35.03913043,22.20322581,30.15714286,32.21333333,29.31034483,26.3
1976,June,24.96666667,30.9826087,29.30333333,29.30333333,29.30333333,28.95714286,29.6125,25.32413793,34.03571429,25.32413793,29.6125,29.775,30.9826087,27.85666667
1976,July,26.81724138,29.7,28.8862069,28.8862069,28.8862069,27.6,27.35,27.39,32.34285714,27.39,27.35,27.52857143,29.7,26.11428571
1976,August,27.63448276,28.89411765,28.56071429,28.56071429,28.56071429,26.50588235,26.86,28.6,30.1,28.6,26.86,26.9037037,28.89411765,25.91851852
1976,September,27.66896552,28.98095238,28.52413793,28.52413793,28.52413793,26.53181818,27.116,28.91428571,30.15666667,28.91428571,27.116,26.86206897,28.98095238,26.40344828
1976,October,27.07142857,29.23529412,28.90869565,28.90869565,28.90869565,27.54210526,27.145,27.47857143,31.10384615,27.47857143,27.145,27.51724138,29.23529412,26.72857143
1976,November,25.41,28.56315789,27.97692308,27.97692308,27.97692308,26.33,25.456,26.23571429,28.5,26.23571429,25.456,26.30357143,28.56315789,25.45
1976,December,20.28387097,25.24736842,25.26451613,25.26451613,25.26451613,26.82352941,23.54375,21.13225806,25.16,21.13225806,23.54375,25.70333333,25.24736842,23.43103448
1977,January,19.72142857,26.495,26.78571429,26.78571429,26.78571429,27.92857143,25.47,22.47142857,27.54210526,22.47142857,25.47,27.25,26.495,24.325
1977,February,19.77857143,27.9,27.49090909,27.49090909,27.49090909,30.52727273,25.06315789,24.17777778,28.58636364,24.17777778,25.06315789,29.43333333,27.9,25.55925926
1977,March,21.71666667,29.6,31.17692308,31.17692308,31.17692308,32.275,28.42222222,25.10740741,32.11304348,25.10740741,28.42222222,31.45,29.6,26.85555556
1977,April,22.57666667,29.89642857,30.78,30.78,30.78,33.756,31.36086957,23.75666667,33.84,23.75666667,31.36086957,33.24444444,29.89642857,27.77333333
1977,May,22.32258065,29.05652174,29.45517241,29.45517241,29.45517241,33.7173913,30.9,22.66551724,34.8173913,22.66551724,30.9,33.62857143,29.05652174,26.60322581
1977,June,25.36551724,30.15,29.53928571,29.53928571,29.53928571,29.31428571,29.88333333,26.00666667,34.80769231,26.00666667,29.88333333,30.67931034,30.15,27.81333333
1977,July,27.03870968,29.58275862,29.57,29.57,29.57,27.85517241,28.64736842,27.18333333,32.74193548,27.18333333,28.64736842,28.36129032,29.58275862,27.17419355
1977,August,27.16451613,29.1037037,29.11,29.11,29.11,26.82962963,27.90769231,27.60967742,31.08,27.60967742,27.90769231,28.05333333,29.1037037,26.52666667
1977,September,27.53333333,28.49615385,27.86551724,27.86551724,27.86551724,26.72666667,27.45882353,28.43333333,29.78666667,28.43333333,27.45882353,27.32068966,28.49615385,26.52666667
1977,October,27.39354839,30.308,30.19642857,30.19642857,30.19642857,28.05357143,28.26666667,27.63,32.08709677,27.63,28.26666667,28.52903226,30.308,27.27096774
1977,November,25.81666667,28.54642857,28.12857143,28.12857143,28.12857143,27.36538462,27.08636364,26.07,28.82758621,26.07,27.08636364,27.05,28.54642857,26.12666667
1977,December,23,26.59310345,27.59032258,27.59032258,27.59032258,26.91333333,25.64347826,24.22903226,27.07096774,24.22903226,25.64347826,27.31290323,26.59310345,24.58064516
1978,January,21.18709677,25.85517241,26.32258065,26.32258065,26.32258065,28.26785714,26.62962963,22.45806452,26.43225806,22.45806452,26.62962963,27.23225806,25.85517241,24.72258065
1978,February,20.85357143,27.23913043,26.80357143,26.80357143,26.80357143,31.1,28.51818182,21.68928571,28.56296296,21.68928571,28.51818182,29.18518519,27.23913043,25.22142857
1978,March,21.20967742,27.88666667,29.00967742,29.00967742,29.00967742,32.232,28.78571429,23.80967742,30.10322581,23.80967742,28.78571429,30.62580645,27.88666667,26.23870968
1978,April,21.10344828,28.38571429,29.4,29.4,29.4,33.56363636,30.95789474,22.70689655,32.61428571,22.70689655,30.95789474,32.9037037,28.38571429,26.16206897
1978,May,23.06451613,29.9137931,30.46451613,30.46451613,30.46451613,32.87777778,31.84814815,24.11290323,35.46071429,24.11290323,31.84814815,33.32258065,29.9137931,27.4483871
1978,June,26.24137931,30.23571429,30.03333333,30.03333333,30.03333333,29.21666667,29.215,26.525,32.74074074,26.525,29.215,29.71,30.23571429,27.19310345
1978,July,26.87419355,29.05862069,29.01612903,29.01612903,29.01612903,26.98571429,27.86,27.31612903,30.73225806,27.31612903,27.86,27.33225806,29.05862069,26.3483871
1978,August,27.14193548,28.39615385,27.92592593,27.92592593,27.92592593,26.7,23,27.92333333,30.29666667,27.92333333,23,26.94666667,28.39615385,26.17333333
1978,September,27.47857143,28.675,28.456,28.456,28.456,26.85833333,27.32608696,28.436,30.276,28.436,27.32608696,27.20740741,28.675,26.576
1978,October,27.7483871,30.00384615,29.2516129,29.2516129,29.2516129,27.35769231,27.56956522,28.8516129,31.38064516,28.8516129,27.56956522,27.69354839,30.00384615,27.00967742
1978,November,26.42,28.88333333,27.89,27.89,27.89,26.90714286,25.45,26.62666667,28.81666667,26.62666667,25.45,25.73333333,28.88333333,24.9137931
1978,December,23.37419355,26.29,25.53225806,25.53225806,25.53225806,26.16333333,24.03870968,23.72903226,25.5483871,23.72903226,24.03870968,25.68709677,26.29,23.01333333
1979,January,21.20333333,24.94090909,25.6,25.6,25.6,28.50833333,26.1,21.51612903,26.55333333,21.51612903,26.1,27.54,24.94090909,23.60666667
1979,February,21.29285714,28.94615385,28.17857143,28.17857143,28.17857143,29.41428571,28.57916667,24.675,28.43571429,24.675,28.57916667,28.275,28.94615385,25.21785714
1979,March,19.91612903,28.75333333,29.23571429,29.23571429,29.23571429,31.10740741,31.24,23.13333333,30.75806452,23.13333333,31.24,31.1,28.75333333,26.50333333
1979,April,21.84333333,30.61333333,30.62,30.62,30.62,34.32857143,32.74736842,24.85666667,33.92413793,24.85666667,32.74736842,32.91,30.61333333,26.64
1979,May,23.33870968,31.04333333,30.18387097,30.18387097,30.18387097,32.75,32.96071429,24.3516129,35.20322581,24.3516129,32.96071429,33.13225806,31.04333333,27.87096774
1979,June,26.69,29.68666667,29.18333333,29.18333333,29.18333333,28.66206897,30.29583333,26.89333333,34.16333333,26.89333333,30.29583333,29.47333333,29.68666667,27.98
1979,July,26.94193548,29.20689655,28.69032258,28.69032258,28.69032258,27.75172414,28.22333333,27.33225806,32.20322581,27.33225806,28.22333333,27.9516129,29.20689655,27.11612903
1979,August,27.3516129,29.33,28.56774194,28.56774194,28.56774194,27.06206897,28.12307692,27.87096774,31.38387097,27.87096774,28.12307692,27.47333333,29.33,26.89666667
1979,September,27.88333333,29.38333333,29.06333333,29.06333333,29.06333333,27.80666667,28.176,28.87333333,31.83666667,28.87333333,28.176,27.82666667,29.38333333,27.32333333
1979,October,27.88709677,30.25806452,29.67096774,29.67096774,29.67096774,28.36451613,29.20869565,27.43225806,32.62580645,27.43225806,29.20869565,28.11290323,30.25806452,27.56129032
1979,November,26.04,29.18333333,29.09666667,29.09666667,29.09666667,28.58275862,28.56153846,25.89666667,30.34333333,25.89666667,28.56153846,28.59666667,29.18333333,26.14333333
1979,December,24.58064516,26.17096774,26.8483871,26.8483871,26.8483871,27.31428571,26.384,24.13548387,25.60967742,24.13548387,26.384,26.44516129,26.17096774,24.54516129
1980,January,20.91612903,24.63870968,25.74193548,25.74193548,25.74193548,29.6516129,26.76956522,21.08709677,26.69032258,21.08709677,26.76956522,27.61935484,24.63870968,24.1483871
1980,February,20.84482759,27.10344828,28.11071429,28.11071429,28.11071429,29.68275862,28.36,23.28965517,28.04137931,23.28965517,28.36,27.92758621,27.10344828,25.3137931
1980,March,20.39354839,27.82580645,28.57741935,28.57741935,28.57741935,32.48064516,30.42692308,22.66129032,31.46129032,22.66129032,30.42692308,31.93870968,27.82580645,26.00322581
1980,April,22.22333333,30.12,30.57,30.57,30.57,34,31.26551724,24.15,35.32666667,24.15,31.26551724,33.84333333,30.12,26.85
1980,May,22.19,29.79354839,29.88387097,29.88387097,29.88387097,33.56785714,31.73333333,23.51612903,35.61290323,23.51612903,31.73333333,33.95806452,29.79354839,26.88387097
1980,June,24.56,30.01666667,29.21333333,29.21333333,29.21333333,29.57333333,30.42333333,24.75666667,34.71333333,24.75666667,30.42333333,31.15666667,30.01666667,27.92
1980,July,26.50322581,29.44193548,29.12258065,29.12258065,29.12258065,27.44,28.06333333,26.44516129,32.10967742,26.44516129,28.06333333,29.03870968,29.44193548,27.14516129
1980,August,27.19032258,28.61612903,28.91333333,28.91333333,28.91333333,26.76129032,26.97333333,27.53870968,30.1516129,27.53870968,26.97333333,26.87741935,28.61612903,27.00645161
1980,September,27.30666667,28.79310345,28.79,28.79,28.79,27.15333333,27.59615385,28.14,30.87333333,28.14,27.59615385,27.3,28.79310345,27.02666667
1980,October,26.61290323,30.26333333,30.03793103,30.03793103,30.03793103,28.56296296,28.464,27.31290323,32.01290323,27.31290323,28.464,29.03225806,30.26333333,28.09354839
1980,November,24.58,27.95185185,27.59333333,27.59333333,27.59333333,28.375,27.21071429,24.58333333,28.95,24.58333333,27.21071429,28.65,27.95185185,26.67666667
1980,December,22.72258065,25.38064516,25.16774194,25.16774194,25.16774194,27.29583333,25.76111111,22.26666667,24.09032258,22.26666667,25.76111111,25.29354839,25.38064516,24.45806452
1981,January,21.18709677,25.44193548,26.19666667,26.19666667,26.19666667,27.36818182,26.46923077,22.40322581,24.11935484,22.40322581,26.46923077,25.91290323,25.44193548,24.18387097
1981,February,19.34642857,26.21785714,26.83928571,26.83928571,26.83928571,30.63913043,28.43333333,21.9,26.92857143,21.9,28.43333333,28.33928571,26.21785714,24.95
1981,March,22.1,29.63333333,30.07741935,30.07741935,30.07741935,32.22222222,30.23333333,24.44193548,31.62580645,24.44193548,30.23333333,31.40645161,29.63333333,27.02903226
1981,April,21.31,30.41724138,31.27586207,31.27586207,31.27586207,33.61153846,32.33157895,23.46333333,34.47,23.46333333,32.33157895,33.58666667,30.41724138,26.74482759
1981,May,22.87096774,30.86,30.32580645,30.32580645,30.32580645,31.59032258,31.85454545,24.1516129,36.07741935,24.1516129,31.85454545,32.29354839,30.86,27.41290323
1981,June,25.59333333,30.46071429,30.06,30.06,30.06,29.84666667,31.475,26.3,35.22333333,26.3,31.475,32.03,30.46071429,28.72666667
1981,July,27.18064516,29.69666667,29.08666667,29.08666667,29.08666667,27.73571429,27.52727273,27.78,31.09354839,27.78,27.52727273,27.79354839,29.69666667,26.69333333
1981,August,27.48064516,28.61666667,27.72903226,27.72903226,27.72903226,26.67407407,27.52,28.30645161,29.82142857,28.30645161,27.52,26.86774194,28.61666667,26.46774194
1981,September,27.89333333,29.1,28.29285714,28.29285714,28.29285714,26.93076923,27.71666667,28.17333333,29.21666667,28.17333333,27.71666667,27.04,29.1,26.81724138
1981,October,27.82903226,30.43666667,29.92666667,29.92666667,29.92666667,28.825,28.37272727,27.69032258,32.49310345,27.69032258,28.37272727,28.41290323,30.43666667,27.50322581
1981,November,26.88666667,29.95,28.69333333,28.69333333,28.69333333,28.80714286,0,26.43333333,29.2,26.43333333,0,28.14666667,29.95,26.73333333
1981,December,24.18709677,26.22,25.96129032,25.96129032,25.96129032,27.05333333,26.075,23.57419355,25.2483871,23.57419355,26.075,25.9516129,26.22,23.41612903
1982,January,21.17096774,25.11612903,25.74482759,25.74482759,25.74482759,26.77692308,24.97142857,22.82580645,24.60344828,22.82580645,24.97142857,25.06451613,25.11612903,23.50322581
1982,February,19.25714286,25.11428571,25.96785714,25.96785714,25.96785714,29.795,27.34375,21.51785714,25.95357143,21.51785714,27.34375,27.6,25.11428571,24.70357143
1982,March,20.53225806,27.62258065,28.50333333,28.50333333,28.50333333,31.33125,30.36,22.70967742,29.63870968,22.70967742,30.36,30.57741935,27.62258065,26.1483871
1982,April,20.88,28.50333333,29.96785714,29.96785714,29.96785714,32.575,32.81363636,22.33,32.36666667,22.33,32.81363636,32.77666667,28.50333333,26.21333333
1982,May,21.62258065,29.82413793,30.47241379,30.47241379,30.47241379,32.9375,32.22857143,22.9483871,34.21290323,22.9483871,32.22857143,32.86129032,29.82413793,26.8
1982,June,24.61,31.16538462,30.85,30.85,30.85,29.83,29.30714286,25.57666667,35.14,25.57666667,29.30714286,31.21666667,31.16538462,28.23793103
1982,July,26.78387097,30.4,30.07931034,30.07931034,30.07931034,27.385,27.92,27.38387097,31.81,27.38387097,27.92,28.69354839,30.4,27.52333333
1982,August,26.9483871,28.33,28.27741935,28.27741935,28.27741935,26.9,27.16153846,27.6,29.42258065,27.6,27.16153846,27.21935484,28.33,26.52258065
1982,September,27.84666667,29.21,28.75666667,28.75666667,28.75666667,27.70454545,28.63333333,29.15333333,31.40357143,29.15333333,28.63333333,27.59,29.21,27.01
1982,October,27.28709677,30.02142857,28.53448276,28.53448276,28.53448276,28.575,27.35714286,27.93870968,32.3137931,27.93870968,27.35714286,28.53548387,30.02142857,27.11290323
1982,November,25.45666667,29.93,27.744,27.744,27.744,28.66428571,26.97222222,25.56666667,28.65714286,25.56666667,26.97222222,27.39655172,29.93,25.83793103
1982,December,21.25483871,25.43684211,25.09285714,25.09285714,25.09285714,25.52,24.28636364,22.34666667,23.83214286,22.34666667,24.28636364,24.63793103,25.43684211,23.41612903
1983,January,21.81935484,26.84,26.04193548,26.04193548,26.04193548,26.67,26.125,24.14666667,25.0516129,24.14666667,26.125,26.29354839,26.84,24.34827586
1983,February,21.81071429,28.44,28.208,28.208,28.208,29.875,30.6,23.88846154,28.28518519,23.88846154,30.6,29.2,28.44,26.07857143
1983,March,22.28387097,29.55,30.8,30.8,30.8,33.02,31.83636364,25.34193548,32.09666667,25.34193548,31.83636364,32.29615385,29.55,28.25483871
1983,April,21.61333333,30.25454545,29.08947368,29.08947368,29.08947368,34.1625,32.55833333,22.71034483,34.61153846,22.71034483,32.55833333,33.44,30.25454545,26.15333333
1983,May,22.24193548,31.68421053,31.17307692,31.17307692,31.17307692,32.99090909,33.12142857,23.96774194,36.27,23.96774194,33.12142857,33.68666667,31.68421053,27.56774194
1983,June,26.18,30.56956522,30.26071429,30.26071429,30.26071429,28.75416667,31.01764706,26.42068966,34.61034483,26.42068966,31.01764706,30.86333333,30.56956522,28.49655172
1983,July,27.65806452,30.51,29.97857143,29.97857143,29.97857143,27.40714286,28.57058824,27.86451613,33.36451613,27.86451613,28.57058824,28.21612903,30.51,27.35483871
1983,August,27.72903226,29.66666667,28.98387097,28.98387097,28.98387097,27.61785714,28.03333333,28.12258065,31.57096774,28.12258065,28.03333333,28.19354839,29.66666667,26.9516129
1983,September,27.87666667,30.025,29.35666667,29.35666667,29.35666667,27.62083333,28.13333333,28.82333333,32.26666667,28.82333333,28.13333333,28.00666667,30.025,26.91666667
1983,October,28.28064516,31.08387097,30.98387097,30.98387097,30.98387097,29.36333333,27.98461538,28.86129032,32.1516129,28.86129032,27.98461538,29.7516129,31.08387097,27.84516129
1983,November,26.47,29.52413793,30.91153846,30.91153846,30.91153846,29.56071429,27.64285714,26.39666667,30.10666667,26.39666667,27.64285714,29.35666667,29.52413793,27.08
1983,December,23.3516129,25.99354839,26.99032258,26.99032258,26.99032258,26.68,23.825,22.78709677,24.76129032,22.78709677,23.825,25.95483871,25.99354839,24.48064516
1984,January,19.53870968,24.89333333,25.69333333,25.69333333,25.69333333,26.89583333,25.64642857,21.6516129,24.79666667,21.6516129,25.64642857,25.51612903,24.89333333,24.60967742
1984,February,20.81724138,27.41724138,27.88275862,27.88275862,27.88275862,29.78181818,26.51034483,24.40344828,26.87241379,24.40344828,26.51034483,27.79655172,27.41724138,26.12068966
1984,March,20.14193548,26.57419355,27.7516129,27.7516129,27.7516129,32.97894737,29.38571429,21.66774194,30.09354839,21.66774194,29.38571429,30.90967742,26.57419355,26.07333333
1984,April,21.44,28.36551724,29.16896552,29.16896552,29.16896552,34.16470588,31.656,22.1,33.74333333,22.1,31.656,33.31,28.36551724,26.30333333
1984,May,23.53548387,30.71,31.0483871,31.0483871,31.0483871,32.32962963,31.74285714,24.76451613,36.67741935,24.76451613,31.74285714,33.38387097,30.71,27.80967742
1984,June,25.94,30.26428571,30.15555556,30.15555556,30.15555556,29.13478261,28.9,26.62333333,33.24333333,26.62333333,28.9,29.55862069,30.26428571,27.46333333
1984,July,26.90645161,29.13,28.96,28.96,28.96,25.8,27.37857143,27.27419355,31.6862069,27.27419355,27.37857143,27.51290323,29.13,26.51
1984,August,27.63870968,30.8037037,29.44193548,29.44193548,29.44193548,26.3,27.9,28.00333333,32.74333333,28.00333333,27.9,28.12258065,30.8037037,27.06129032
1984,September,27.55,29.78275862,28.18666667,28.18666667,28.18666667,26.92380952,28.33333333,28.63666667,31.79655172,28.63666667,28.33333333,27.12666667,29.78275862,26.82413793
1984,October,27.06129032,30.1137931,29.23548387,29.23548387,29.23548387,28.07692308,28.65384615,28.02903226,31.36451613,28.02903226,28.65384615,28.23225806,30.1137931,27.26129032
1984,November,25.07,28.72068966,29.04285714,29.04285714,29.04285714,27.02173913,27.56111111,25.65,28.93333333,25.65,27.56111111,28.18333333,28.72068966,25.71333333
1984,December,21.42258065,25.27142857,25.71785714,25.71785714,25.71785714,24.625,24.27058824,22.76129032,25.51724138,22.76129032,24.27058824,25.4,25.27142857,23.98064516
1985,January,18.66774194,23.99615385,24.88275862,24.88275862,24.88275862,26.7826087,26.14705882,20.41612903,24.57931034,20.41612903,26.14705882,26.21612903,23.99615385,24.55862069
1985,February,19.85,27.30769231,28.5,28.5,28.5,29.95,29.325,23.47142857,29.55555556,23.47142857,29.325,29.66785714,27.30769231,25.52962963
1985,March,19.5,28.18148148,28.60322581,28.60322581,28.60322581,31.964,30.98125,22.87586207,30.57,22.87586207,30.98125,31.48064516,28.18148148,27.21612903
1985,April,20.12333333,28.124,29.02413793,29.02413793,29.02413793,33.02777778,32.23333333,22.67857143,32.59642857,22.67857143,32.23333333,32.38461538,28.124,26.81034483
1985,May,20.82903226,28.98076923,29.28387097,29.28387097,29.28387097,33.5625,32.90555556,22.57096774,35.5,22.57096774,32.90555556,33.40967742,28.98076923,25.97
1985,June,24.42,29.99,29.32,29.32,29.32,30.22142857,30.86666667,25.52413793,34.55517241,25.52413793,30.86666667,31.58,29.99,27.75333333
1985,July,26.40967742,29.29130435,27.40714286,27.40714286,27.40714286,27.08095238,27.72173913,26.87419355,31.04827586,26.87419355,27.72173913,28,29.29130435,26.66086957
1985,August,26.91612903,28.74615385,26.78888889,26.78888889,26.78888889,26.65185185,27.85652174,28.01428571,30.91290323,28.01428571,27.85652174,27.03666667,28.74615385,26.66129032
1985,September,26.93333333,28.08636364,27.96,27.96,27.96,26.89473684,27.33529412,27.975,30.35172414,27.975,27.33529412,27.00689655,28.08636364,26.53333333
1985,October,27.26774194,30.72758621,29.47692308,29.47692308,29.47692308,28.748,28.69166667,29.12258065,32.5,29.12258065,28.69166667,28.67666667,30.72758621,28.12666667
1985,November,24.69655172,29.50384615,29.28888889,29.28888889,29.28888889,28.6,28.37391304,26.55172414,30.52962963,26.55172414,28.37391304,28.47931034,29.50384615,27.03448276
1985,December,22.67741935,24.95,24.86774194,24.86774194,24.86774194,24.15833333,24.28846154,23.12258065,24.96071429,23.12258065,24.28846154,24.98064516,24.95,23.82580645
1986,January,18.10967742,23.9037037,24.04193548,24.04193548,24.04193548,25.07692308,25.33333333,21.45,24.1875,21.45,25.33333333,24.40333333,23.9037037,23.48333333
1986,February,19.07142857,26.696,26.75714286,26.75714286,26.75714286,30.58636364,28.86538462,22.00714286,28.51851852,22.00714286,28.86538462,28.78148148,26.696,25.54444444
1986,March,19.43548387,28.86666667,28.93548387,28.93548387,28.93548387,31.58928571,30.32068966,23.82903226,30.12666667,23.82903226,30.32068966,30.32258065,28.86666667,27.02580645
1986,April,21.1,31.52962963,30.92333333,30.92333333,30.92333333,34.36315789,32.10454545,24.42758621,35.03928571,24.42758621,32.10454545,33.18888889,31.52962963,28.19285714
1986,May,22.56774194,30.38571429,30.21290323,30.21290323,30.21290323,32,31.9,23.7,35.75862069,23.7,31.9,33.52258065,30.38571429,28.525
1986,June,24.40333333,30.875,30.41034483,30.41034483,30.41034483,30.248,30.27272727,25.33,35.28928571,25.33,30.27272727,32.42758621,30.875,29.06428571
1986,July,26.60967742,30.36923077,29.40333333,29.40333333,29.40333333,27.63043478,28.7875,27.04193548,32.61,27.04193548,28.7875,28.67741935,30.36923077,27.4137931
1986,August,27.20322581,29.70714286,28.54333333,28.54333333,28.54333333,26.60833333,27.14666667,28.00645161,31.10666667,28.00645161,27.14666667,27.04333333,29.70714286,26.61153846
1986,September,26.97,28.60454545,27.82413793,27.82413793,27.82413793,26.76875,27.55555556,28.52333333,29.40344828,28.52333333,27.55555556,26.77586207,28.60454545,26.85555556
1986,October,27.33870968,30.20645161,29.17419355,29.17419355,29.17419355,27.92222222,28.85357143,28.30322581,32.22258065,28.30322581,28.85357143,28.97096774,30.20645161,27.62903226
1986,November,24.43,28.58275862,27.57586207,27.57586207,27.57586207,28.33181818,26.19130435,25.57666667,28.39333333,25.57666667,26.19130435,27.71724138,28.58275862,25.59655172
