Year,Dakar_Temperature,Diourbel_Temperature,Fatick_Temperature,Kaffrine_Temperature,Kaolack_Temperature,Kedougou_Temperature,Kolda_Temperature,Louga_Temperature,Matam_Temperature,Saint louis_Temperature,Sedhiou_Temperature,Tambacounda_Temperature,Thies_Temperature,Ziguinchor_Temperature,Corn_Weighted_Temperature,Cotton_Weighted_Temperature,Millet_Weighted_Temperature,Peanut_Weighted_Temperature,Rice_Weighted_Temperature,Sorghum_Weighted_Temperature
1983,24.356996928888886,29.72666531888889,29.321367715555557,29.321367715555557,29.321367715555557,29.790934343333333,29.999558611111112,25.69847447,32.01416651,25.69847447,29.999558611111112,30.021782925555556,29.72666531888889,26.902492363333334,29.528166372110526,29.951905779922225,29.335865601742224,29.117995604519162,28.450831528933332,29.417210311988892
1984,23.723170188888886,28.66011483666667,28.698801686666666,28.698801686666666,28.698801686666666,29.367725168888892,28.60591662111111,25.013871792222222,31.294756312222223,25.013871792222222,28.60591662111111,29.248555597777777,28.66011483666667,26.530608082222223,28.527117150788083,28.81785798207778,28.511748034844448,28.303063102230652,27.443672868355556,28.53972842353334
1985,22.62769414555556,28.07821319,27.974447231111114,27.974447231111114,27.974447231111114,29.570650679999996,29.485824374444444,24.488952892222223,31.074374456666664,24.488952892222223,29.485824374444444,29.642498594444444,28.07821319,26.410394525555557,28.711802443435236,29.43939987917778,28.146240493822226,28.0123757944373,27.720700823511113,28.501638925477778
1986,22.83006315111111,28.993070374444446,28.561327576666663,28.561327576666663,28.561327576666663,29.430138714444443,29.14293361777778,24.923942416666666,31.33777691666667,24.923942416666666,29.14293361777778,29.460340662222222,28.993070374444446,26.96851268777778,28.7605424323051,29.204621322222224,28.57658508205111,28.36331789124565,27.76907869635556,28.675207421499998
1987,24.21777114111111,29.869217343333332,29.368238523333332,29.368238523333332,29.368238523333332,30.42592551888889,29.357392774444445,26.200848641111108,31.89839494666667,26.200848641111108,29.357392774444445,29.85547138777778,29.869217343333332,27.53039849888889,29.271439845734022,29.546675137377775,29.299378796526668,29.086671389230144,28.339310322500005,29.273365578355556
1988,23.651925596666665,29.609169604444446,29.018809524444446,29.018809524444446,29.018809524444446,30.08990515111111,28.986325424444445,25.648559575555552,31.08256013333333,25.648559575555552,28.986325424444445,29.51385696111111,29.609169604444446,27.027659813333333,28.894628486232765,29.186372138211112,28.948169554495557,28.709086992163964,27.902613649466666,28.89821269785556
1989,23.42698156666667,28.59997949555556,28.51465437555556,28.51465437555556,28.51465437555556,29.323660251111114,28.894244704444443,25.426721136666668,30.95311157,25.426721136666668,28.894244704444443,28.98012260222222,28.59997949555556,26.421914150000003,28.56930243758132,28.918703691955553,28.44767726142667,28.267683311351416,27.654937352822223,28.50130594213334
1990,23.58971752888889,29.08408204,28.876709335555557,28.876709335555557,28.876709335555557,29.910724553333335,29.83048173555555,25.54920976111111,31.62805507,25.54920976111111,29.83048173555555,29.732063493333335,29.08408204,26.648429766666666,29.239855648700793,29.753465400066666,28.931250275971113,28.754386022843377,28.248506037533325,29.089772531111116
1991,23.15581157111111,28.544383623333335,28.57804574111111,28.57804574111111,28.57804574111111,30.026858357777776,29.444497521111114,24.605469451111112,31.10377128777778,24.605469451111112,29.444497521111114,29.633462987777776,28.544383623333335,26.45317227888889,28.89919696036929,29.47469343117778,28.56123463702667,28.373579473252565,27.770332336100005,28.768372245755558
1992,23.925469452222224,28.527419325555556,28.656424568888887,28.656424568888887,28.656424568888887,29.49440339777778,29.414179222222224,24.933914077777775,31.169203598888892,24.933914077777775,29.414179222222224,29.167921243333335,28.527419325555556,26.48752776888889,28.863870998238298,29.311962898833336,28.588335593735554,28.40982875264823,27.83598897696667,28.730507795944447
1993,24.046887311111114,29.39932851777778,28.952811705555558,28.952811705555558,28.952811705555558,29.876251738888886,29.324481613333333,25.099668385555553,31.58544370111111,25.099668385555553,29.324481613333333,30.11050302666667,29.39932851777778,26.781721255555553,29.086844054411607,29.53179297973334,28.941312553628894,28.71701747311346,27.9194913478,29.047002887700003
1994,23.263256527777777,29.100574820000002,28.777922295555552,28.777922295555552,28.777922295555552,29.865386835555555,29.316273125555554,24.902182114444443,30.702042157777775,24.902182114444443,29.316273125555554,29.707344816666666,29.100574820000002,26.752676695555557,28.934169555701267,29.414686821133333,28.757626514939997,28.528494171164176,27.833121651544445,28.85397231096666
1995,23.826971326666666,29.126587663333332,28.79525057333333,28.79525057333333,28.79525057333333,30.698364551111112,29.9947852,25.149510156666665,31.238258273333333,25.149510156666665,29.9947852,29.631393584444442,29.126587663333332,26.768898275555557,29.27880973083999,29.874179979577775,28.892169736366668,28.71438279807874,28.265038511944443,29.087718250288887
1996,23.866934454444444,30.04803133222222,29.346112141111107,29.346112141111107,29.346112141111107,30.846877556666666,30.479362084444446,25.293733776666667,32.05097268666666,25.293733776666667,30.479362084444446,29.83278981888889,30.04803133222222,26.941780165555556,29.73483073370311,30.27177494978889,29.443841229024443,29.20513902552061,28.624831615077778,29.538581289511107
1997,24.441675200000002,30.03359829,29.347952723333336,29.347952723333336,29.347952723333336,29.720762284444447,30.108803005555558,26.274640446666666,31.859726367777778,26.274640446666666,30.108803005555558,30.29316031,30.03359829,27.733924990000002,29.66368251838481,30.085958871466673,29.4621643762,29.262895033863757,28.781436653144446,29.553454982666672
1998,24.589482847777777,29.536943846666663,29.592692154444446,29.592692154444446,29.592692154444446,30.51028646,30.03851274888889,25.554493087777775,31.81719500888889,25.554493087777775,30.03851274888889,30.718086704444445,29.536943846666663,27.486942785555556,29.723528214116435,30.20996342477778,29.505264801891112,29.300636922344594,28.55034103707778,29.6657438691
1999,23.37074927666667,27.997683265555555,28.120076804444444,28.120076804444444,28.120076804444444,29.545269903333335,29.02688040888889,24.688089294444445,30.27899726777778,24.688089294444445,29.02688040888889,29.226430307777775,27.997683265555555,26.563454188888887,28.49719823719755,29.053463037011113,28.12928053684,27.984175162501277,27.550161457566666,28.365449935677777
2000,23.895635478888888,30.225361234444442,29.209002976666667,29.209002976666667,29.209002976666667,30.336905862222224,30.003143863333335,25.60419057888889,31.391869356666664,25.60419057888889,30.003143863333335,30.92682539666667,30.225361234444442,26.991983895555556,29.622634002715074,30.2064415134,29.395699123088892,29.15251001653149,28.4556057403,29.535461724466668
2001,24.18996159888889,30.761365123333334,28.915028445555556,28.915028445555556,28.915028445555556,26.479881201111112,30.613783377777775,27.34891515777778,32.09686319222222,27.34891515777778,30.613783377777775,31.31723130777778,30.761365123333334,28.63822026,29.92607031415345,30.439685933744443,29.51796364208667,29.340156544154315,29.415050613166663,29.725159498155556
2002,23.891404677777775,30.168422972222224,29.352770795555557,29.352770795555557,29.352770795555557,29.89049703444444,19.62860109,25.51052374777778,30.77342152,25.51052374777778,19.62860109,31.11090420555556,30.168422972222224,27.718145888888888,25.006504204403882,23.69834080788889,27.81466739916,27.291344133570764,23.149810228700005,26.70506988163333
2003,23.744951356666668,28.935138696666666,28.55335115777778,28.55335115777778,28.55335115777778,25.943760873333332,23.00385550777778,25.649768927777778,30.857116263333335,25.649768927777778,23.00385550777778,30.43253303666667,28.935138696666666,27.513417424444444,26.101300736897326,25.370388950933332,27.672156303957777,27.312375460308957,24.80868542931111,27.09499833327778
2004,24.014702755555554,28.74149852444445,28.544722943333333,28.544722943333333,28.544722943333333,29.255244429999998,29.19978945888889,25.414790096666664,30.858733158888885,25.414790096666664,29.19978945888889,30.046324381111113,28.74149852444445,27.301438634444445,28.881554009409548,29.375446496777784,28.60089195564,28.44558250023574,27.970444128411113,28.8111120656
2005,24.641292030000002,29.062287206666667,28.93814864888889,28.93814864888889,28.93814864888889,29.66559791888889,29.593757541111113,26.16424475222222,31.145162791111108,26.16424475222222,29.593757541111113,30.15509302,29.062287206666667,28.263978230000003,29.26095602059791,29.69906529996667,28.9863673877,28.85822582373101,28.534228392388894,29.181877795733335
2006,24.091974741111112,28.80338535666667,28.736719073333333,28.736719073333333,28.736719073333333,29.534780934444445,29.39247973333333,25.905421743333335,31.23014459111111,25.905421743333335,29.39247973333333,29.938594075555557,28.80338535666667,27.586398007777778,29.04524912987108,29.498200751355554,28.771518604368893,28.63801121319052,28.242284366300005,28.96399400626667
2007,24.150834613333334,16.066666666666666,29.28038051888889,29.28038051888889,29.28038051888889,19.674074074444444,17.066666666666666,26.030963028888888,31.435133427777778,26.030963028888888,17.066666666666666,30.54793138777778,16.066666666666666,27.956545484444447,23.116436330320493,21.326250122544444,25.223402698402225,25.438722150415174,21.59265992475556,25.13940034477778
2008,25.044028755555555,6.317407407777778,29.283911655555553,29.283911655555553,29.283911655555553,5.88,6.054444444444445,26.754658175555555,31.177805694444444,26.754658175555555,6.054444444444445,30.49742960888889,6.317407407777778,28.12484341333333,17.603511288599815,13.548492101555556,22.009693223333333,22.4213156180771,15.732715576033334,21.427949204222223
2009,23.554688513333332,28.031052226666667,28.119341183333333,28.119341183333333,28.119341183333333,29.45622306,28.687456902222223,25.073577685555556,30.59973118222222,25.073577685555556,28.687456902222223,29.880346474444448,28.031052226666667,27.051354325555554,28.460217820255938,28.99771832161111,28.140646235133335,28.020500905169424,27.551728321255553,28.41611503288889
2010,25.058122547777778,29.21933947777778,29.304679978888892,29.304679978888892,29.304679978888892,29.433618364444442,29.255836201111112,26.410008533333336,31.576617168888887,26.410008533333336,29.255836201111112,30.91532172666667,29.21933947777778,28.2281362,29.334177104463922,29.68430513896667,29.224335037706666,29.078056972415403,28.437202566244448,29.38716782767778
2011,24.210349036666667,28.490543607777777,28.43374039888889,28.43374039888889,28.43374039888889,29.268928947777777,28.86435569111111,25.034044265555554,30.93753200333333,25.034044265555554,28.86435569111111,30.37933265,28.490543607777777,27.109596346666667,28.722322708190962,29.241537408699998,28.44669355258889,28.29466681432343,27.675615066422225,28.707176541200003
2012,24.15438553111111,28.770954146666668,28.51809779888889,28.51809779888889,28.51809779888889,29.808259932222224,29.139511863333333,25.712252944444444,30.146314011111112,25.712252944444444,29.139511863333333,30.064929985555555,28.770954146666668,27.188108597777777,28.858710365010722,29.373706434155554,28.59680785388889,28.451283321418355,27.9891626333,28.79742920593333
2013,24.41016897111111,28.993568015555557,28.597380099999995,28.597380099999995,28.597380099999995,30.08837503111111,29.009310786666667,25.70614698111111,30.87473459666667,25.70614698111111,29.009310786666667,30.606517134444445,28.993568015555557,27.382054427777778,28.926171840889364,29.44864038707778,28.68965292233778,28.546067725869182,27.975974843811116,28.921788432522217
2014,23.841746884444447,0.0,28.919395802222223,28.919395802222223,28.919395802222223,29.61843668222222,29.433978701111112,25.62175627,31.13299283111111,25.62175627,29.433978701111112,30.792585765555557,0.0,27.391087215555554,28.183319239953697,29.753822972155557,24.597347198644446,26.293610096684443,27.602686316866667,28.01937350238889
2015,24.101849288888886,28.978373252222223,28.913777094444445,28.913777094444445,28.913777094444445,30.864852204444446,29.602173674444444,25.429431645555557,31.282901178888892,25.429431645555557,29.602173674444444,30.97712493666667,28.978373252222223,27.172031063333336,29.330493528976774,29.980368406999997,28.971757928817777,28.822994297989986,28.208672613288883,29.275837805533328
2016,24.31559304555556,28.205206195555554,29.297516582222222,29.297516582222222,29.297516582222222,30.570835886666664,29.073517075555554,25.505387283333334,30.86668850111111,25.505387283333334,29.073517075555554,30.79448069888889,28.205206195555554,27.26213950888889,29.14343439474705,29.60703708045556,28.98210760784,28.838512518695058,27.954915878577776,29.210406845033333
2017,24.64574500666667,28.65868578222222,29.353127665555558,29.353127665555558,29.353127665555558,30.58977946333333,29.235656254444443,26.13046082888889,31.59061699888889,26.13046082888889,29.235656254444443,30.975016213333333,28.65868578222222,27.533409284444446,29.31756127851775,29.758791921366665,29.15379467482,29.02888987272569,28.2496718509,29.37821317658889
2018,23.32101723777778,27.532940945555556,28.882803188888893,28.882803188888893,28.882803188888893,30.269388514444447,28.710349102222224,24.935316606666664,31.07282488666667,24.935316606666664,28.710349102222224,30.713985880000003,27.532940945555556,27.208181958888886,28.789839359951028,29.315147906600004,28.550013257397783,28.427914362979372,27.58872854587778,28.86072714593334
2019,24.18142089111111,28.417659036666667,29.228972521111114,29.228972521111114,29.228972521111114,30.384190133333334,29.345220174444446,25.492272572222223,31.84273135333333,25.492272572222223,29.345220174444446,31.05956989222222,28.417659036666667,27.67218040777778,29.30714800510776,29.82917094222222,29.035731833304446,28.90695074918956,28.170187526633335,29.334095533822225
2020,25.312561693333336,29.456511348888892,29.836502287777776,29.836502287777776,29.836502287777776,30.368177808888888,29.532405553333334,26.695547316666666,31.689867755555554,26.695547316666666,29.532405553333334,31.204546615555557,29.456511348888892,27.823740781111113,29.678508080501597,30.01883295828889,29.64129784837778,29.477345037959026,28.61860212988889,29.76005167921111
2021,24.232734254444445,28.700096433333336,29.05923451111111,29.05923451111111,29.05923451111111,30.37449906111111,29.134563918888887,25.581801502222223,31.917598564444443,25.581801502222223,29.134563918888887,30.76293736222222,28.700096433333336,27.698494623333332,29.142405216297956,29.61153362378889,28.93478493621111,28.797217766866922,28.08420337948889,29.176221155688893
2022,24.977673664444445,28.52685611777778,28.851612050000004,28.851612050000004,28.851612050000004,29.84708653333333,29.307072026666667,26.030759515555555,31.123696024444445,26.030759515555555,29.307072026666667,30.520672469999997,28.52685611777778,27.295594809999997,29.123260477016,29.615545409299997,28.824906755506667,28.72121912483107,28.19482408282222,29.09380883284445
2023,25.38099931777778,29.399000682222223,29.506898788888886,29.506898788888886,29.506898788888886,30.606876600000003,29.653652499999996,26.55069892666667,31.972753883333333,26.55069892666667,29.653652499999996,31.3634127,29.399000682222223,27.663067929999997,29.662603164678266,30.12948077333333,29.46705531364889,29.334134582455345,28.619078324255554,29.692955325644444
2024,24.602554472857143,28.912719452857143,29.79915415,29.79915415,29.79915415,32.08539681714286,30.491682602857143,25.49069149285714,32.470682551428574,25.49069149285714,30.491682602857143,32.421170704285714,28.912719452857143,27.91850649428571,30.22926712314387,31.028125773899998,29.706035480442857,29.589640195230842,28.873522094942857,30.188619511571428
