Year,Dakar_Temperature,Diourbel_Temperature,Fatick_Temperature,Kaffrine_Temperature,Kaolack_Temperature,Kedougou_Temperature,Kolda_Temperature,Louga_Temperature,Matam_Temperature,Saint louis_Temperature,Sedhiou_Temperature,Tambacounda_Temperature,Thies_Temperature,Ziguinchor_Temperature,Corn_Weighted_Temperature,Cotton_Weighted_Temperature,Millet_Weighted_Temperature,Peanut_Weighted_Temperature,Rice_Weighted_Temperature,Sorghum_Weighted_Temperature
1973,23.1545029075,27.648186074999998,28.50084196125,28.50084196125,28.50084196125,29.9301976975,28.48922776875,24.83980022,30.901464646250002,24.83980022,28.48922776875,29.79229739,27.648186074999998,26.52381665625,28.440913168937342,28.9021502213375,28.2512116908175,28.110692124292772,27.3171367621,28.466721786387502
1974,22.0909994225,27.351241797500002,28.07003663,28.07003663,28.07003663,28.93202741625,28.47823052,23.6593110675,29.7460721925,23.6593110675,28.47823052,29.221014082499998,27.351241797500002,25.52852591875,28.114612115455834,28.666662591000005,27.855264302285,27.648621055888974,26.823912628912495,28.055165838925006
1975,22.620904805,28.42392332,28.125137145,28.125137145,28.125137145,29.55620183875,28.717470577500002,24.293709087499998,30.223822067500002,24.293709087499998,28.717470577500002,29.09433086375,28.42392332,25.94323846875,28.31818615721907,28.8264695187875,28.115333021785002,27.896558818781575,27.198741121925,28.231320134987502
1976,22.41027696125,28.297431905,28.0696642425,28.0696642425,28.0696642425,29.264366246250002,28.18703331875,24.00285687875,30.598326513750003,24.00285687875,28.18703331875,28.8050162325,28.297431905,25.9631194125,28.00970907702502,28.3991268782625,27.947170444887504,27.709681364424547,26.850831938775,27.993124477374998
1977,23.21058213,28.97305157875,29.2385005725,29.2385005725,29.2385005725,30.27541540125,28.456830467499998,24.872309386250002,31.941066433750002,24.872309386250002,28.456830467499998,30.26253539875,28.97305157875,26.57882093875,28.767226536936967,29.064272002637498,28.898119919755,28.646599988707667,27.384306394525,28.9094909086375
1978,23.45947729625,28.37137071625,28.621966739999998,28.621966739999998,28.621966739999998,30.11795653,28.35182107875,24.56766122375,30.8678890375,24.56766122375,28.35182107875,29.6573073475,28.37137071625,26.18849985625,28.413416017975578,28.800369512687496,28.3847424917625,28.174172560765978,27.150781738050004,28.473056911725
1979,23.57223886125,29.06507826875,28.7824443175,28.7824443175,28.7824443175,29.948057495,29.783686619999997,25.0786626325,31.57811324875,25.0786626325,29.783686619999997,29.7319422025,29.06507826875,26.4789525725,29.171643279529956,29.720538229975,28.8423065738825,28.648751507433513,28.085320272449998,29.016312591450003
1980,23.10267334125,28.4445304975,28.766648425,28.766648425,28.766648425,30.39468718375,29.251917357499998,24.18058861625,31.76339822,24.18058861625,29.251917357499998,30.294980535,28.4445304975,26.408861235,28.948799043433112,29.55213320549999,28.64240463418,28.44381053866869,27.5853976607375,28.89807360095
1981,23.383639591250002,28.91805187,28.948842397499998,28.948842397499998,28.948842397499998,29.9609813175,29.48053682,24.84331989125,31.169932795,24.84331989125,29.48053682,29.7787682425,28.91805187,26.52604699875,29.064397169944375,29.552019680125,28.856093768575,28.635366373007503,27.877769769975004,28.97825633035
1982,22.725650922499998,28.25948140875,28.732877335,28.732877335,28.732877335,29.691334135,29.01325846,24.11153321875,30.3934849925,24.11153321875,29.01325846,29.50118279625,28.25948140875,26.206545335,28.67263573327737,29.1591012170625,28.500688371782502,28.26288205937537,27.3758867698,28.6199164976125
1983,23.91703821125,29.68937348375,29.31695534625,29.31695534625,29.31695534625,30.062196970000002,30.23283677125,25.3078671125,31.98260399,25.3078671125,30.23283677125,30.273672457500002,29.68937348375,26.900720575,29.64585567989005,30.1778544192375,29.3594790101175,29.132986863224687,28.481651095274998,29.502472017537503
1984,23.2448164625,28.51978436375,28.762818563750002,28.762818563750002,28.762818563750002,29.673214625,28.6399895325,24.5610224325,31.23203188625,24.5610224325,28.6399895325,29.51379171375,28.51978436375,26.49391685125,28.568781751002703,28.927803325237498,28.524461190065,28.30031473123101,27.3507752036375,28.59015276865
1985,22.0894892475,28.077194383749998,27.976253135,27.976253135,27.976253135,29.90513991,29.75464065625,24.05319700375,31.16470574625,24.05319700375,29.75464065625,29.97194885,28.077194383749998,26.395027175,28.85828125666614,29.711294408637503,28.186977848865,28.04244465663269,27.759997119375,28.613572307975
1986,22.312571045,29.04163599,28.653476282499998,28.653476282499998,28.653476282499998,29.76281230375,29.341355875,24.4740185525,31.57956799625,24.4740185525,29.341355875,29.79590048625,29.04163599,26.98263232875,28.90604543366192,29.4390066379875,28.665021980777503,28.431947068541316,27.778696021262505,28.809116333012504
1987,23.8233258675,29.9947173375,29.46599247625,29.46599247625,29.46599247625,30.785687947499998,29.54989295875,25.87810989375,32.11629776375,25.87810989375,29.54989295875,30.15807838875,29.9947173375,27.54982331125,29.42114735508595,29.771052986624998,29.406502873067502,29.175531741763677,28.378589364625,29.412996207325
1988,23.2075829625,29.65198247125,29.12157738125,29.12157738125,29.12157738125,30.381912526249998,29.1221161025,25.29046285625,31.29496348375,25.29046285625,29.1221161025,29.7747557475,29.65198247125,27.05445062375,29.00853182610175,29.3608314759,29.0321022869675,28.774711732561705,27.902298048100004,29.0097921694875
1989,22.92577092875,28.53831026625,28.51481950625,28.51481950625,28.51481950625,29.65032467875,29.06019195875,24.99756127875,30.96058385,24.99756127875,29.06019195875,29.21722126125,28.53831026625,26.39340341875,28.65391863553981,29.102134900425,28.456590999822502,28.265745422030687,27.6374332573625,28.564597489625
1990,23.011765553750003,29.023342295,28.87088133625,28.87088133625,28.87088133625,30.21465133,30.082208618750002,25.071194315,31.755699885,25.071194315,30.082208618750002,30.00357143,29.023342295,26.5682334875,29.36362611923146,29.997816247287503,28.950074175605,28.762707195663104,28.256490700174997,29.178057747012502
1991,22.56945468375,28.44243157625,28.59940860125,28.59940860125,28.59940860125,30.3588921225,29.6092702375,24.08244623625,31.11396492125,24.08244623625,29.6092702375,29.9742837925,28.44243157625,26.38826709,28.995870222353833,29.684909241175,28.577116266620003,28.375063207220283,27.724902736999997,28.8495999545625
1992,23.4657364675,28.43223563,28.69097764,28.69097764,28.69097764,29.71131745875,29.70791591125,24.4781533375,31.09498367875,24.4781533375,29.70791591125,29.44391139875,28.43223563,26.4876928775,29.016306857160327,29.5811025797,28.63297726354,28.444214837709797,27.8826559337125,28.8447728408875
1993,23.57214477625,29.36888744,28.9688959275,28.9688959275,28.9688959275,30.18914859125,29.458791815,24.6547993475,31.770262095,24.6547993475,29.458791815,30.37991935375,29.36888744,26.7540053775,29.169791368710136,29.703501353012502,28.960426334050005,28.72359795712123,27.8853758289125,29.117576098362505
1994,22.80241359375,29.1491466725,28.8726625825,28.8726625825,28.8726625825,30.21390109875,29.48580726625,24.527871545,30.81438076125,24.527871545,29.48580726625,30.00395257375,29.1491466725,26.71615783375,29.063104804999675,29.622240542049997,28.844299016839997,28.59587449052955,27.8361247784,28.975054173712497
1995,23.37492607625,29.0565777875,28.80674022875,28.80674022875,28.80674022875,30.98387440625,30.120985201249997,24.7173655925,31.30387389125,24.7173655925,30.120985201249997,29.91365111625,29.0565777875,26.73751056,29.355278267939955,30.04207033395,28.902608678365002,28.713880423427177,28.227005098037495,29.1527866692
1996,23.4507179275,29.967874535,29.382292825,29.382292825,29.382292825,31.214237251249997,30.814282345000002,24.8812838325,32.13317760625,24.8812838325,30.814282345000002,30.191434001250002,29.967874535,26.8649193525,29.92393031847776,30.5966481822375,29.506012169340003,29.26350223130936,28.695231140587502,29.686864416012504
1997,24.02855126625,30.1732147425,29.4647801475,29.4647801475,29.4647801475,30.06430584625,30.32934782625,26.00438716875,32.06760883,26.00438716875,30.32934782625,30.67730534875,30.1732147425,27.8464989475,29.845133758750436,30.348560627349997,29.594482931130003,29.379199585536124,28.86349516225,29.7258669324125
1998,24.2202515375,29.63364516125,29.745528673749998,29.745528673749998,29.745528673749998,30.96458950875,30.3345768425,25.16797139,32.056844385,25.16797139,30.3345768425,31.19326420875,29.63364516125,27.5498939675,29.957571947690905,30.551706553912503,29.663443936627502,29.442685968204362,28.6399846724375,29.885188864175
1999,22.8787596025,27.94507885875,28.10966973875,28.10966973875,28.10966973875,29.83061614125,29.156870895,24.162031491249998,30.3605385925,24.162031491249998,29.156870895,29.4605376675,27.94507885875,26.511041135,28.55950657931219,29.210380233525,28.122592731637496,27.961850514873554,27.4881028793625,28.4108899756125
2000,23.4171732475,30.220031388749998,29.31637834875,29.31637834875,29.31637834875,30.616519095,30.22565223125,25.20688831375,31.51585302625,25.20688831375,30.22565223125,31.1690178575,30.220031388749998,27.0034818825,29.768631941350996,30.430389216687498,29.485450042367496,29.22499403841946,28.486558184112496,29.663440549662496
2001,23.74995679875,30.942646875,29.0380608475,29.0380608475,29.0380608475,26.61799135125,31.025922966249997,27.112321218749997,32.292304425,27.112321218749997,31.025922966249997,31.70290794875,30.942646875,28.6820602925,30.192766977097847,30.811421587849996,29.69193919496,29.497119410728057,29.592069837725,29.9506414934625
2002,23.409080262499998,30.26322584375,29.464835895,29.464835895,29.464835895,30.45180916375,18.5682873375,25.05933921625,30.75655754375,25.05933921625,18.5682873375,31.33637437375,30.26322584375,27.760914125,24.578996730115463,23.1271133195875,27.7133911345725,27.132833641216205,22.509651502400004,26.4780599213875
2003,23.24182027625,28.92926317625,28.604662910000002,28.604662910000002,28.604662910000002,25.87314402625,22.479800408750002,25.2452757575,31.069612938749998,25.2452757575,22.479800408750002,30.765171095,28.92926317625,27.51777317375,25.902036458455516,25.1222354474375,27.614884706457502,27.219163732937627,24.444975978762507,27.00127030115
