Year,Dakar_Temperature,Diourbel_Temperature,Fatick_Temperature,Kaffrine_Temperature,Kaolack_Temperature,Kedougou_Temperature,Kolda_Temperature,Louga_Temperature,Matam_Temperature,Saint louis_Temperature,Sedhiou_Temperature,Tambacounda_Temperature,Thies_Temperature,Ziguinchor_Temperature,Corn_Weighted_Temperature,Cotton_Weighted_Temperature,Millet_Weighted_Temperature,Peanut_Weighted_Temperature,Rice_Weighted_Temperature,Sorghum_Weighted_Temperature
1973,24.19502361,28.277403725454544,28.81899983,28.81899983,28.81899983,29.475185930909092,28.16186262,25.505049826363635,30.90129247,25.505049826363635,28.16186262,29.398086413636364,28.277403725454544,26.675736926363637,28.389860905751366,28.589146199663638,28.486980734781817,28.310572206014474,27.348261884336367,28.49864907843636
1974,23.146699220000002,27.621669614545453,27.928221407272726,27.928221407272726,27.928221407272726,28.410998293636364,27.950076742727273,24.484518778181815,29.569399588181817,24.484518778181815,27.950076742727273,28.493540545454547,27.621669614545453,25.689186941818182,27.79115477499749,28.112286666336363,27.73078890044364,27.53901864670385,26.762235546872727,27.78250294610909
1975,23.585652815454544,28.49241898,27.99653652363636,27.99653652363636,27.99653652363636,28.925803718181818,28.16660197909091,25.010356870909092,29.91175714454545,25.010356870909092,28.16660197909091,28.395417968181814,28.49241898,25.901657384545455,27.971287386240334,28.259154153381818,27.959458359630908,27.755191699764595,27.061211082736367,27.93912730824545
1976,23.584782707272726,28.468987239090907,28.1788246,28.1788246,28.1788246,28.59262303727273,27.746660595454546,24.968311496363636,30.413374993636364,24.968311496363636,27.746660595454546,28.28391014909091,28.468987239090907,26.026088637272725,27.82131632986512,27.957660570645455,27.984364348643638,27.7590968434379,26.858640727418177,27.876900623000004
1977,24.22074594818182,29.012272277272725,29.09986562,29.09986562,29.09986562,29.486267811818184,28.224227052727272,25.555618947272727,31.47544373818182,25.555618947272727,28.224227052727272,29.54545501,29.012272277272725,26.595897144545457,28.55246982332937,28.68279480162727,28.779816768570907,28.549077893474678,27.410254507645455,28.6927412601
1978,24.48388880909091,28.59392229181818,28.597576983636362,28.597576983636362,28.597576983636362,29.27880188545455,27.923656437272726,25.49596085090909,30.674220375454546,25.49596085090909,27.923656437272726,28.89934071909091,28.59392229181818,26.182497215454546,28.156094233057864,28.2893214674,28.338481478372724,28.13710460077175,27.136740170800003,28.260550239718185
1979,24.580758271818183,29.213214302727273,28.917320207272727,28.917320207272727,28.917320207272727,29.485309216363635,29.474157006363637,25.71195992,31.58461022181818,25.71195992,29.474157006363637,29.308343108181816,29.213214302727273,26.623597959999998,29.05492646567599,29.399962456472725,28.900790838243637,28.713317914545705,28.101462198963638,28.95542965331818
1980,23.938268784545457,28.596775691818184,28.777677432727273,28.777677432727273,28.777677432727273,29.749890341818183,28.844200636363635,24.861904135454548,31.449402029090905,24.861904135454548,28.844200636363635,29.75837294,28.596775691818184,26.642524691818185,28.730232697125782,29.12309370238182,28.609746155383636,28.416040799947083,27.56425141052727,28.732542686781823
1981,24.516195362727274,29.166461966363634,28.95487239272727,28.95487239272727,28.95487239272727,29.477342057272725,26.539426227272727,25.549413488181816,30.933566589090905,25.549413488181816,26.539426227272727,29.257246894545457,29.166461966363634,26.660197864545456,27.71843166823057,27.540083113818184,28.432733673978184,28.153135179573212,26.536317318936362,28.117552604527273
1982,23.854148862727275,28.65793453090909,28.627106191818186,28.627106191818186,28.627106191818186,29.315864021818182,28.642615099090907,25.050088675454546,30.502035211818182,25.050088675454546,28.642615099090907,29.04831799636364,28.65793453090909,26.32847244909091,28.482615543556168,28.783505224336363,28.464463856823638,28.248903556314616,27.427411376036364,28.4710490411
