Year,Dakar_Temperature,Diourbel_Temperature,Fatick_Temperature,Kaffrine_Temperature,Kaolack_Temperature,Kedougou_Temperature,Kolda_Temperature,Louga_Temperature,Matam_Temperature,Saint louis_Temperature,Sedhiou_Temperature,Tambacounda_Temperature,Thies_Temperature,Ziguinchor_Temperature,Corn_Weighted_Temperature,Cotton_Weighted_Temperature,Millet_Weighted_Temperature,Peanut_Weighted_Temperature,Rice_Weighted_Temperature,Sorghum_Weighted_Temperature
1983,24.749361752,29.862385884000002,29.487618041,29.487618041,29.487618041,29.748174241999997,29.798064288,26.014756055,32.027911149,26.014756055,29.798064288,29.994765923,29.862385884000002,26.996759256,29.50436895029535,29.82561951917,29.434488135088,29.210906172814976,28.444947192939996,29.448269049079997
1984,24.056982202,28.805482663,28.752469904999998,28.752469904999998,28.752469904999998,29.23864496,28.610709573999998,25.315387839,31.301732293999997,25.315387839,28.610709573999998,29.146925844,28.805482663,26.603676306,28.551921839292277,28.790945384519997,28.575061566932,28.36946779269646,27.532822993819998,28.568294872470002
1985,23.091698925,28.343150492,28.124694815999998,28.124694815999998,28.124694815999998,29.488385612000002,29.406408604,24.952315668,31.216937011,24.952315668,29.406408604,29.545915402000002,28.343150492,26.58202174,28.743512166001036,29.3693010967,28.278607420992003,28.14398550411169,27.827521779939996,28.56463051786
1986,23.280927804,29.114408498,28.622614174,28.622614174,28.622614174,29.279347065000003,29.113997399,25.261870756,31.426257290000002,25.261870756,29.113997399,29.41140337,29.114408498,27.034564645,28.782594687840284,29.16878687821,28.64063461284,28.43505048882611,27.849985215030006,28.710150478719996
1987,24.560510156,29.830073387,29.319479187000002,29.319479187000002,29.319479187000002,30.173332967,29.215884266,26.459796035,31.772555452,26.459796035,29.215884266,29.694407008000002,29.830073387,27.536025316,29.18055911040481,29.39917756882,29.246814289282003,29.045694362425195,28.32197085611,29.19553692347
1988,23.952862069,29.768609787000003,29.094670507,29.094670507,29.094670507,29.934843207,28.968983205,25.800155230999998,31.161723475000002,25.800155230999998,28.968983205,29.440535781,29.768609787000003,27.102313187,28.914752125791985,29.152364187240003,29.016634672588005,28.77154990817414,27.94738903592,28.928913317380008
1989,23.812670507,28.694648213,28.548350227999997,28.548350227999997,28.548350227999997,29.203627559,28.866486901000002,25.681145797,31.024574606999998,25.681145797,28.866486901000002,28.873723244999997,28.694648213,26.496819508999998,28.57207656041058,28.8694362261,28.484313126577998,28.310869471245706,27.716217273549997,28.510791476890002
1990,24.053003841,29.190189965000002,28.890973886,28.890973886,28.890973886,29.774813388000002,29.702917433,25.889127495000004,31.727249562999997,25.889127495000004,29.702917433,29.620147467,29.190189965000002,26.760360984,29.197297043236677,29.637822085979998,28.946924732362003,28.78008576756219,28.283959304920003,29.06920302009
1991,23.584423962,28.706496985,28.580241167000004,28.580241167000004,28.580241167000004,29.837620798,29.313840872000004,24.934277344999998,31.178727492,24.934277344999998,29.313840872000004,29.462374754000002,28.706496985,26.516242147999996,28.842934166093066,29.338385155760008,28.57348548844,28.3897338331219,27.792848431240003,28.730744468670004
1992,24.208083797,28.703642910000003,28.751749854000003,28.751749854000003,28.751749854000003,29.467721679,29.290503235,25.157619443999998,31.364541304,25.157619443999998,29.290503235,29.157580732000003,28.703642910000003,26.610710476,28.857783978186742,29.235580513029998,28.661477540400004,28.479342959203667,27.853632459419998,28.75878371258
1993,24.398124506,29.536062333,29.031761304000003,29.031761304000003,29.031761304000003,29.822539608,29.323700119,25.348901547,31.678099331,25.348901547,29.323700119,30.070652724000002,29.536062333,26.88314913,29.125705265088577,29.522852310690002,29.018251181304002,28.79685810956874,28.001243525960003,29.09607071166
1994,23.620156681,29.214710886,28.853033292,28.853033292,28.853033292,29.706590087000002,29.246369951,25.157770355,30.764418587,25.157770355,29.246369951,29.520803882999996,29.214710886,26.818054187,28.918265743946048,29.31899144262,28.809125532024,28.579376938442305,27.87129313495,28.85328687075
1995,24.219758065,29.270057929,28.944435192999997,28.944435192999997,28.944435192999997,30.598528096000003,29.961168749000002,25.485526883,31.335722769,25.485526883,29.961168749000002,29.54018971,29.270057929,26.892653609,29.31945522508161,29.83316153671,29.006375854794,28.828886650132404,28.35497971078,29.150445868950005
1996,24.25056359,30.144952337,29.40279125,29.40279125,29.40279125,30.636263874999997,30.222675876,25.659199109000003,32.081036708,25.659199109000003,30.222675876,29.770155998,30.144952337,27.059860214000004,29.649073646130848,30.085168108879998,29.465505165532,29.229758477247017,28.59934787078,29.50308489802
1997,24.773959292999997,30.106044912999998,29.437996161,29.437996161,29.437996161,29.695582608000002,30.023095118999997,26.439434467,31.897302118,26.439434467,30.023095118999997,30.155177612,30.106044912999998,27.760532491,29.647224177444738,30.001359054109997,29.511675769784,29.310158158037414,28.785245587249996,29.558032035550003
1998,24.936986175999998,29.634916128999997,29.661164874,29.661164874,29.661164874,30.323007814,30.001994807,25.886140553,31.834185185000003,25.886140553,30.001994807,30.551116744,29.634916128999997,27.572442055,29.72435508773442,30.138086275689997,29.560900122506006,29.36067287089276,28.62542658362,29.67627738518
1999,23.764964671999998,28.121248272000003,28.186456220999997,28.186456220999997,28.186456220999997,29.437826245999997,28.954192368,25.054452779,30.335936251,25.054452779,28.954192368,29.12914442,28.121248272000003,26.626786189,28.494936175256306,28.98088424486,28.188049302074,28.049109542400114,27.613687328730006,28.382184649830002
2000,24.170910641,30.213625111,29.119213789999996,29.119213789999996,29.119213789999996,30.154326387000005,29.897273921,25.832467172999998,31.244110991999996,25.832467172999998,29.897273921,30.728625616,30.213625111,27.041172603,29.531879907108202,30.073851384850002,29.325786325512,29.094830950326823,28.45546615747,29.445650534520002
2001,24.627094471,30.917333874,28.987811315,28.987811315,28.987811315,26.847347625999998,30.49240504,27.685788348,32.249176872999996,27.685788348,30.49240504,31.320508177,30.917333874,28.711898234,29.927938405281015,30.39045175591,29.583199856174,29.41604299632744,29.456107946680003,29.7604414471
2002,24.260006145,30.211580675,29.444993716,29.444993716,29.444993716,26.901447330999996,20.473240981,25.777471372999997,30.89789755,25.777471372999997,20.473240981,30.982036006999998,30.211580675,27.796676128,25.363505988199805,24.024437282599997,28.010164802454,27.476558072745235,23.6403672017,26.91968377011
2003,24.189165898,29.080024827,28.643188456,28.643188456,28.643188456,26.248384785999995,23.554269957,25.948792035000004,30.875197739999997,25.948792035000004,23.554269957,30.328279733,29.080024827,27.602742349,26.391394685356957,25.71475440068,27.844169288436,27.50671107556388,25.19018775332,27.30130913035
2004,24.447103448,28.981991529,28.741863552,28.741863552,28.741863552,29.224519987,29.120210513,25.790407861,30.962502699999998,25.790407861,29.120210513,30.005885490999997,28.981991529,27.444894770999998,28.92868990362349,29.32518700828,28.755007016114,28.59330583790904,28.053782291550004,28.89646265611
2005,24.966840246,29.166772772,29.012667117,29.012667117,29.012667117,29.613820735999997,29.595251352,26.592486944,31.162904577,26.592486944,29.595251352,30.071519202,29.166772772,28.292096536000003,29.29608697643263,29.680477423439996,29.062648186208,28.944879888712908,28.64440446248,29.224852449070003
2006,24.470841783,28.979380154,28.842724585000003,28.842724585000003,28.842724585000003,29.462682151000003,29.330128312,26.236492472,31.455517228999998,26.236492472,29.330128312,29.941831442,28.979380154,27.699371109999998,29.076555513551757,29.46176310122,28.86706488608,28.736572007659834,28.316137435080005,29.02161301115
2007,24.521880184,14.459999999999999,29.361717467,29.361717467,29.361717467,17.706666667,15.36,26.271415113,31.512286752,26.271415113,15.36,30.476041475,14.459999999999999,28.082826419999996,22.288344562042933,20.11991341679,24.761102350612,25.02081750018859,20.735097977979997,24.59852666786
2008,25.281561364,8.600309524,29.27068178,29.27068178,29.27068178,8.090387097,8.279645161000001,26.930482681,31.209702544,26.930482681,8.279645161000001,30.355751164000004,8.600309524,28.141068749,18.714553918475556,15.046778375050003,22.70625387772,23.06976450947662,17.001498165760005,22.170030320440002
2009,24.015671275,28.306912520999997,28.351407065,28.351407065,28.351407065,29.336807651000004,28.696297419,25.47155325,30.733424731000003,25.47155325,28.696297419,29.854247311,28.306912520999997,27.221702764000003,28.560702014647983,29.00352208468,28.336137312741997,28.208231119794963,27.69208631967,28.544524834800004
2010,25.34069739,29.235470046,29.28872811,29.28872811,29.28872811,29.235417818000002,29.171542904,26.624491551,31.508310290999997,26.624491551,29.171542904,30.697983102000002,29.235470046,28.213709676999997,29.271788790594844,29.564016560699997,29.202291211364003,29.061150359281328,28.438224245359997,29.329654270760003
2011,24.634152843000003,28.697295699,28.576817971999997,28.576817971999997,28.576817971999997,29.233648956000003,28.835339477,25.445478549,31.014423964000002,25.445478549,28.835339477,30.324302611,28.697295699,27.246378647,28.77454098107355,29.21596753894,28.573915165238,28.423529632004776,27.78957291471,28.782268564630005
2012,24.545398591,28.933858731999997,28.662417051,28.662417051,28.662417051,29.684530712999997,29.152657451,26.013930876,30.267811641999998,26.013930876,29.152657451,30.016178922,28.933858731999997,27.300588061000003,28.923806717686958,29.371035790470003,28.719373519915997,28.573186792181076,28.094368950609997,28.87771531737
2013,24.778506913,29.101630569,28.714738863999997,28.714738863999997,28.714738863999997,29.928892366999996,28.999670031,26.065209701999997,30.955325653,26.065209701999997,28.999670031,30.502317033999997,29.101630569,27.459655437,28.964021329510178,29.413989251889998,28.784367630074,28.645060498282536,28.073496714470004,28.973170879659996
2014,24.296927035,0.0,29.069714287,29.069714287,29.069714287,29.673259681,29.439290508,25.927645159,31.318080645,25.927645159,29.439290508,30.753327188999997,0.0,27.490688171,28.247364978826436,29.759663255369993,24.699018715541996,26.40877366983597,27.7028069322,28.1009404533
2015,24.513599844,29.195318536000002,28.968850998,28.968850998,28.968850998,30.719566984,29.559782394000003,25.805488480999998,31.379393670000002,25.805488480999998,29.559782394000003,30.841993088,29.195318536000002,27.277086022,29.338553366446693,29.91446625914,29.041292311632002,28.895143162327212,28.298200395550005,29.29555499558
2016,24.699517612,28.380169446999997,29.39099073,29.39099073,29.39099073,30.392784556,29.092294399999997,25.844203393999997,31.066793845,25.844203393999997,29.092294399999997,30.770193919,28.380169446999997,27.412054590000004,29.202842215405752,29.607720468909996,29.081909749984,28.94319859965652,28.07671461318,29.27965970863
2017,25.0879447,28.885397848999997,29.505879415,29.505879415,29.505879415,30.550156356000002,29.290155145,26.590640552000004,31.637039169999998,26.590640552000004,29.290155145,30.916546849999996,28.885397848999997,27.671358679,29.41177325701988,29.78529660011,29.305184884614,29.183995822245052,28.41894660119,29.482320891089998
2018,23.799560675000002,27.752550077000002,29.040329322,29.040329322,29.040329322,30.220514179,28.775443223999996,25.309526881,31.271671429999998,25.309526881,28.775443223999996,30.674845357,27.752550077000002,27.377363762999998,28.89309557329302,29.352891180429996,28.701865480256,28.58320265625475,27.750726658799998,28.973441528250007
2019,24.626182028,28.601699585,29.235430108000003,29.235430108000003,29.235430108000003,30.160932409999997,29.275859447,25.888206605,31.829103379000003,25.888206605,29.275859447,30.853612903,28.601699585,27.766252689999998,29.276944321552826,29.72097642844,29.064756069483998,28.941297615712354,28.24413006413,29.311418238530003
2020,25.713241008,29.548279568999998,29.905110123999997,29.905110123999997,29.905110123999997,30.178456802,29.465616611,27.044379682,31.675074528,27.044379682,29.465616611,31.013769373000002,29.548279568999998,27.901366703,29.663242941661903,29.921794823739997,29.690723547715997,29.531447406710406,28.68047094927,29.758775543710005
2021,24.657525345,28.828151306000002,29.110085254,29.110085254,29.110085254,30.110597542,29.016268817000004,25.941685868,31.974870965999997,25.941685868,29.016268817000004,30.58857911,28.828151306000002,27.767032258,29.103076886923283,29.48063509997,28.972876765358002,28.838396456994612,28.120954009130003,29.158540975700003
2022,25.344745008,28.623202764000002,28.906450845000002,28.906450845000002,28.906450845000002,29.689797234999997,29.196364824,26.381231951,31.044874809,26.381231951,29.196364824,30.347314899999997,28.623202764000002,27.347648232,29.085279237958307,29.49631344892,28.86109285411,28.760623024537967,28.22934167448,29.07626020755
2023,25.758705837999997,29.469423195,29.555886328999996,29.555886328999996,29.555886328999996,30.409414746,29.606029185,26.861112905,32.076768818,26.861112905,29.606029185,31.276748849,29.469423195,27.732245008,29.66333819434091,30.068903663300002,29.509570427199996,29.385018825755346,28.681631781910003,29.706295276640002
2024,24.602554472857143,28.912719452857143,29.79915415,29.79915415,29.79915415,32.08539681714286,30.491682602857143,25.49069149285714,32.470682551428574,25.49069149285714,30.491682602857143,32.421170704285714,28.912719452857143,27.91850649428571,30.22926712314387,31.028125773899998,29.706035480442857,29.589640195230842,28.873522094942857,30.188619511571428
