Crop,Production,Year,Dakar_VHI,Diourbel_VHI,Fatick_VHI,Kaffrine_VHI,Kaolack_VHI,Kedougou_VHI,Kolda_VHI,Louga_VHI,Matam_VHI,Saint louis_VHI,Sedhiou_VHI,Tambacounda_VHI,Thies_VHI,Ziguinchor_VHI,Corn_Weighted_VHI,Cotton_Weighted_VHI,Millet_Weighted_VHI,Peanut_Weighted_VHI,Rice_Weighted_VHI,Sorghum_Weighted_VHI,Dakar_VHI_Cumulative,Diourbel_VHI_Cumulative,Fatick_VHI_Cumulative,Kaffrine_VHI_Cumulative,Kaolack_VHI_Cumulative,Kedougou_VHI_Cumulative,Kolda_VHI_Cumulative,Louga_VHI_Cumulative,Matam_VHI_Cumulative,Saint louis_VHI_Cumulative,Sedhiou_VHI_Cumulative,Tambacounda_VHI_Cumulative,Thies_VHI_Cumulative,Ziguinchor_VHI_Cumulative,Corn_Weighted_VHI_Cumulative,Cotton_Weighted_VHI_Cumulative,Millet_Weighted_VHI_Cumulative,Peanut_Weighted_VHI_Cumulative,Rice_Weighted_VHI_Cumulative,Sorghum_Weighted_VHI_Cumulative,Dakar_Rainfall,Diourbel_Rainfall,Fatick_Rainfall,Kaffrine_Rainfall,Kaolack_Rainfall,Kedougou_Rainfall,Kolda_Rainfall,Louga_Rainfall,Matam_Rainfall,Saint louis_Rainfall,Sedhiou_Rainfall,Tambacounda_Rainfall,Thies_Rainfall,Ziguinchor_Rainfall,Corn_Weighted_Rainfall,Cotton_Weighted_Rainfall,Millet_Weighted_Rainfall,Peanut_Weighted_Rainfall,Rice_Weighted_Rainfall,Sorghum_Weighted_Rainfall,Dakar_Temperature,Diourbel_Temperature,Fatick_Temperature,Kaffrine_Temperature,Kaolack_Temperature,Kedougou_Temperature,Kolda_Temperature,Louga_Temperature,Matam_Temperature,Saint louis_Temperature,Sedhiou_Temperature,Tambacounda_Temperature,Thies_Temperature,Ziguinchor_Temperature,Corn_Weighted_Temperature,Cotton_Weighted_Temperature,Millet_Weighted_Temperature,Peanut_Weighted_Temperature,Rice_Weighted_Temperature,Sorghum_Weighted_Temperature
Peanut,579067.0,1998,0.3983333333333334,0.4076666666666666,0.4433333333333333,0.4186666666666667,0.3879999999999999,0.521,0.4123333333333334,0.4616666666666666,0.4486666666666667,0.4599999999999999,0.381,0.4536666666666666,0.3946666666666667,0.3896666666666666,0.4136992601259999,0.4289466666666667,0.4164886666666667,0.4215957151446666,0.4134833333333333,0.4185366666666666,2.223,2.11,2.279,2.077,1.989,2.565,2.024,2.441,2.399,2.438,2.186,2.266,2.0540000000000003,2.382,2.153344449042,2.12088,2.137014,2.149510004658,2.23449,2.14963,17.292,3.913,6.034,20.344,12.905,1.867,3.03,12.718,17.459,13.318,6.476999999999999,11.653,13.13,5.42,8.145322245658,6.114890000000001,11.360702,11.496351447356,7.40766,11.80953,23.16186636,27.597,28.51738351,28.51738351,28.51738351,29.49294872,27.918965515,24.146831795,27.74904421,24.146831795,27.918965515,29.166013825,27.597,26.341296295,28.014084092388934,28.361071664499995,28.080579477110003,27.83934128836656,26.7894010243,28.10196864685
Corn,44339.0,1998,0.3983333333333334,0.4076666666666666,0.4433333333333333,0.4186666666666667,0.3879999999999999,0.521,0.4123333333333334,0.4616666666666666,0.4486666666666667,0.4599999999999999,0.381,0.4536666666666666,0.3946666666666667,0.3896666666666666,0.4136992601259999,0.4289466666666667,0.4164886666666667,0.4215957151446666,0.4134833333333333,0.4185366666666666,2.223,2.11,2.279,2.077,1.989,2.565,2.024,2.441,2.399,2.438,2.186,2.266,2.0540000000000003,2.382,2.153344449042,2.12088,2.137014,2.149510004658,2.23449,2.14963,17.292,3.913,6.034,20.344,12.905,1.867,3.03,12.718,17.459,13.318,6.476999999999999,11.653,13.13,5.42,8.145322245658,6.114890000000001,11.360702,11.496351447356,7.40766,11.80953,23.16186636,27.597,28.51738351,28.51738351,28.51738351,29.49294872,27.918965515,24.146831795,27.74904421,24.146831795,27.918965515,29.166013825,27.597,26.341296295,28.014084092388934,28.361071664499995,28.080579477110003,27.83934128836656,26.7894010243,28.10196864685
Millet,441418.0,1998,0.3983333333333334,0.4076666666666666,0.4433333333333333,0.4186666666666667,0.3879999999999999,0.521,0.4123333333333334,0.4616666666666666,0.4486666666666667,0.4599999999999999,0.381,0.4536666666666666,0.3946666666666667,0.3896666666666666,0.4136992601259999,0.4289466666666667,0.4164886666666667,0.4215957151446666,0.4134833333333333,0.4185366666666666,2.223,2.11,2.279,2.077,1.989,2.565,2.024,2.441,2.399,2.438,2.186,2.266,2.0540000000000003,2.382,2.153344449042,2.12088,2.137014,2.149510004658,2.23449,2.14963,17.292,3.913,6.034,20.344,12.905,1.867,3.03,12.718,17.459,13.318,6.476999999999999,11.653,13.13,5.42,8.145322245658,6.114890000000001,11.360702,11.496351447356,7.40766,11.80953,23.16186636,27.597,28.51738351,28.51738351,28.51738351,29.49294872,27.918965515,24.146831795,27.74904421,24.146831795,27.918965515,29.166013825,27.597,26.341296295,28.014084092388934,28.361071664499995,28.080579477110003,27.83934128836656,26.7894010243,28.10196864685
Rice,123519.0,1998,0.3983333333333334,0.4076666666666666,0.4433333333333333,0.4186666666666667,0.3879999999999999,0.521,0.4123333333333334,0.4616666666666666,0.4486666666666667,0.4599999999999999,0.381,0.4536666666666666,0.3946666666666667,0.3896666666666666,0.4136992601259999,0.4289466666666667,0.4164886666666667,0.4215957151446666,0.4134833333333333,0.4185366666666666,2.223,2.11,2.279,2.077,1.989,2.565,2.024,2.441,2.399,2.438,2.186,2.266,2.0540000000000003,2.382,2.153344449042,2.12088,2.137014,2.149510004658,2.23449,2.14963,17.292,3.913,6.034,20.344,12.905,1.867,3.03,12.718,17.459,13.318,6.476999999999999,11.653,13.13,5.42,8.145322245658,6.114890000000001,11.360702,11.496351447356,7.40766,11.80953,23.16186636,27.597,28.51738351,28.51738351,28.51738351,29.49294872,27.918965515,24.146831795,27.74904421,24.146831795,27.918965515,29.166013825,27.597,26.341296295,28.014084092388934,28.361071664499995,28.080579477110003,27.83934128836656,26.7894010243,28.10196864685
Sorghum,119574.0,1998,0.3983333333333334,0.4076666666666666,0.4433333333333333,0.4186666666666667,0.3879999999999999,0.521,0.4123333333333334,0.4616666666666666,0.4486666666666667,0.4599999999999999,0.381,0.4536666666666666,0.3946666666666667,0.3896666666666666,0.4136992601259999,0.4289466666666667,0.4164886666666667,0.4215957151446666,0.4134833333333333,0.4185366666666666,2.223,2.11,2.279,2.077,1.989,2.565,2.024,2.441,2.399,2.438,2.186,2.266,2.0540000000000003,2.382,2.153344449042,2.12088,2.137014,2.149510004658,2.23449,2.14963,17.292,3.913,6.034,20.344,12.905,1.867,3.03,12.718,17.459,13.318,6.476999999999999,11.653,13.13,5.42,8.145322245658,6.114890000000001,11.360702,11.496351447356,7.40766,11.80953,23.16186636,27.597,28.51738351,28.51738351,28.51738351,29.49294872,27.918965515,24.146831795,27.74904421,24.146831795,27.918965515,29.166013825,27.597,26.341296295,28.014084092388934,28.361071664499995,28.080579477110003,27.83934128836656,26.7894010243,28.10196864685
Peanut,1014250.0,1999,0.605,0.512,0.5436666666666667,0.5416666666666666,0.5276666666666666,0.5830000000000001,0.58,0.5333333333333333,0.56,0.51,0.5746666666666667,0.5716666666666667,0.538,0.601,0.561594445552,0.5756033333333334,0.544808,0.5499400011273333,0.5637866666666667,0.5574866666666667,3.328,2.984,3.068,3.1660000000000004,3.059,3.41,3.331,3.287,3.4210000000000003,3.2670000000000003,3.44,3.337,3.077,3.556,3.276263339888,3.3273600000000005,3.1651140000000004,3.200228578116,3.36844,3.26175,0.016,0.01,1.121,4.622000000000001,4.292,6.014000000000001,3.633,4.308999999999999,1.814,3.3920000000000003,4.708,4.939,1.416,5.608,3.785063339378,4.16915,3.2782980000000004,3.552381434732,4.08696,4.1444600000000005,19.38761905,25.044285715,25.836904765,25.836904765,25.836904765,27.617724865,26.59597701,21.623333335,24.48845238,21.623333335,26.59597701,26.14154762,25.044285715,24.95130952,25.91738166400383,26.4981301991,25.624831297150003,25.419494552402487,25.04783053185,25.76293639485
Corn,66132.0,1999,0.605,0.512,0.5436666666666667,0.5416666666666666,0.5276666666666666,0.5830000000000001,0.58,0.5333333333333333,0.56,0.51,0.5746666666666667,0.5716666666666667,0.538,0.601,0.561594445552,0.5756033333333334,0.544808,0.5499400011273333,0.5637866666666667,0.5574866666666667,3.328,2.984,3.068,3.1660000000000004,3.059,3.41,3.331,3.287,3.4210000000000003,3.2670000000000003,3.44,3.337,3.077,3.556,3.276263339888,3.3273600000000005,3.1651140000000004,3.200228578116,3.36844,3.26175,0.016,0.01,1.121,4.622000000000001,4.292,6.014000000000001,3.633,4.308999999999999,1.814,3.3920000000000003,4.708,4.939,1.416,5.608,3.785063339378,4.16915,3.2782980000000004,3.552381434732,4.08696,4.1444600000000005,19.38761905,25.044285715,25.836904765,25.836904765,25.836904765,27.617724865,26.59597701,21.623333335,24.48845238,21.623333335,26.59597701,26.14154762,25.044285715,24.95130952,25.91738166400383,26.4981301991,25.624831297150003,25.419494552402487,25.04783053185,25.76293639485
Millet,675000.0,1999,0.605,0.512,0.5436666666666667,0.5416666666666666,0.5276666666666666,0.5830000000000001,0.58,0.5333333333333333,0.56,0.51,0.5746666666666667,0.5716666666666667,0.538,0.601,0.561594445552,0.5756033333333334,0.544808,0.5499400011273333,0.5637866666666667,0.5574866666666667,3.328,2.984,3.068,3.1660000000000004,3.059,3.41,3.331,3.287,3.4210000000000003,3.2670000000000003,3.44,3.337,3.077,3.556,3.276263339888,3.3273600000000005,3.1651140000000004,3.200228578116,3.36844,3.26175,0.016,0.01,1.121,4.622000000000001,4.292,6.014000000000001,3.633,4.308999999999999,1.814,3.3920000000000003,4.708,4.939,1.416,5.608,3.785063339378,4.16915,3.2782980000000004,3.552381434732,4.08696,4.1444600000000005,19.38761905,25.044285715,25.836904765,25.836904765,25.836904765,27.617724865,26.59597701,21.623333335,24.48845238,21.623333335,26.59597701,26.14154762,25.044285715,24.95130952,25.91738166400383,26.4981301991,25.624831297150003,25.419494552402487,25.04783053185,25.76293639485
Rice,364000.0,1999,0.605,0.512,0.5436666666666667,0.5416666666666666,0.5276666666666666,0.5830000000000001,0.58,0.5333333333333333,0.56,0.51,0.5746666666666667,0.5716666666666667,0.538,0.601,0.561594445552,0.5756033333333334,0.544808,0.5499400011273333,0.5637866666666667,0.5574866666666667,3.328,2.984,3.068,3.1660000000000004,3.059,3.41,3.331,3.287,3.4210000000000003,3.2670000000000003,3.44,3.337,3.077,3.556,3.276263339888,3.3273600000000005,3.1651140000000004,3.200228578116,3.36844,3.26175,0.016,0.01,1.121,4.622000000000001,4.292,6.014000000000001,3.633,4.308999999999999,1.814,3.3920000000000003,4.708,4.939,1.416,5.608,3.785063339378,4.16915,3.2782980000000004,3.552381434732,4.08696,4.1444600000000005,19.38761905,25.044285715,25.836904765,25.836904765,25.836904765,27.617724865,26.59597701,21.623333335,24.48845238,21.623333335,26.59597701,26.14154762,25.044285715,24.95130952,25.91738166400383,26.4981301991,25.624831297150003,25.419494552402487,25.04783053185,25.76293639485
Sorghum,147444.0,1999,0.605,0.512,0.5436666666666667,0.5416666666666666,0.5276666666666666,0.5830000000000001,0.58,0.5333333333333333,0.56,0.51,0.5746666666666667,0.5716666666666667,0.538,0.601,0.561594445552,0.5756033333333334,0.544808,0.5499400011273333,0.5637866666666667,0.5574866666666667,3.328,2.984,3.068,3.1660000000000004,3.059,3.41,3.331,3.287,3.4210000000000003,3.2670000000000003,3.44,3.337,3.077,3.556,3.276263339888,3.3273600000000005,3.1651140000000004,3.200228578116,3.36844,3.26175,0.016,0.01,1.121,4.622000000000001,4.292,6.014000000000001,3.633,4.308999999999999,1.814,3.3920000000000003,4.708,4.939,1.416,5.608,3.785063339378,4.16915,3.2782980000000004,3.552381434732,4.08696,4.1444600000000005,19.38761905,25.044285715,25.836904765,25.836904765,25.836904765,27.617724865,26.59597701,21.623333335,24.48845238,21.623333335,26.59597701,26.14154762,25.044285715,24.95130952,25.91738166400383,26.4981301991,25.624831297150003,25.419494552402487,25.04783053185,25.76293639485
Peanut,1061540.0,2000,0.5556666666666666,0.714,0.7040000000000001,0.7516666666666666,0.758,0.7306666666666667,0.8036666666666666,0.6846666666666666,0.6726666666666666,0.6196666666666667,0.8093333333333333,0.7586666666666666,0.6483333333333333,0.6893333333333334,0.7609985198666667,0.7850366666666666,0.7380593333333334,0.7357657156546668,0.7357266666666668,0.7539299999999999,3.433,3.973,3.966,4.158,4.261,4.0,4.698,3.85,3.807,3.503,4.792,4.099,3.736,4.117,4.359772229905999,4.47594,4.1643300000000005,4.1587071507500015,4.288670000000001,4.26198,0.827,4.6240000000000006,4.917,6.428,3.465,1.154,1.249,6.082000000000001,4.97,3.23,3.3,4.909,3.991,2.91,3.285314452048001,2.45992,4.549602,4.22524572029,2.7520999999999995,4.15741,21.16423804,28.64045031,28.41860599,28.41860599,28.41860599,29.45138889,28.08096817,24.070535715,27.36761905,24.070535715,28.08096817,29.673809525,28.64045031,26.37137931,28.1174499176156,28.58166202115,28.22843354726,27.900154931499024,26.859685093400003,28.18600698975
Corn,78593.0,2000,0.5556666666666666,0.714,0.7040000000000001,0.7516666666666666,0.758,0.7306666666666667,0.8036666666666666,0.6846666666666666,0.6726666666666666,0.6196666666666667,0.8093333333333333,0.7586666666666666,0.6483333333333333,0.6893333333333334,0.7609985198666667,0.7850366666666666,0.7380593333333334,0.7357657156546668,0.7357266666666668,0.7539299999999999,3.433,3.973,3.966,4.158,4.261,4.0,4.698,3.85,3.807,3.503,4.792,4.099,3.736,4.117,4.359772229905999,4.47594,4.1643300000000005,4.1587071507500015,4.288670000000001,4.26198,0.827,4.6240000000000006,4.917,6.428,3.465,1.154,1.249,6.082000000000001,4.97,3.23,3.3,4.909,3.991,2.91,3.285314452048001,2.45992,4.549602,4.22524572029,2.7520999999999995,4.15741,21.16423804,28.64045031,28.41860599,28.41860599,28.41860599,29.45138889,28.08096817,24.070535715,27.36761905,24.070535715,28.08096817,29.673809525,28.64045031,26.37137931,28.1174499176156,28.58166202115,28.22843354726,27.900154931499024,26.859685093400003,28.18600698975
Millet,600221.0,2000,0.5556666666666666,0.714,0.7040000000000001,0.7516666666666666,0.758,0.7306666666666667,0.8036666666666666,0.6846666666666666,0.6726666666666666,0.6196666666666667,0.8093333333333333,0.7586666666666666,0.6483333333333333,0.6893333333333334,0.7609985198666667,0.7850366666666666,0.7380593333333334,0.7357657156546668,0.7357266666666668,0.7539299999999999,3.433,3.973,3.966,4.158,4.261,4.0,4.698,3.85,3.807,3.503,4.792,4.099,3.736,4.117,4.359772229905999,4.47594,4.1643300000000005,4.1587071507500015,4.288670000000001,4.26198,0.827,4.6240000000000006,4.917,6.428,3.465,1.154,1.249,6.082000000000001,4.97,3.23,3.3,4.909,3.991,2.91,3.285314452048001,2.45992,4.549602,4.22524572029,2.7520999999999995,4.15741,21.16423804,28.64045031,28.41860599,28.41860599,28.41860599,29.45138889,28.08096817,24.070535715,27.36761905,24.070535715,28.08096817,29.673809525,28.64045031,26.37137931,28.1174499176156,28.58166202115,28.22843354726,27.900154931499024,26.859685093400003,28.18600698975
