Crop,Production,Year,Dakar_VHI,Diourbel_VHI,Fatick_VHI,Kaffrine_VHI,Kaolack_VHI,Kedougou_VHI,Kolda_VHI,Louga_VHI,Matam_VHI,Saint louis_VHI,Sedhiou_VHI,Tambacounda_VHI,Thies_VHI,Ziguinchor_VHI,Corn_Weighted_VHI,Cotton_Weighted_VHI,Millet_Weighted_VHI,Peanut_Weighted_VHI,Rice_Weighted_VHI,Sorghum_Weighted_VHI,Dakar_VHI_Cumulative,Diourbel_VHI_Cumulative,Fatick_VHI_Cumulative,Kaffrine_VHI_Cumulative,Kaolack_VHI_Cumulative,Kedougou_VHI_Cumulative,Kolda_VHI_Cumulative,Louga_VHI_Cumulative,Matam_VHI_Cumulative,Saint louis_VHI_Cumulative,Sedhiou_VHI_Cumulative,Tambacounda_VHI_Cumulative,Thies_VHI_Cumulative,Ziguinchor_VHI_Cumulative,Corn_Weighted_VHI_Cumulative,Cotton_Weighted_VHI_Cumulative,Millet_Weighted_VHI_Cumulative,Peanut_Weighted_VHI_Cumulative,Rice_Weighted_VHI_Cumulative,Sorghum_Weighted_VHI_Cumulative,Dakar_Rainfall,Diourbel_Rainfall,Fatick_Rainfall,Kaffrine_Rainfall,Kaolack_Rainfall,Kedougou_Rainfall,Kolda_Rainfall,Louga_Rainfall,Matam_Rainfall,Saint louis_Rainfall,Sedhiou_Rainfall,Tambacounda_Rainfall,Thies_Rainfall,Ziguinchor_Rainfall,Corn_Weighted_Rainfall,Cotton_Weighted_Rainfall,Millet_Weighted_Rainfall,Peanut_Weighted_Rainfall,Rice_Weighted_Rainfall,Sorghum_Weighted_Rainfall,Dakar_Temperature,Diourbel_Temperature,Fatick_Temperature,Kaffrine_Temperature,Kaolack_Temperature,Kedougou_Temperature,Kolda_Temperature,Louga_Temperature,Matam_Temperature,Saint louis_Temperature,Sedhiou_Temperature,Tambacounda_Temperature,Thies_Temperature,Ziguinchor_Temperature,Corn_Weighted_Temperature,Cotton_Weighted_Temperature,Millet_Weighted_Temperature,Peanut_Weighted_Temperature,Rice_Weighted_Temperature,Sorghum_Weighted_Temperature
Peanut,790617.0,1995,0.3443333333333333,0.3113333333333333,0.3803333333333333,0.359,0.287,0.4323333333333333,0.4516666666666666,0.3523333333333333,0.3863333333333333,0.425,0.3526666666666667,0.352,0.413,0.469,0.3742651859613333,0.41832,0.3589806666666666,0.3727519055393333,0.4148366666666667,0.3686266666666666,14.901,15.151,15.727,16.569,16.288,17.883,19.716,15.694,16.427,14.907,18.83,17.207,15.249,16.978,17.657545587502,18.77828,16.591292,16.820402890022002,17.637800000000002,17.28845,430.125,403.533,416.412,282.378,335.388,687.969,478.979,334.833,277.295,216.242,528.934,356.959,417.619,698.229,434.374126388494,450.24699,378.63196,379.94930378352205,460.27282,389.2474,24.41129521090909,29.302476905454547,29.041304720909093,29.041304720909093,29.041304720909093,30.51424632090909,29.81955779727273,25.63896383272727,31.236414638181817,25.63896383272727,29.81955779727273,29.417748220909093,29.302476905454547,26.914533583636363,29.273859577832475,29.71409153001818,29.04448846636364,28.86038492395097,28.32254283313636,29.13578964654545
Corn,106509.0,1995,0.3443333333333333,0.3113333333333333,0.3803333333333333,0.359,0.287,0.4323333333333333,0.4516666666666666,0.3523333333333333,0.3863333333333333,0.425,0.3526666666666667,0.352,0.413,0.469,0.3742651859613333,0.41832,0.3589806666666666,0.3727519055393333,0.4148366666666667,0.3686266666666666,14.901,15.151,15.727,16.569,16.288,17.883,19.716,15.694,16.427,14.907,18.83,17.207,15.249,16.978,17.657545587502,18.77828,16.591292,16.820402890022002,17.637800000000002,17.28845,430.125,403.533,416.412,282.378,335.388,687.969,478.979,334.833,277.295,216.242,528.934,356.959,417.619,698.229,434.374126388494,450.24699,378.63196,379.94930378352205,460.27282,389.2474,24.41129521090909,29.302476905454547,29.041304720909093,29.041304720909093,29.041304720909093,30.51424632090909,29.81955779727273,25.63896383272727,31.236414638181817,25.63896383272727,29.81955779727273,29.417748220909093,29.302476905454547,26.914533583636363,29.273859577832475,29.71409153001818,29.04448846636364,28.86038492395097,28.32254283313636,29.13578964654545
Millet,794133.0,1995,0.3443333333333333,0.3113333333333333,0.3803333333333333,0.359,0.287,0.4323333333333333,0.4516666666666666,0.3523333333333333,0.3863333333333333,0.425,0.3526666666666667,0.352,0.413,0.469,0.3742651859613333,0.41832,0.3589806666666666,0.3727519055393333,0.4148366666666667,0.3686266666666666,14.901,15.151,15.727,16.569,16.288,17.883,19.716,15.694,16.427,14.907,18.83,17.207,15.249,16.978,17.657545587502,18.77828,16.591292,16.820402890022002,17.637800000000002,17.28845,430.125,403.533,416.412,282.378,335.388,687.969,478.979,334.833,277.295,216.242,528.934,356.959,417.619,698.229,434.374126388494,450.24699,378.63196,379.94930378352205,460.27282,389.2474,24.41129521090909,29.302476905454547,29.041304720909093,29.041304720909093,29.041304720909093,30.51424632090909,29.81955779727273,25.63896383272727,31.236414638181817,25.63896383272727,29.81955779727273,29.417748220909093,29.302476905454547,26.914533583636363,29.273859577832475,29.71409153001818,29.04448846636364,28.86038492395097,28.32254283313636,29.13578964654545
Rice,155152.0,1995,0.3443333333333333,0.3113333333333333,0.3803333333333333,0.359,0.287,0.4323333333333333,0.4516666666666666,0.3523333333333333,0.3863333333333333,0.425,0.3526666666666667,0.352,0.413,0.469,0.3742651859613333,0.41832,0.3589806666666666,0.3727519055393333,0.4148366666666667,0.3686266666666666,14.901,15.151,15.727,16.569,16.288,17.883,19.716,15.694,16.427,14.907,18.83,17.207,15.249,16.978,17.657545587502,18.77828,16.591292,16.820402890022002,17.637800000000002,17.28845,430.125,403.533,416.412,282.378,335.388,687.969,478.979,334.833,277.295,216.242,528.934,356.959,417.619,698.229,434.374126388494,450.24699,378.63196,379.94930378352205,460.27282,389.2474,24.41129521090909,29.302476905454547,29.041304720909093,29.041304720909093,29.041304720909093,30.51424632090909,29.81955779727273,25.63896383272727,31.236414638181817,25.63896383272727,29.81955779727273,29.417748220909093,29.302476905454547,26.914533583636363,29.273859577832475,29.71409153001818,29.04448846636364,28.86038492395097,28.32254283313636,29.13578964654545
Sorghum,127328.0,1995,0.3443333333333333,0.3113333333333333,0.3803333333333333,0.359,0.287,0.4323333333333333,0.4516666666666666,0.3523333333333333,0.3863333333333333,0.425,0.3526666666666667,0.352,0.413,0.469,0.3742651859613333,0.41832,0.3589806666666666,0.3727519055393333,0.4148366666666667,0.3686266666666666,14.901,15.151,15.727,16.569,16.288,17.883,19.716,15.694,16.427,14.907,18.83,17.207,15.249,16.978,17.657545587502,18.77828,16.591292,16.820402890022002,17.637800000000002,17.28845,430.125,403.533,416.412,282.378,335.388,687.969,478.979,334.833,277.295,216.242,528.934,356.959,417.619,698.229,434.374126388494,450.24699,378.63196,379.94930378352205,460.27282,389.2474,24.41129521090909,29.302476905454547,29.041304720909093,29.041304720909093,29.041304720909093,30.51424632090909,29.81955779727273,25.63896383272727,31.236414638181817,25.63896383272727,29.81955779727273,29.417748220909093,29.302476905454547,26.914533583636363,29.273859577832475,29.71409153001818,29.04448846636364,28.86038492395097,28.32254283313636,29.13578964654545
Peanut,646394.0,1996,0.41,0.274,0.318,0.3296666666666666,0.2709999999999999,0.5346666666666667,0.5166666666666667,0.3326666666666666,0.3263333333333333,0.3946666666666666,0.537,0.465,0.3833333333333333,0.4526666666666667,0.433500000764,0.4932266666666667,0.3593333333333333,0.374379048456,0.4694500000000001,0.41041,12.947,10.823,12.172,13.108,12.142,17.804,16.814,12.532,12.492,10.816,15.064,15.739,11.73,15.583,14.499634470629998,16.35513,13.104994,13.572360027294,14.49347,14.23773,392.86,380.78,422.15,419.165,434.735,890.466,592.881,332.454,320.553,240.639,718.806,450.955,392.541,773.944,537.297930920756,566.24659,453.862314,457.163329633728,560.91758,498.77077,24.37202750636364,30.10722939727273,29.38435568181818,29.38435568181818,29.38435568181818,30.46872473454545,29.86758413,25.78927191727273,31.82973034090909,25.78927191727273,29.86758413,29.619891032727278,30.10722939727273,26.995327467272727,29.46147644194798,29.812735585063635,29.38954783078728,29.147605741228023,28.428507677881814,29.36738000143636
Corn,88634.0,1996,0.41,0.274,0.318,0.3296666666666666,0.2709999999999999,0.5346666666666667,0.5166666666666667,0.3326666666666666,0.3263333333333333,0.3946666666666666,0.537,0.465,0.3833333333333333,0.4526666666666667,0.433500000764,0.4932266666666667,0.3593333333333333,0.374379048456,0.4694500000000001,0.41041,12.947,10.823,12.172,13.108,12.142,17.804,16.814,12.532,12.492,10.816,15.064,15.739,11.73,15.583,14.499634470629998,16.35513,13.104994,13.572360027294,14.49347,14.23773,392.86,380.78,422.15,419.165,434.735,890.466,592.881,332.454,320.553,240.639,718.806,450.955,392.541,773.944,537.297930920756,566.24659,453.862314,457.163329633728,560.91758,498.77077,24.37202750636364,30.10722939727273,29.38435568181818,29.38435568181818,29.38435568181818,30.46872473454545,29.86758413,25.78927191727273,31.82973034090909,25.78927191727273,29.86758413,29.619891032727278,30.10722939727273,26.995327467272727,29.46147644194798,29.812735585063635,29.38954783078728,29.147605741228023,28.428507677881814,29.36738000143636
Millet,601359.0,1996,0.41,0.274,0.318,0.3296666666666666,0.2709999999999999,0.5346666666666667,0.5166666666666667,0.3326666666666666,0.3263333333333333,0.3946666666666666,0.537,0.465,0.3833333333333333,0.4526666666666667,0.433500000764,0.4932266666666667,0.3593333333333333,0.374379048456,0.4694500000000001,0.41041,12.947,10.823,12.172,13.108,12.142,17.804,16.814,12.532,12.492,10.816,15.064,15.739,11.73,15.583,14.499634470629998,16.35513,13.104994,13.572360027294,14.49347,14.23773,392.86,380.78,422.15,419.165,434.735,890.466,592.881,332.454,320.553,240.639,718.806,450.955,392.541,773.944,537.297930920756,566.24659,453.862314,457.163329633728,560.91758,498.77077,24.37202750636364,30.10722939727273,29.38435568181818,29.38435568181818,29.38435568181818,30.46872473454545,29.86758413,25.78927191727273,31.82973034090909,25.78927191727273,29.86758413,29.619891032727278,30.10722939727273,26.995327467272727,29.46147644194798,29.812735585063635,29.38954783078728,29.147605741228023,28.428507677881814,29.36738000143636
Rice,148780.0,1996,0.41,0.274,0.318,0.3296666666666666,0.2709999999999999,0.5346666666666667,0.5166666666666667,0.3326666666666666,0.3263333333333333,0.3946666666666666,0.537,0.465,0.3833333333333333,0.4526666666666667,0.433500000764,0.4932266666666667,0.3593333333333333,0.374379048456,0.4694500000000001,0.41041,12.947,10.823,12.172,13.108,12.142,17.804,16.814,12.532,12.492,10.816,15.064,15.739,11.73,15.583,14.499634470629998,16.35513,13.104994,13.572360027294,14.49347,14.23773,392.86,380.78,422.15,419.165,434.735,890.466,592.881,332.454,320.553,240.639,718.806,450.955,392.541,773.944,537.297930920756,566.24659,453.862314,457.163329633728,560.91758,498.77077,24.37202750636364,30.10722939727273,29.38435568181818,29.38435568181818,29.38435568181818,30.46872473454545,29.86758413,25.78927191727273,31.82973034090909,25.78927191727273,29.86758413,29.619891032727278,30.10722939727273,26.995327467272727,29.46147644194798,29.812735585063635,29.38954783078728,29.147605741228023,28.428507677881814,29.36738000143636
Sorghum,133009.0,1996,0.41,0.274,0.318,0.3296666666666666,0.2709999999999999,0.5346666666666667,0.5166666666666667,0.3326666666666666,0.3263333333333333,0.3946666666666666,0.537,0.465,0.3833333333333333,0.4526666666666667,0.433500000764,0.4932266666666667,0.3593333333333333,0.374379048456,0.4694500000000001,0.41041,12.947,10.823,12.172,13.108,12.142,17.804,16.814,12.532,12.492,10.816,15.064,15.739,11.73,15.583,14.499634470629998,16.35513,13.104994,13.572360027294,14.49347,14.23773,392.86,380.78,422.15,419.165,434.735,890.466,592.881,332.454,320.553,240.639,718.806,450.955,392.541,773.944,537.297930920756,566.24659,453.862314,457.163329633728,560.91758,498.77077,24.37202750636364,30.10722939727273,29.38435568181818,29.38435568181818,29.38435568181818,30.46872473454545,29.86758413,25.78927191727273,31.82973034090909,25.78927191727273,29.86758413,29.619891032727278,30.10722939727273,26.995327467272727,29.46147644194798,29.812735585063635,29.38954783078728,29.147605741228023,28.428507677881814,29.36738000143636
