Crop,Production,Year,Dakar_VHI,Diourbel_VHI,Fatick_VHI,Kaffrine_VHI,Kaolack_VHI,Kedougou_VHI,Kolda_VHI,Louga_VHI,Matam_VHI,Saint louis_VHI,Sedhiou_VHI,Tambacounda_VHI,Thies_VHI,Ziguinchor_VHI,Corn_Weighted_VHI,Cotton_Weighted_VHI,Millet_Weighted_VHI,Peanut_Weighted_VHI,Rice_Weighted_VHI,Sorghum_Weighted_VHI,Dakar_VHI_Cumulative,Diourbel_VHI_Cumulative,Fatick_VHI_Cumulative,Kaffrine_VHI_Cumulative,Kaolack_VHI_Cumulative,Kedougou_VHI_Cumulative,Kolda_VHI_Cumulative,Louga_VHI_Cumulative,Matam_VHI_Cumulative,Saint louis_VHI_Cumulative,Sedhiou_VHI_Cumulative,Tambacounda_VHI_Cumulative,Thies_VHI_Cumulative,Ziguinchor_VHI_Cumulative,Corn_Weighted_VHI_Cumulative,Cotton_Weighted_VHI_Cumulative,Millet_Weighted_VHI_Cumulative,Peanut_Weighted_VHI_Cumulative,Rice_Weighted_VHI_Cumulative,Sorghum_Weighted_VHI_Cumulative,Dakar_Rainfall,Diourbel_Rainfall,Fatick_Rainfall,Kaffrine_Rainfall,Kaolack_Rainfall,Kedougou_Rainfall,Kolda_Rainfall,Louga_Rainfall,Matam_Rainfall,Saint louis_Rainfall,Sedhiou_Rainfall,Tambacounda_Rainfall,Thies_Rainfall,Ziguinchor_Rainfall,Corn_Weighted_Rainfall,Cotton_Weighted_Rainfall,Millet_Weighted_Rainfall,Peanut_Weighted_Rainfall,Rice_Weighted_Rainfall,Sorghum_Weighted_Rainfall,Dakar_Temperature,Diourbel_Temperature,Fatick_Temperature,Kaffrine_Temperature,Kaolack_Temperature,Kedougou_Temperature,Kolda_Temperature,Louga_Temperature,Matam_Temperature,Saint louis_Temperature,Sedhiou_Temperature,Tambacounda_Temperature,Thies_Temperature,Ziguinchor_Temperature,Corn_Weighted_Temperature,Cotton_Weighted_Temperature,Millet_Weighted_Temperature,Peanut_Weighted_Temperature,Rice_Weighted_Temperature,Sorghum_Weighted_Temperature
Peanut,790617.0,1995,0.4873333333333333,0.531,0.5996666666666667,0.6226666666666666,0.6586666666666666,0.6446666666666667,0.6906666666666667,0.569,0.5493333333333333,0.645,0.6516666666666667,0.624,0.495,0.57,0.6399988900253334,0.66713,0.6123793333333334,0.6191052392606666,0.6403099999999999,0.6305633333333333,9.656,9.941,10.337,10.548,11.241,11.575,13.191,10.304,10.288,9.541,12.827,11.257,9.96,11.466,11.813473354062,12.45525,10.955042,11.085691450084,11.75297,11.4002,76.06800000000001,106.073,98.901,66.683,76.14699999999999,220.113,147.805,95.131,70.215,59.31,171.245,101.257,92.337,206.819,124.320551331722,135.9682,97.75588,99.53588311709802,138.88709000000003,107.85938,22.791620584285717,29.035103678571428,28.827703118571428,28.827703118571428,28.827703118571428,31.45792543,30.44610290285714,24.140583718571428,31.469404262857143,24.140583718571428,30.44610290285714,30.31790542285714,29.035103678571428,26.729965985714284,29.53955232912685,30.377658897428567,28.957715305091423,28.75675754650796,28.267004046600004,29.297762772071437
Corn,106509.0,1995,0.4873333333333333,0.531,0.5996666666666667,0.6226666666666666,0.6586666666666666,0.6446666666666667,0.6906666666666667,0.569,0.5493333333333333,0.645,0.6516666666666667,0.624,0.495,0.57,0.6399988900253334,0.66713,0.6123793333333334,0.6191052392606666,0.6403099999999999,0.6305633333333333,9.656,9.941,10.337,10.548,11.241,11.575,13.191,10.304,10.288,9.541,12.827,11.257,9.96,11.466,11.813473354062,12.45525,10.955042,11.085691450084,11.75297,11.4002,76.06800000000001,106.073,98.901,66.683,76.14699999999999,220.113,147.805,95.131,70.215,59.31,171.245,101.257,92.337,206.819,124.320551331722,135.9682,97.75588,99.53588311709802,138.88709000000003,107.85938,22.791620584285717,29.035103678571428,28.827703118571428,28.827703118571428,28.827703118571428,31.45792543,30.44610290285714,24.140583718571428,31.469404262857143,24.140583718571428,30.44610290285714,30.31790542285714,29.035103678571428,26.729965985714284,29.53955232912685,30.377658897428567,28.957715305091423,28.75675754650796,28.267004046600004,29.297762772071437
Millet,794133.0,1995,0.4873333333333333,0.531,0.5996666666666667,0.6226666666666666,0.6586666666666666,0.6446666666666667,0.6906666666666667,0.569,0.5493333333333333,0.645,0.6516666666666667,0.624,0.495,0.57,0.6399988900253334,0.66713,0.6123793333333334,0.6191052392606666,0.6403099999999999,0.6305633333333333,9.656,9.941,10.337,10.548,11.241,11.575,13.191,10.304,10.288,9.541,12.827,11.257,9.96,11.466,11.813473354062,12.45525,10.955042,11.085691450084,11.75297,11.4002,76.06800000000001,106.073,98.901,66.683,76.14699999999999,220.113,147.805,95.131,70.215,59.31,171.245,101.257,92.337,206.819,124.320551331722,135.9682,97.75588,99.53588311709802,138.88709000000003,107.85938,22.791620584285717,29.035103678571428,28.827703118571428,28.827703118571428,28.827703118571428,31.45792543,30.44610290285714,24.140583718571428,31.469404262857143,24.140583718571428,30.44610290285714,30.31790542285714,29.035103678571428,26.729965985714284,29.53955232912685,30.377658897428567,28.957715305091423,28.75675754650796,28.267004046600004,29.297762772071437
Rice,155152.0,1995,0.4873333333333333,0.531,0.5996666666666667,0.6226666666666666,0.6586666666666666,0.6446666666666667,0.6906666666666667,0.569,0.5493333333333333,0.645,0.6516666666666667,0.624,0.495,0.57,0.6399988900253334,0.66713,0.6123793333333334,0.6191052392606666,0.6403099999999999,0.6305633333333333,9.656,9.941,10.337,10.548,11.241,11.575,13.191,10.304,10.288,9.541,12.827,11.257,9.96,11.466,11.813473354062,12.45525,10.955042,11.085691450084,11.75297,11.4002,76.06800000000001,106.073,98.901,66.683,76.14699999999999,220.113,147.805,95.131,70.215,59.31,171.245,101.257,92.337,206.819,124.320551331722,135.9682,97.75588,99.53588311709802,138.88709000000003,107.85938,22.791620584285717,29.035103678571428,28.827703118571428,28.827703118571428,28.827703118571428,31.45792543,30.44610290285714,24.140583718571428,31.469404262857143,24.140583718571428,30.44610290285714,30.31790542285714,29.035103678571428,26.729965985714284,29.53955232912685,30.377658897428567,28.957715305091423,28.75675754650796,28.267004046600004,29.297762772071437
Sorghum,127328.0,1995,0.4873333333333333,0.531,0.5996666666666667,0.6226666666666666,0.6586666666666666,0.6446666666666667,0.6906666666666667,0.569,0.5493333333333333,0.645,0.6516666666666667,0.624,0.495,0.57,0.6399988900253334,0.66713,0.6123793333333334,0.6191052392606666,0.6403099999999999,0.6305633333333333,9.656,9.941,10.337,10.548,11.241,11.575,13.191,10.304,10.288,9.541,12.827,11.257,9.96,11.466,11.813473354062,12.45525,10.955042,11.085691450084,11.75297,11.4002,76.06800000000001,106.073,98.901,66.683,76.14699999999999,220.113,147.805,95.131,70.215,59.31,171.245,101.257,92.337,206.819,124.320551331722,135.9682,97.75588,99.53588311709802,138.88709000000003,107.85938,22.791620584285717,29.035103678571428,28.827703118571428,28.827703118571428,28.827703118571428,31.45792543,30.44610290285714,24.140583718571428,31.469404262857143,24.140583718571428,30.44610290285714,30.31790542285714,29.035103678571428,26.729965985714284,29.53955232912685,30.377658897428567,28.957715305091423,28.75675754650796,28.267004046600004,29.297762772071437
Peanut,646394.0,1996,0.289,0.4243333333333334,0.4773333333333333,0.585,0.5559999999999999,0.4843333333333333,0.5313333333333333,0.5866666666666667,0.5419999999999999,0.5103333333333334,0.6036666666666667,0.4996666666666667,0.3173333333333333,0.5853333333333334,0.5328170379980001,0.52425,0.5194553333333334,0.5226447628873333,0.54792,0.5407133333333333,7.916,7.261,7.88,7.992,7.784,11.036,10.146,7.781,7.696,6.708,8.539,9.133,7.448,10.077,8.76300446087,9.79876,8.124806000000001,8.389014302638,8.78152,8.5948,42.342,59.392,96.846,148.017,143.452,375.873,250.733,66.582,92.212,48.384,293.506,176.239,54.996,284.679,198.204205816106,233.83702,142.11517,149.60952319896796,209.82704,182.41662,22.87916150285714,29.99277827,29.45027014142857,29.45027014142857,29.45027014142857,31.669332368571425,31.18645255,24.404877375714285,32.36506012142857,24.404877375714285,31.18645255,30.63068647714286,29.99277827,26.873732715714286,30.153547504821592,30.972312876385715,29.609872514697148,29.35584384631632,28.788680431271427,29.87668073027143
Corn,88634.0,1996,0.289,0.4243333333333334,0.4773333333333333,0.585,0.5559999999999999,0.4843333333333333,0.5313333333333333,0.5866666666666667,0.5419999999999999,0.5103333333333334,0.6036666666666667,0.4996666666666667,0.3173333333333333,0.5853333333333334,0.5328170379980001,0.52425,0.5194553333333334,0.5226447628873333,0.54792,0.5407133333333333,7.916,7.261,7.88,7.992,7.784,11.036,10.146,7.781,7.696,6.708,8.539,9.133,7.448,10.077,8.76300446087,9.79876,8.124806000000001,8.389014302638,8.78152,8.5948,42.342,59.392,96.846,148.017,143.452,375.873,250.733,66.582,92.212,48.384,293.506,176.239,54.996,284.679,198.204205816106,233.83702,142.11517,149.60952319896796,209.82704,182.41662,22.87916150285714,29.99277827,29.45027014142857,29.45027014142857,29.45027014142857,31.669332368571425,31.18645255,24.404877375714285,32.36506012142857,24.404877375714285,31.18645255,30.63068647714286,29.99277827,26.873732715714286,30.153547504821592,30.972312876385715,29.609872514697148,29.35584384631632,28.788680431271427,29.87668073027143
Millet,601359.0,1996,0.289,0.4243333333333334,0.4773333333333333,0.585,0.5559999999999999,0.4843333333333333,0.5313333333333333,0.5866666666666667,0.5419999999999999,0.5103333333333334,0.6036666666666667,0.4996666666666667,0.3173333333333333,0.5853333333333334,0.5328170379980001,0.52425,0.5194553333333334,0.5226447628873333,0.54792,0.5407133333333333,7.916,7.261,7.88,7.992,7.784,11.036,10.146,7.781,7.696,6.708,8.539,9.133,7.448,10.077,8.76300446087,9.79876,8.124806000000001,8.389014302638,8.78152,8.5948,42.342,59.392,96.846,148.017,143.452,375.873,250.733,66.582,92.212,48.384,293.506,176.239,54.996,284.679,198.204205816106,233.83702,142.11517,149.60952319896796,209.82704,182.41662,22.87916150285714,29.99277827,29.45027014142857,29.45027014142857,29.45027014142857,31.669332368571425,31.18645255,24.404877375714285,32.36506012142857,24.404877375714285,31.18645255,30.63068647714286,29.99277827,26.873732715714286,30.153547504821592,30.972312876385715,29.609872514697148,29.35584384631632,28.788680431271427,29.87668073027143
Rice,148780.0,1996,0.289,0.4243333333333334,0.4773333333333333,0.585,0.5559999999999999,0.4843333333333333,0.5313333333333333,0.5866666666666667,0.5419999999999999,0.5103333333333334,0.6036666666666667,0.4996666666666667,0.3173333333333333,0.5853333333333334,0.5328170379980001,0.52425,0.5194553333333334,0.5226447628873333,0.54792,0.5407133333333333,7.916,7.261,7.88,7.992,7.784,11.036,10.146,7.781,7.696,6.708,8.539,9.133,7.448,10.077,8.76300446087,9.79876,8.124806000000001,8.389014302638,8.78152,8.5948,42.342,59.392,96.846,148.017,143.452,375.873,250.733,66.582,92.212,48.384,293.506,176.239,54.996,284.679,198.204205816106,233.83702,142.11517,149.60952319896796,209.82704,182.41662,22.87916150285714,29.99277827,29.45027014142857,29.45027014142857,29.45027014142857,31.669332368571425,31.18645255,24.404877375714285,32.36506012142857,24.404877375714285,31.18645255,30.63068647714286,29.99277827,26.873732715714286,30.153547504821592,30.972312876385715,29.609872514697148,29.35584384631632,28.788680431271427,29.87668073027143
Sorghum,133009.0,1996,0.289,0.4243333333333334,0.4773333333333333,0.585,0.5559999999999999,0.4843333333333333,0.5313333333333333,0.5866666666666667,0.5419999999999999,0.5103333333333334,0.6036666666666667,0.4996666666666667,0.3173333333333333,0.5853333333333334,0.5328170379980001,0.52425,0.5194553333333334,0.5226447628873333,0.54792,0.5407133333333333,7.916,7.261,7.88,7.992,7.784,11.036,10.146,7.781,7.696,6.708,8.539,9.133,7.448,10.077,8.76300446087,9.79876,8.124806000000001,8.389014302638,8.78152,8.5948,42.342,59.392,96.846,148.017,143.452,375.873,250.733,66.582,92.212,48.384,293.506,176.239,54.996,284.679,198.204205816106,233.83702,142.11517,149.60952319896796,209.82704,182.41662,22.87916150285714,29.99277827,29.45027014142857,29.45027014142857,29.45027014142857,31.669332368571425,31.18645255,24.404877375714285,32.36506012142857,24.404877375714285,31.18645255,30.63068647714286,29.99277827,26.873732715714286,30.153547504821592,30.972312876385715,29.609872514697148,29.35584384631632,28.788680431271427,29.87668073027143
