Crop,Production,Year,Dakar_VHI,Diourbel_VHI,Fatick_VHI,Kaffrine_VHI,Kaolack_VHI,Kedougou_VHI,Kolda_VHI,Louga_VHI,Matam_VHI,Saint louis_VHI,Sedhiou_VHI,Tambacounda_VHI,Thies_VHI,Ziguinchor_VHI,Corn_Weighted_VHI,Cotton_Weighted_VHI,Millet_Weighted_VHI,Peanut_Weighted_VHI,Rice_Weighted_VHI,Sorghum_Weighted_VHI,Dakar_VHI_Cumulative,Diourbel_VHI_Cumulative,Fatick_VHI_Cumulative,Kaffrine_VHI_Cumulative,Kaolack_VHI_Cumulative,Kedougou_VHI_Cumulative,Kolda_VHI_Cumulative,Louga_VHI_Cumulative,Matam_VHI_Cumulative,Saint louis_VHI_Cumulative,Sedhiou_VHI_Cumulative,Tambacounda_VHI_Cumulative,Thies_VHI_Cumulative,Ziguinchor_VHI_Cumulative,Corn_Weighted_VHI_Cumulative,Cotton_Weighted_VHI_Cumulative,Millet_Weighted_VHI_Cumulative,Peanut_Weighted_VHI_Cumulative,Rice_Weighted_VHI_Cumulative,Sorghum_Weighted_VHI_Cumulative,Dakar_Rainfall,Diourbel_Rainfall,Fatick_Rainfall,Kaffrine_Rainfall,Kaolack_Rainfall,Kedougou_Rainfall,Kolda_Rainfall,Louga_Rainfall,Matam_Rainfall,Saint louis_Rainfall,Sedhiou_Rainfall,Tambacounda_Rainfall,Thies_Rainfall,Ziguinchor_Rainfall,Corn_Weighted_Rainfall,Cotton_Weighted_Rainfall,Millet_Weighted_Rainfall,Peanut_Weighted_Rainfall,Rice_Weighted_Rainfall,Sorghum_Weighted_Rainfall,Dakar_Temperature,Diourbel_Temperature,Fatick_Temperature,Kaffrine_Temperature,Kaolack_Temperature,Kedougou_Temperature,Kolda_Temperature,Louga_Temperature,Matam_Temperature,Saint louis_Temperature,Sedhiou_Temperature,Tambacounda_Temperature,Thies_Temperature,Ziguinchor_Temperature,Corn_Weighted_Temperature,Cotton_Weighted_Temperature,Millet_Weighted_Temperature,Peanut_Weighted_Temperature,Rice_Weighted_Temperature,Sorghum_Weighted_Temperature
Peanut,579067.0,1998,0.3426666666666667,0.2956666666666667,0.3163333333333333,0.2736666666666666,0.2749999999999999,0.334,0.2623333333333333,0.352,0.351,0.3526666666666667,0.3476666666666667,0.3016666666666667,0.29,0.4043333333333334,0.304082222888,0.2780133333333333,0.2958493333333333,0.2949076197413334,0.3313466666666667,0.2980066666666667,1.028,0.887,0.949,0.8210000000000001,0.825,1.002,0.7869999999999999,1.056,1.053,1.058,1.043,0.905,0.8700000000000001,1.213,0.912246668664,0.8340399999999999,0.887548,0.8847228592240001,0.99404,0.89402,0.742,0.794,5.585,20.191,12.747,0.416,1.943,1.989,17.253999999999998,5.749,4.193,10.883,1.206,4.676,6.3021844562260005,5.12932,9.141794,8.947300009664,4.30387,10.1067,23.04516129,25.79,26.69032258,26.69032258,26.69032258,27.01923077,25.53793103,23.02580645,25.21290323,23.02580645,25.53793103,26.76774194,25.79,24.42333333,25.89398269806057,26.0034052349,26.170860544440004,25.942856105344102,24.8203530016,26.0570074548
Corn,44339.0,1998,0.3426666666666667,0.2956666666666667,0.3163333333333333,0.2736666666666666,0.2749999999999999,0.334,0.2623333333333333,0.352,0.351,0.3526666666666667,0.3476666666666667,0.3016666666666667,0.29,0.4043333333333334,0.304082222888,0.2780133333333333,0.2958493333333333,0.2949076197413334,0.3313466666666667,0.2980066666666667,1.028,0.887,0.949,0.8210000000000001,0.825,1.002,0.7869999999999999,1.056,1.053,1.058,1.043,0.905,0.8700000000000001,1.213,0.912246668664,0.8340399999999999,0.887548,0.8847228592240001,0.99404,0.89402,0.742,0.794,5.585,20.191,12.747,0.416,1.943,1.989,17.253999999999998,5.749,4.193,10.883,1.206,4.676,6.3021844562260005,5.12932,9.141794,8.947300009664,4.30387,10.1067,23.04516129,25.79,26.69032258,26.69032258,26.69032258,27.01923077,25.53793103,23.02580645,25.21290323,23.02580645,25.53793103,26.76774194,25.79,24.42333333,25.89398269806057,26.0034052349,26.170860544440004,25.942856105344102,24.8203530016,26.0570074548
Millet,441418.0,1998,0.3426666666666667,0.2956666666666667,0.3163333333333333,0.2736666666666666,0.2749999999999999,0.334,0.2623333333333333,0.352,0.351,0.3526666666666667,0.3476666666666667,0.3016666666666667,0.29,0.4043333333333334,0.304082222888,0.2780133333333333,0.2958493333333333,0.2949076197413334,0.3313466666666667,0.2980066666666667,1.028,0.887,0.949,0.8210000000000001,0.825,1.002,0.7869999999999999,1.056,1.053,1.058,1.043,0.905,0.8700000000000001,1.213,0.912246668664,0.8340399999999999,0.887548,0.8847228592240001,0.99404,0.89402,0.742,0.794,5.585,20.191,12.747,0.416,1.943,1.989,17.253999999999998,5.749,4.193,10.883,1.206,4.676,6.3021844562260005,5.12932,9.141794,8.947300009664,4.30387,10.1067,23.04516129,25.79,26.69032258,26.69032258,26.69032258,27.01923077,25.53793103,23.02580645,25.21290323,23.02580645,25.53793103,26.76774194,25.79,24.42333333,25.89398269806057,26.0034052349,26.170860544440004,25.942856105344102,24.8203530016,26.0570074548
Rice,123519.0,1998,0.3426666666666667,0.2956666666666667,0.3163333333333333,0.2736666666666666,0.2749999999999999,0.334,0.2623333333333333,0.352,0.351,0.3526666666666667,0.3476666666666667,0.3016666666666667,0.29,0.4043333333333334,0.304082222888,0.2780133333333333,0.2958493333333333,0.2949076197413334,0.3313466666666667,0.2980066666666667,1.028,0.887,0.949,0.8210000000000001,0.825,1.002,0.7869999999999999,1.056,1.053,1.058,1.043,0.905,0.8700000000000001,1.213,0.912246668664,0.8340399999999999,0.887548,0.8847228592240001,0.99404,0.89402,0.742,0.794,5.585,20.191,12.747,0.416,1.943,1.989,17.253999999999998,5.749,4.193,10.883,1.206,4.676,6.3021844562260005,5.12932,9.141794,8.947300009664,4.30387,10.1067,23.04516129,25.79,26.69032258,26.69032258,26.69032258,27.01923077,25.53793103,23.02580645,25.21290323,23.02580645,25.53793103,26.76774194,25.79,24.42333333,25.89398269806057,26.0034052349,26.170860544440004,25.942856105344102,24.8203530016,26.0570074548
Sorghum,119574.0,1998,0.3426666666666667,0.2956666666666667,0.3163333333333333,0.2736666666666666,0.2749999999999999,0.334,0.2623333333333333,0.352,0.351,0.3526666666666667,0.3476666666666667,0.3016666666666667,0.29,0.4043333333333334,0.304082222888,0.2780133333333333,0.2958493333333333,0.2949076197413334,0.3313466666666667,0.2980066666666667,1.028,0.887,0.949,0.8210000000000001,0.825,1.002,0.7869999999999999,1.056,1.053,1.058,1.043,0.905,0.8700000000000001,1.213,0.912246668664,0.8340399999999999,0.887548,0.8847228592240001,0.99404,0.89402,0.742,0.794,5.585,20.191,12.747,0.416,1.943,1.989,17.253999999999998,5.749,4.193,10.883,1.206,4.676,6.3021844562260005,5.12932,9.141794,8.947300009664,4.30387,10.1067,23.04516129,25.79,26.69032258,26.69032258,26.69032258,27.01923077,25.53793103,23.02580645,25.21290323,23.02580645,25.53793103,26.76774194,25.79,24.42333333,25.89398269806057,26.0034052349,26.170860544440004,25.942856105344102,24.8203530016,26.0570074548
Peanut,1014250.0,1999,0.5043333333333334,0.4826666666666666,0.479,0.5136666666666666,0.492,0.5536666666666666,0.5303333333333334,0.5623333333333334,0.5803333333333334,0.5790000000000001,0.572,0.5406666666666666,0.4876666666666667,0.5843333333333334,0.5304933344106668,0.5335166666666666,0.51023,0.5168028582446667,0.5590266666666668,0.5297633333333333,1.513,1.448,1.437,1.541,1.476,1.661,1.5910000000000002,1.687,1.741,1.737,1.716,1.622,1.463,1.753,1.591480003232,1.60055,1.53069,1.550408574734,1.67708,1.5892900000000003,0.016,0.01,0.176,0.089,0.355,0.77,1.723,4.213,0.7150000000000001,1.868,1.016,0.935,1.137,0.552,0.98940777986,1.36637,0.6943220000000001,0.948438572842,1.30265,0.80081,19.49666667,24.41,24.86666667,24.86666667,24.86666667,26.99259259,26.35862069,21.34666667,23.92333333,21.34666667,26.35862069,25.53666667,24.41,24.26333333,25.39858470856798,26.1016532578,24.884457831180004,24.73930368056892,24.6920420184,25.1434323136
Corn,66132.0,1999,0.5043333333333334,0.4826666666666666,0.479,0.5136666666666666,0.492,0.5536666666666666,0.5303333333333334,0.5623333333333334,0.5803333333333334,0.5790000000000001,0.572,0.5406666666666666,0.4876666666666667,0.5843333333333334,0.5304933344106668,0.5335166666666666,0.51023,0.5168028582446667,0.5590266666666668,0.5297633333333333,1.513,1.448,1.437,1.541,1.476,1.661,1.5910000000000002,1.687,1.741,1.737,1.716,1.622,1.463,1.753,1.591480003232,1.60055,1.53069,1.550408574734,1.67708,1.5892900000000003,0.016,0.01,0.176,0.089,0.355,0.77,1.723,4.213,0.7150000000000001,1.868,1.016,0.935,1.137,0.552,0.98940777986,1.36637,0.6943220000000001,0.948438572842,1.30265,0.80081,19.49666667,24.41,24.86666667,24.86666667,24.86666667,26.99259259,26.35862069,21.34666667,23.92333333,21.34666667,26.35862069,25.53666667,24.41,24.26333333,25.39858470856798,26.1016532578,24.884457831180004,24.73930368056892,24.6920420184,25.1434323136
Millet,675000.0,1999,0.5043333333333334,0.4826666666666666,0.479,0.5136666666666666,0.492,0.5536666666666666,0.5303333333333334,0.5623333333333334,0.5803333333333334,0.5790000000000001,0.572,0.5406666666666666,0.4876666666666667,0.5843333333333334,0.5304933344106668,0.5335166666666666,0.51023,0.5168028582446667,0.5590266666666668,0.5297633333333333,1.513,1.448,1.437,1.541,1.476,1.661,1.5910000000000002,1.687,1.741,1.737,1.716,1.622,1.463,1.753,1.591480003232,1.60055,1.53069,1.550408574734,1.67708,1.5892900000000003,0.016,0.01,0.176,0.089,0.355,0.77,1.723,4.213,0.7150000000000001,1.868,1.016,0.935,1.137,0.552,0.98940777986,1.36637,0.6943220000000001,0.948438572842,1.30265,0.80081,19.49666667,24.41,24.86666667,24.86666667,24.86666667,26.99259259,26.35862069,21.34666667,23.92333333,21.34666667,26.35862069,25.53666667,24.41,24.26333333,25.39858470856798,26.1016532578,24.884457831180004,24.73930368056892,24.6920420184,25.1434323136
Rice,364000.0,1999,0.5043333333333334,0.4826666666666666,0.479,0.5136666666666666,0.492,0.5536666666666666,0.5303333333333334,0.5623333333333334,0.5803333333333334,0.5790000000000001,0.572,0.5406666666666666,0.4876666666666667,0.5843333333333334,0.5304933344106668,0.5335166666666666,0.51023,0.5168028582446667,0.5590266666666668,0.5297633333333333,1.513,1.448,1.437,1.541,1.476,1.661,1.5910000000000002,1.687,1.741,1.737,1.716,1.622,1.463,1.753,1.591480003232,1.60055,1.53069,1.550408574734,1.67708,1.5892900000000003,0.016,0.01,0.176,0.089,0.355,0.77,1.723,4.213,0.7150000000000001,1.868,1.016,0.935,1.137,0.552,0.98940777986,1.36637,0.6943220000000001,0.948438572842,1.30265,0.80081,19.49666667,24.41,24.86666667,24.86666667,24.86666667,26.99259259,26.35862069,21.34666667,23.92333333,21.34666667,26.35862069,25.53666667,24.41,24.26333333,25.39858470856798,26.1016532578,24.884457831180004,24.73930368056892,24.6920420184,25.1434323136
Sorghum,147444.0,1999,0.5043333333333334,0.4826666666666666,0.479,0.5136666666666666,0.492,0.5536666666666666,0.5303333333333334,0.5623333333333334,0.5803333333333334,0.5790000000000001,0.572,0.5406666666666666,0.4876666666666667,0.5843333333333334,0.5304933344106668,0.5335166666666666,0.51023,0.5168028582446667,0.5590266666666668,0.5297633333333333,1.513,1.448,1.437,1.541,1.476,1.661,1.5910000000000002,1.687,1.741,1.737,1.716,1.622,1.463,1.753,1.591480003232,1.60055,1.53069,1.550408574734,1.67708,1.5892900000000003,0.016,0.01,0.176,0.089,0.355,0.77,1.723,4.213,0.7150000000000001,1.868,1.016,0.935,1.137,0.552,0.98940777986,1.36637,0.6943220000000001,0.948438572842,1.30265,0.80081,19.49666667,24.41,24.86666667,24.86666667,24.86666667,26.99259259,26.35862069,21.34666667,23.92333333,21.34666667,26.35862069,25.53666667,24.41,24.26333333,25.39858470856798,26.1016532578,24.884457831180004,24.73930368056892,24.6920420184,25.1434323136
Peanut,1061540.0,2000,0.5886666666666667,0.6103333333333333,0.618,0.6343333333333333,0.6623333333333333,0.6026666666666666,0.7623333333333333,0.5986666666666666,0.5963333333333333,0.548,0.7879999999999999,0.6076666666666667,0.597,0.6829999999999999,0.692258890102,0.7069433333333334,0.6500506666666667,0.650470001262,0.69383,0.6667299999999999,1.766,1.831,1.854,1.903,1.987,1.808,2.287,1.7959999999999998,1.789,1.644,2.364,1.823,1.791,2.049,2.076776670306,2.12083,1.950152,1.951410003786,2.08149,2.00019,0.213,0.292,0.259,4.212,2.378,0.7889999999999999,1.109,0.426,2.087,0.681,3.3,3.741,0.002,2.91,2.058305558136,1.93755,2.0283,1.963047145792,1.88384,2.7412,20.68709677,28.16785714,27.61935484,27.61935484,27.61935484,29.64166667,27.99655172,23.4125,26.85666667,23.4125,27.99655172,28.76190476,28.16785714,25.96,27.67720374505011,28.2639650642,27.59711425082,27.29852563856352,26.5480930311,27.626229566200003
Corn,78593.0,2000,0.5886666666666667,0.6103333333333333,0.618,0.6343333333333333,0.6623333333333333,0.6026666666666666,0.7623333333333333,0.5986666666666666,0.5963333333333333,0.548,0.7879999999999999,0.6076666666666667,0.597,0.6829999999999999,0.692258890102,0.7069433333333334,0.6500506666666667,0.650470001262,0.69383,0.6667299999999999,1.766,1.831,1.854,1.903,1.987,1.808,2.287,1.7959999999999998,1.789,1.644,2.364,1.823,1.791,2.049,2.076776670306,2.12083,1.950152,1.951410003786,2.08149,2.00019,0.213,0.292,0.259,4.212,2.378,0.7889999999999999,1.109,0.426,2.087,0.681,3.3,3.741,0.002,2.91,2.058305558136,1.93755,2.0283,1.963047145792,1.88384,2.7412,20.68709677,28.16785714,27.61935484,27.61935484,27.61935484,29.64166667,27.99655172,23.4125,26.85666667,23.4125,27.99655172,28.76190476,28.16785714,25.96,27.67720374505011,28.2639650642,27.59711425082,27.29852563856352,26.5480930311,27.626229566200003
Millet,600221.0,2000,0.5886666666666667,0.6103333333333333,0.618,0.6343333333333333,0.6623333333333333,0.6026666666666666,0.7623333333333333,0.5986666666666666,0.5963333333333333,0.548,0.7879999999999999,0.6076666666666667,0.597,0.6829999999999999,0.692258890102,0.7069433333333334,0.6500506666666667,0.650470001262,0.69383,0.6667299999999999,1.766,1.831,1.854,1.903,1.987,1.808,2.287,1.7959999999999998,1.789,1.644,2.364,1.823,1.791,2.049,2.076776670306,2.12083,1.950152,1.951410003786,2.08149,2.00019,0.213,0.292,0.259,4.212,2.378,0.7889999999999999,1.109,0.426,2.087,0.681,3.3,3.741,0.002,2.91,2.058305558136,1.93755,2.0283,1.963047145792,1.88384,2.7412,20.68709677,28.16785714,27.61935484,27.61935484,27.61935484,29.64166667,27.99655172,23.4125,26.85666667,23.4125,27.99655172,28.76190476,28.16785714,25.96,27.67720374505011,28.2639650642,27.59711425082,27.29852563856352,26.5480930311,27.626229566200003
Rice,202293.0,2000,0.5886666666666667,0.6103333333333333,0.618,0.6343333333333333,0.6623333333333333,0.6026666666666666,0.7623333333333333,0.5986666666666666,0.5963333333333333,0.548,0.7879999999999999,0.6076666666666667,0.597,0.6829999999999999,0.692258890102,0.7069433333333334,0.6500506666666667,0.650470001262,0.69383,0.6667299999999999,1.766,1.831,1.854,1.903,1.987,1.808,2.287,1.7959999999999998,1.789,1.644,2.364,1.823,1.791,2.049,2.076776670306,2.12083,1.950152,1.951410003786,2.08149,2.00019,0.213,0.292,0.259,4.212,2.378,0.7889999999999999,1.109,0.426,2.087,0.681,3.3,3.741,0.002,2.91,2.058305558136,1.93755,2.0283,1.963047145792,1.88384,2.7412,20.68709677,28.16785714,27.61935484,27.61935484,27.61935484,29.64166667,27.99655172,23.4125,26.85666667,23.4125,27.99655172,28.76190476,28.16785714,25.96,27.67720374505011,28.2639650642,27.59711425082,27.29852563856352,26.5480930311,27.626229566200003
