Crop,Production,Year,Dakar_VHI,Diourbel_VHI,Fatick_VHI,Kaffrine_VHI,Kaolack_VHI,Kedougou_VHI,Kolda_VHI,Louga_VHI,Matam_VHI,Saint louis_VHI,Sedhiou_VHI,Tambacounda_VHI,Thies_VHI,Ziguinchor_VHI,Corn_Weighted_VHI,Cotton_Weighted_VHI,Millet_Weighted_VHI,Peanut_Weighted_VHI,Rice_Weighted_VHI,Sorghum_Weighted_VHI,Dakar_VHI_Cumulative,Diourbel_VHI_Cumulative,Fatick_VHI_Cumulative,Kaffrine_VHI_Cumulative,Kaolack_VHI_Cumulative,Kedougou_VHI_Cumulative,Kolda_VHI_Cumulative,Louga_VHI_Cumulative,Matam_VHI_Cumulative,Saint louis_VHI_Cumulative,Sedhiou_VHI_Cumulative,Tambacounda_VHI_Cumulative,Thies_VHI_Cumulative,Ziguinchor_VHI_Cumulative,Corn_Weighted_VHI_Cumulative,Cotton_Weighted_VHI_Cumulative,Millet_Weighted_VHI_Cumulative,Peanut_Weighted_VHI_Cumulative,Rice_Weighted_VHI_Cumulative,Sorghum_Weighted_VHI_Cumulative,Dakar_Rainfall,Diourbel_Rainfall,Fatick_Rainfall,Kaffrine_Rainfall,Kaolack_Rainfall,Kedougou_Rainfall,Kolda_Rainfall,Louga_Rainfall,Matam_Rainfall,Saint louis_Rainfall,Sedhiou_Rainfall,Tambacounda_Rainfall,Thies_Rainfall,Ziguinchor_Rainfall,Corn_Weighted_Rainfall,Cotton_Weighted_Rainfall,Millet_Weighted_Rainfall,Peanut_Weighted_Rainfall,Rice_Weighted_Rainfall,Sorghum_Weighted_Rainfall,Dakar_Temperature,Diourbel_Temperature,Fatick_Temperature,Kaffrine_Temperature,Kaolack_Temperature,Kedougou_Temperature,Kolda_Temperature,Louga_Temperature,Matam_Temperature,Saint louis_Temperature,Sedhiou_Temperature,Tambacounda_Temperature,Thies_Temperature,Ziguinchor_Temperature,Corn_Weighted_Temperature,Cotton_Weighted_Temperature,Millet_Weighted_Temperature,Peanut_Weighted_Temperature,Rice_Weighted_Temperature,Sorghum_Weighted_Temperature
Peanut,579067.0,1998,0.4963333333333333,0.528,0.5236666666666667,0.566,0.5726666666666667,0.5453333333333333,0.4046666666666667,0.566,0.536,0.5293333333333333,0.431,0.4803333333333333,0.544,0.52,0.4799511121846666,0.4420333333333333,0.5257740000000001,0.5206247629293334,0.4702466666666666,0.5043133333333334,6.823,6.006,6.486,6.479,6.461,8.053,6.355,6.975,6.908,6.917,6.562,6.666,6.2010000000000005,7.136,6.545457791444,6.54396,6.461654,6.53740001383,6.690429999999999,6.56488,22.359,7.359,12.748,42.936,31.693,30.854000000000003,9.076,15.651000000000002,32.878,15.439,10.526,24.618,18.702,14.42,17.500906711243996,16.20185,23.31178,23.78763146681,13.18378,24.97263,22.984596008,29.688326882,30.152523298,30.152523298,30.152523298,32.256112164,30.882635518,24.296625192,31.63084349,24.296625192,30.882635518,32.0498894,29.688326882,27.394948626,30.39024198949309,31.21305085406,29.9963598696,29.720964851455456,28.71794269088,30.29983131798
Corn,44339.0,1998,0.4963333333333333,0.528,0.5236666666666667,0.566,0.5726666666666667,0.5453333333333333,0.4046666666666667,0.566,0.536,0.5293333333333333,0.431,0.4803333333333333,0.544,0.52,0.4799511121846666,0.4420333333333333,0.5257740000000001,0.5206247629293334,0.4702466666666666,0.5043133333333334,6.823,6.006,6.486,6.479,6.461,8.053,6.355,6.975,6.908,6.917,6.562,6.666,6.2010000000000005,7.136,6.545457791444,6.54396,6.461654,6.53740001383,6.690429999999999,6.56488,22.359,7.359,12.748,42.936,31.693,30.854000000000003,9.076,15.651000000000002,32.878,15.439,10.526,24.618,18.702,14.42,17.500906711243996,16.20185,23.31178,23.78763146681,13.18378,24.97263,22.984596008,29.688326882,30.152523298,30.152523298,30.152523298,32.256112164,30.882635518,24.296625192,31.63084349,24.296625192,30.882635518,32.0498894,29.688326882,27.394948626,30.39024198949309,31.21305085406,29.9963598696,29.720964851455456,28.71794269088,30.29983131798
Millet,441418.0,1998,0.4963333333333333,0.528,0.5236666666666667,0.566,0.5726666666666667,0.5453333333333333,0.4046666666666667,0.566,0.536,0.5293333333333333,0.431,0.4803333333333333,0.544,0.52,0.4799511121846666,0.4420333333333333,0.5257740000000001,0.5206247629293334,0.4702466666666666,0.5043133333333334,6.823,6.006,6.486,6.479,6.461,8.053,6.355,6.975,6.908,6.917,6.562,6.666,6.2010000000000005,7.136,6.545457791444,6.54396,6.461654,6.53740001383,6.690429999999999,6.56488,22.359,7.359,12.748,42.936,31.693,30.854000000000003,9.076,15.651000000000002,32.878,15.439,10.526,24.618,18.702,14.42,17.500906711243996,16.20185,23.31178,23.78763146681,13.18378,24.97263,22.984596008,29.688326882,30.152523298,30.152523298,30.152523298,32.256112164,30.882635518,24.296625192,31.63084349,24.296625192,30.882635518,32.0498894,29.688326882,27.394948626,30.39024198949309,31.21305085406,29.9963598696,29.720964851455456,28.71794269088,30.29983131798
Rice,123519.0,1998,0.4963333333333333,0.528,0.5236666666666667,0.566,0.5726666666666667,0.5453333333333333,0.4046666666666667,0.566,0.536,0.5293333333333333,0.431,0.4803333333333333,0.544,0.52,0.4799511121846666,0.4420333333333333,0.5257740000000001,0.5206247629293334,0.4702466666666666,0.5043133333333334,6.823,6.006,6.486,6.479,6.461,8.053,6.355,6.975,6.908,6.917,6.562,6.666,6.2010000000000005,7.136,6.545457791444,6.54396,6.461654,6.53740001383,6.690429999999999,6.56488,22.359,7.359,12.748,42.936,31.693,30.854000000000003,9.076,15.651000000000002,32.878,15.439,10.526,24.618,18.702,14.42,17.500906711243996,16.20185,23.31178,23.78763146681,13.18378,24.97263,22.984596008,29.688326882,30.152523298,30.152523298,30.152523298,32.256112164,30.882635518,24.296625192,31.63084349,24.296625192,30.882635518,32.0498894,29.688326882,27.394948626,30.39024198949309,31.21305085406,29.9963598696,29.720964851455456,28.71794269088,30.29983131798
Sorghum,119574.0,1998,0.4963333333333333,0.528,0.5236666666666667,0.566,0.5726666666666667,0.5453333333333333,0.4046666666666667,0.566,0.536,0.5293333333333333,0.431,0.4803333333333333,0.544,0.52,0.4799511121846666,0.4420333333333333,0.5257740000000001,0.5206247629293334,0.4702466666666666,0.5043133333333334,6.823,6.006,6.486,6.479,6.461,8.053,6.355,6.975,6.908,6.917,6.562,6.666,6.2010000000000005,7.136,6.545457791444,6.54396,6.461654,6.53740001383,6.690429999999999,6.56488,22.359,7.359,12.748,42.936,31.693,30.854000000000003,9.076,15.651000000000002,32.878,15.439,10.526,24.618,18.702,14.42,17.500906711243996,16.20185,23.31178,23.78763146681,13.18378,24.97263,22.984596008,29.688326882,30.152523298,30.152523298,30.152523298,32.256112164,30.882635518,24.296625192,31.63084349,24.296625192,30.882635518,32.0498894,29.688326882,27.394948626,30.39024198949309,31.21305085406,29.9963598696,29.720964851455456,28.71794269088,30.29983131798
Peanut,1014250.0,1999,0.4883333333333333,0.5356666666666666,0.5896666666666667,0.5373333333333333,0.6113333333333334,0.6966666666666667,0.5863333333333334,0.5690000000000001,0.6026666666666666,0.601,0.6146666666666666,0.6176666666666667,0.561,0.582,0.5988529641126668,0.59887,0.577448,0.5790319059393334,0.59541,0.5843333333333334,8.229,7.665,8.273,8.125,8.391,9.112,8.672,8.363,8.866999999999999,8.502,8.913,8.722,8.036,8.983,8.605743350196,8.68315,8.315536000000002,8.385095731506,8.71524,8.49834,0.016,1.319,2.513,14.033,11.45,36.755,17.552,5.292999999999999,11.26,5.305,18.14,20.194,1.803,16.748,14.375413353896,19.13359,10.220318,11.485624311298,14.167180000000002,14.952300000000005,20.395262674,27.082697602000003,27.810955454,27.810955454,27.810955454,31.005551484,29.52294687,22.286946238,29.677230414,22.286946238,29.52294687,29.959026166,27.082697602000003,26.153082948,28.566961219142527,29.61820348588,27.809245777656,27.625056397349635,27.14877660186,28.32514050288
Corn,66132.0,1999,0.4883333333333333,0.5356666666666666,0.5896666666666667,0.5373333333333333,0.6113333333333334,0.6966666666666667,0.5863333333333334,0.5690000000000001,0.6026666666666666,0.601,0.6146666666666666,0.6176666666666667,0.561,0.582,0.5988529641126668,0.59887,0.577448,0.5790319059393334,0.59541,0.5843333333333334,8.229,7.665,8.273,8.125,8.391,9.112,8.672,8.363,8.866999999999999,8.502,8.913,8.722,8.036,8.983,8.605743350196,8.68315,8.315536000000002,8.385095731506,8.71524,8.49834,0.016,1.319,2.513,14.033,11.45,36.755,17.552,5.292999999999999,11.26,5.305,18.14,20.194,1.803,16.748,14.375413353896,19.13359,10.220318,11.485624311298,14.167180000000002,14.952300000000005,20.395262674,27.082697602000003,27.810955454,27.810955454,27.810955454,31.005551484,29.52294687,22.286946238,29.677230414,22.286946238,29.52294687,29.959026166,27.082697602000003,26.153082948,28.566961219142527,29.61820348588,27.809245777656,27.625056397349635,27.14877660186,28.32514050288
Millet,675000.0,1999,0.4883333333333333,0.5356666666666666,0.5896666666666667,0.5373333333333333,0.6113333333333334,0.6966666666666667,0.5863333333333334,0.5690000000000001,0.6026666666666666,0.601,0.6146666666666666,0.6176666666666667,0.561,0.582,0.5988529641126668,0.59887,0.577448,0.5790319059393334,0.59541,0.5843333333333334,8.229,7.665,8.273,8.125,8.391,9.112,8.672,8.363,8.866999999999999,8.502,8.913,8.722,8.036,8.983,8.605743350196,8.68315,8.315536000000002,8.385095731506,8.71524,8.49834,0.016,1.319,2.513,14.033,11.45,36.755,17.552,5.292999999999999,11.26,5.305,18.14,20.194,1.803,16.748,14.375413353896,19.13359,10.220318,11.485624311298,14.167180000000002,14.952300000000005,20.395262674,27.082697602000003,27.810955454,27.810955454,27.810955454,31.005551484,29.52294687,22.286946238,29.677230414,22.286946238,29.52294687,29.959026166,27.082697602000003,26.153082948,28.566961219142527,29.61820348588,27.809245777656,27.625056397349635,27.14877660186,28.32514050288
Rice,364000.0,1999,0.4883333333333333,0.5356666666666666,0.5896666666666667,0.5373333333333333,0.6113333333333334,0.6966666666666667,0.5863333333333334,0.5690000000000001,0.6026666666666666,0.601,0.6146666666666666,0.6176666666666667,0.561,0.582,0.5988529641126668,0.59887,0.577448,0.5790319059393334,0.59541,0.5843333333333334,8.229,7.665,8.273,8.125,8.391,9.112,8.672,8.363,8.866999999999999,8.502,8.913,8.722,8.036,8.983,8.605743350196,8.68315,8.315536000000002,8.385095731506,8.71524,8.49834,0.016,1.319,2.513,14.033,11.45,36.755,17.552,5.292999999999999,11.26,5.305,18.14,20.194,1.803,16.748,14.375413353896,19.13359,10.220318,11.485624311298,14.167180000000002,14.952300000000005,20.395262674,27.082697602000003,27.810955454,27.810955454,27.810955454,31.005551484,29.52294687,22.286946238,29.677230414,22.286946238,29.52294687,29.959026166,27.082697602000003,26.153082948,28.566961219142527,29.61820348588,27.809245777656,27.625056397349635,27.14877660186,28.32514050288
Sorghum,147444.0,1999,0.4883333333333333,0.5356666666666666,0.5896666666666667,0.5373333333333333,0.6113333333333334,0.6966666666666667,0.5863333333333334,0.5690000000000001,0.6026666666666666,0.601,0.6146666666666666,0.6176666666666667,0.561,0.582,0.5988529641126668,0.59887,0.577448,0.5790319059393334,0.59541,0.5843333333333334,8.229,7.665,8.273,8.125,8.391,9.112,8.672,8.363,8.866999999999999,8.502,8.913,8.722,8.036,8.983,8.605743350196,8.68315,8.315536000000002,8.385095731506,8.71524,8.49834,0.016,1.319,2.513,14.033,11.45,36.755,17.552,5.292999999999999,11.26,5.305,18.14,20.194,1.803,16.748,14.375413353896,19.13359,10.220318,11.485624311298,14.167180000000002,14.952300000000005,20.395262674,27.082697602000003,27.810955454,27.810955454,27.810955454,31.005551484,29.52294687,22.286946238,29.677230414,22.286946238,29.52294687,29.959026166,27.082697602000003,26.153082948,28.566961219142527,29.61820348588,27.809245777656,27.625056397349635,27.14877660186,28.32514050288
Peanut,1061540.0,2000,0.52,0.513,0.515,0.5526666666666666,0.5163333333333333,0.3886666666666666,0.559,0.5083333333333334,0.4416666666666666,0.4793333333333333,0.6026666666666666,0.4603333333333333,0.539,0.6230000000000001,0.5358440750886666,0.5238066666666668,0.532332,0.5277104772100001,0.55628,0.5315033333333333,8.376,8.919,8.984,9.69,9.786,9.057,10.647,8.645,8.467,7.898,10.849,9.509,8.484,9.783,9.944015573182,10.21266,9.524262,9.524204303814,9.78895,9.79207,2.028,5.934,6.071000000000001,10.965,5.039,38.85,5.212999999999999,8.46,8.312,4.291,13.375,10.49,5.476,7.328,8.466136687032,8.91795,7.935488000000001,7.897007165748,7.88401,9.44419,21.657326660000003,30.187929044,29.915909062000004,29.915909062000004,29.915909062000004,32.170303762,30.98670154,23.99568797,31.51331597,23.99568797,30.98670154,31.855857144,30.187929044,26.7787194,30.315019024720627,31.21075902564,29.921496303004,29.58868510250857,28.589892026,30.16871467626001
Corn,78593.0,2000,0.52,0.513,0.515,0.5526666666666666,0.5163333333333333,0.3886666666666666,0.559,0.5083333333333334,0.4416666666666666,0.4793333333333333,0.6026666666666666,0.4603333333333333,0.539,0.6230000000000001,0.5358440750886666,0.5238066666666668,0.532332,0.5277104772100001,0.55628,0.5315033333333333,8.376,8.919,8.984,9.69,9.786,9.057,10.647,8.645,8.467,7.898,10.849,9.509,8.484,9.783,9.944015573182,10.21266,9.524262,9.524204303814,9.78895,9.79207,2.028,5.934,6.071000000000001,10.965,5.039,38.85,5.212999999999999,8.46,8.312,4.291,13.375,10.49,5.476,7.328,8.466136687032,8.91795,7.935488000000001,7.897007165748,7.88401,9.44419,21.657326660000003,30.187929044,29.915909062000004,29.915909062000004,29.915909062000004,32.170303762,30.98670154,23.99568797,31.51331597,23.99568797,30.98670154,31.855857144,30.187929044,26.7787194,30.315019024720627,31.21075902564,29.921496303004,29.58868510250857,28.589892026,30.16871467626001
Millet,600221.0,2000,0.52,0.513,0.515,0.5526666666666666,0.5163333333333333,0.3886666666666666,0.559,0.5083333333333334,0.4416666666666666,0.4793333333333333,0.6026666666666666,0.4603333333333333,0.539,0.6230000000000001,0.5358440750886666,0.5238066666666668,0.532332,0.5277104772100001,0.55628,0.5315033333333333,8.376,8.919,8.984,9.69,9.786,9.057,10.647,8.645,8.467,7.898,10.849,9.509,8.484,9.783,9.944015573182,10.21266,9.524262,9.524204303814,9.78895,9.79207,2.028,5.934,6.071000000000001,10.965,5.039,38.85,5.212999999999999,8.46,8.312,4.291,13.375,10.49,5.476,7.328,8.466136687032,8.91795,7.935488000000001,7.897007165748,7.88401,9.44419,21.657326660000003,30.187929044,29.915909062000004,29.915909062000004,29.915909062000004,32.170303762,30.98670154,23.99568797,31.51331597,23.99568797,30.98670154,31.855857144,30.187929044,26.7787194,30.315019024720627,31.21075902564,29.921496303004,29.58868510250857,28.589892026,30.16871467626001
Rice,202293.0,2000,0.52,0.513,0.515,0.5526666666666666,0.5163333333333333,0.3886666666666666,0.559,0.5083333333333334,0.4416666666666666,0.4793333333333333,0.6026666666666666,0.4603333333333333,0.539,0.6230000000000001,0.5358440750886666,0.5238066666666668,0.532332,0.5277104772100001,0.55628,0.5315033333333333,8.376,8.919,8.984,9.69,9.786,9.057,10.647,8.645,8.467,7.898,10.849,9.509,8.484,9.783,9.944015573182,10.21266,9.524262,9.524204303814,9.78895,9.79207,2.028,5.934,6.071000000000001,10.965,5.039,38.85,5.212999999999999,8.46,8.312,4.291,13.375,10.49,5.476,7.328,8.466136687032,8.91795,7.935488000000001,7.897007165748,7.88401,9.44419,21.657326660000003,30.187929044,29.915909062000004,29.915909062000004,29.915909062000004,32.170303762,30.98670154,23.99568797,31.51331597,23.99568797,30.98670154,31.855857144,30.187929044,26.7787194,30.315019024720627,31.21075902564,29.921496303004,29.58868510250857,28.589892026,30.16871467626001
