Crop,Production,Year,Dakar_VHI,Diourbel_VHI,Fatick_VHI,Kaffrine_VHI,Kaolack_VHI,Kedougou_VHI,Kolda_VHI,Louga_VHI,Matam_VHI,Saint louis_VHI,Sedhiou_VHI,Tambacounda_VHI,Thies_VHI,Ziguinchor_VHI,Corn_Weighted_VHI,Cotton_Weighted_VHI,Millet_Weighted_VHI,Peanut_Weighted_VHI,Rice_Weighted_VHI,Sorghum_Weighted_VHI,Dakar_VHI_Cumulative,Diourbel_VHI_Cumulative,Fatick_VHI_Cumulative,Kaffrine_VHI_Cumulative,Kaolack_VHI_Cumulative,Kedougou_VHI_Cumulative,Kolda_VHI_Cumulative,Louga_VHI_Cumulative,Matam_VHI_Cumulative,Saint louis_VHI_Cumulative,Sedhiou_VHI_Cumulative,Tambacounda_VHI_Cumulative,Thies_VHI_Cumulative,Ziguinchor_VHI_Cumulative,Corn_Weighted_VHI_Cumulative,Cotton_Weighted_VHI_Cumulative,Millet_Weighted_VHI_Cumulative,Peanut_Weighted_VHI_Cumulative,Rice_Weighted_VHI_Cumulative,Sorghum_Weighted_VHI_Cumulative,Dakar_Rainfall,Diourbel_Rainfall,Fatick_Rainfall,Kaffrine_Rainfall,Kaolack_Rainfall,Kedougou_Rainfall,Kolda_Rainfall,Louga_Rainfall,Matam_Rainfall,Saint louis_Rainfall,Sedhiou_Rainfall,Tambacounda_Rainfall,Thies_Rainfall,Ziguinchor_Rainfall,Corn_Weighted_Rainfall,Cotton_Weighted_Rainfall,Millet_Weighted_Rainfall,Peanut_Weighted_Rainfall,Rice_Weighted_Rainfall,Sorghum_Weighted_Rainfall,Dakar_Temperature,Diourbel_Temperature,Fatick_Temperature,Kaffrine_Temperature,Kaolack_Temperature,Kedougou_Temperature,Kolda_Temperature,Louga_Temperature,Matam_Temperature,Saint louis_Temperature,Sedhiou_Temperature,Tambacounda_Temperature,Thies_Temperature,Ziguinchor_Temperature,Corn_Weighted_Temperature,Cotton_Weighted_Temperature,Millet_Weighted_Temperature,Peanut_Weighted_Temperature,Rice_Weighted_Temperature,Sorghum_Weighted_Temperature
Peanut,790617.0,1995,0.463,0.535,0.5206666666666666,0.4576666666666666,0.568,0.4543333333333333,0.6076666666666667,0.4546666666666666,0.3283333333333333,0.4203333333333334,0.5673333333333334,0.4586666666666666,0.5353333333333333,0.5379999999999999,0.5419829638933333,0.5529166666666666,0.5188013333333332,0.5147866676113333,0.5322133333333334,0.5093433333333334,8.193999999999999,8.348,8.538,8.68,9.265,9.641,11.119,8.597,8.64,7.606,10.872,9.385,8.475,9.756,9.893476683986002,10.45386,9.117904,9.228375732302,9.83204,9.508509999999998,12.179,38.672,31.317,21.484,19.029,47.629,41.091,19.133,13.158,2.09,51.624,20.499,18.075,40.325,33.32622338061,35.23964,27.610612,26.100397201622005,33.32412,28.49019,21.95796595,28.68817651333333,28.71120919333333,28.71120919333333,28.71120919333333,32.01519871666667,30.613556835,23.43014337,31.228821101666668,23.43014337,30.613556835,30.53916923,28.68817651333333,26.60807859666667,29.562358812751757,30.56491758815,28.84112254857,28.63732263142865,28.157786460816663,29.281760350933336
Corn,106509.0,1995,0.463,0.535,0.5206666666666666,0.4576666666666666,0.568,0.4543333333333333,0.6076666666666667,0.4546666666666666,0.3283333333333333,0.4203333333333334,0.5673333333333334,0.4586666666666666,0.5353333333333333,0.5379999999999999,0.5419829638933333,0.5529166666666666,0.5188013333333332,0.5147866676113333,0.5322133333333334,0.5093433333333334,8.193999999999999,8.348,8.538,8.68,9.265,9.641,11.119,8.597,8.64,7.606,10.872,9.385,8.475,9.756,9.893476683986002,10.45386,9.117904,9.228375732302,9.83204,9.508509999999998,12.179,38.672,31.317,21.484,19.029,47.629,41.091,19.133,13.158,2.09,51.624,20.499,18.075,40.325,33.32622338061,35.23964,27.610612,26.100397201622005,33.32412,28.49019,21.95796595,28.68817651333333,28.71120919333333,28.71120919333333,28.71120919333333,32.01519871666667,30.613556835,23.43014337,31.228821101666668,23.43014337,30.613556835,30.53916923,28.68817651333333,26.60807859666667,29.562358812751757,30.56491758815,28.84112254857,28.63732263142865,28.157786460816663,29.281760350933336
Millet,794133.0,1995,0.463,0.535,0.5206666666666666,0.4576666666666666,0.568,0.4543333333333333,0.6076666666666667,0.4546666666666666,0.3283333333333333,0.4203333333333334,0.5673333333333334,0.4586666666666666,0.5353333333333333,0.5379999999999999,0.5419829638933333,0.5529166666666666,0.5188013333333332,0.5147866676113333,0.5322133333333334,0.5093433333333334,8.193999999999999,8.348,8.538,8.68,9.265,9.641,11.119,8.597,8.64,7.606,10.872,9.385,8.475,9.756,9.893476683986002,10.45386,9.117904,9.228375732302,9.83204,9.508509999999998,12.179,38.672,31.317,21.484,19.029,47.629,41.091,19.133,13.158,2.09,51.624,20.499,18.075,40.325,33.32622338061,35.23964,27.610612,26.100397201622005,33.32412,28.49019,21.95796595,28.68817651333333,28.71120919333333,28.71120919333333,28.71120919333333,32.01519871666667,30.613556835,23.43014337,31.228821101666668,23.43014337,30.613556835,30.53916923,28.68817651333333,26.60807859666667,29.562358812751757,30.56491758815,28.84112254857,28.63732263142865,28.157786460816663,29.281760350933336
Rice,155152.0,1995,0.463,0.535,0.5206666666666666,0.4576666666666666,0.568,0.4543333333333333,0.6076666666666667,0.4546666666666666,0.3283333333333333,0.4203333333333334,0.5673333333333334,0.4586666666666666,0.5353333333333333,0.5379999999999999,0.5419829638933333,0.5529166666666666,0.5188013333333332,0.5147866676113333,0.5322133333333334,0.5093433333333334,8.193999999999999,8.348,8.538,8.68,9.265,9.641,11.119,8.597,8.64,7.606,10.872,9.385,8.475,9.756,9.893476683986002,10.45386,9.117904,9.228375732302,9.83204,9.508509999999998,12.179,38.672,31.317,21.484,19.029,47.629,41.091,19.133,13.158,2.09,51.624,20.499,18.075,40.325,33.32622338061,35.23964,27.610612,26.100397201622005,33.32412,28.49019,21.95796595,28.68817651333333,28.71120919333333,28.71120919333333,28.71120919333333,32.01519871666667,30.613556835,23.43014337,31.228821101666668,23.43014337,30.613556835,30.53916923,28.68817651333333,26.60807859666667,29.562358812751757,30.56491758815,28.84112254857,28.63732263142865,28.157786460816663,29.281760350933336
Sorghum,127328.0,1995,0.463,0.535,0.5206666666666666,0.4576666666666666,0.568,0.4543333333333333,0.6076666666666667,0.4546666666666666,0.3283333333333333,0.4203333333333334,0.5673333333333334,0.4586666666666666,0.5353333333333333,0.5379999999999999,0.5419829638933333,0.5529166666666666,0.5188013333333332,0.5147866676113333,0.5322133333333334,0.5093433333333334,8.193999999999999,8.348,8.538,8.68,9.265,9.641,11.119,8.597,8.64,7.606,10.872,9.385,8.475,9.756,9.893476683986002,10.45386,9.117904,9.228375732302,9.83204,9.508509999999998,12.179,38.672,31.317,21.484,19.029,47.629,41.091,19.133,13.158,2.09,51.624,20.499,18.075,40.325,33.32622338061,35.23964,27.610612,26.100397201622005,33.32412,28.49019,21.95796595,28.68817651333333,28.71120919333333,28.71120919333333,28.71120919333333,32.01519871666667,30.613556835,23.43014337,31.228821101666668,23.43014337,30.613556835,30.53916923,28.68817651333333,26.60807859666667,29.562358812751757,30.56491758815,28.84112254857,28.63732263142865,28.157786460816663,29.281760350933336
Peanut,646394.0,1996,0.385,0.3456666666666666,0.3513333333333333,0.3523333333333333,0.363,0.582,0.4546666666666666,0.3523333333333333,0.3363333333333333,0.3336666666666666,0.4273333333333333,0.4473333333333333,0.3423333333333334,0.474,0.4125140748526666,0.4541666666666666,0.3731786666666666,0.3837133341573333,0.4174166666666666,0.4013899999999999,7.049,5.988,6.448,6.237,6.116,9.583,8.552,6.021,6.07,5.177,6.728,7.634,6.496,8.321,7.1645533468760005,8.226009999999999,6.56644,6.821080013975999,7.13776,6.97266,9.82,26.847,35.287,50.986,48.312,148.228,86.252,46.643,34.669,38.504000000000005,81.152,61.229,21.5,43.156000000000006,64.433732315634,81.52111,49.354614,53.24510582353601,63.787090000000006,60.56025,22.171387345,29.86858614333333,29.486605488333336,29.486605488333336,29.486605488333336,32.289816335,31.55324226,23.933647261666664,32.238125696666664,23.933647261666664,31.55324226,30.931499815,29.86858614333333,26.786559136666668,30.34127300114117,31.31800288695,29.66358323498333,29.402701791711824,28.85655248668333,30.014846048266666
Corn,88634.0,1996,0.385,0.3456666666666666,0.3513333333333333,0.3523333333333333,0.363,0.582,0.4546666666666666,0.3523333333333333,0.3363333333333333,0.3336666666666666,0.4273333333333333,0.4473333333333333,0.3423333333333334,0.474,0.4125140748526666,0.4541666666666666,0.3731786666666666,0.3837133341573333,0.4174166666666666,0.4013899999999999,7.049,5.988,6.448,6.237,6.116,9.583,8.552,6.021,6.07,5.177,6.728,7.634,6.496,8.321,7.1645533468760005,8.226009999999999,6.56644,6.821080013975999,7.13776,6.97266,9.82,26.847,35.287,50.986,48.312,148.228,86.252,46.643,34.669,38.504000000000005,81.152,61.229,21.5,43.156000000000006,64.433732315634,81.52111,49.354614,53.24510582353601,63.787090000000006,60.56025,22.171387345,29.86858614333333,29.486605488333336,29.486605488333336,29.486605488333336,32.289816335,31.55324226,23.933647261666664,32.238125696666664,23.933647261666664,31.55324226,30.931499815,29.86858614333333,26.786559136666668,30.34127300114117,31.31800288695,29.66358323498333,29.402701791711824,28.85655248668333,30.014846048266666
Millet,601359.0,1996,0.385,0.3456666666666666,0.3513333333333333,0.3523333333333333,0.363,0.582,0.4546666666666666,0.3523333333333333,0.3363333333333333,0.3336666666666666,0.4273333333333333,0.4473333333333333,0.3423333333333334,0.474,0.4125140748526666,0.4541666666666666,0.3731786666666666,0.3837133341573333,0.4174166666666666,0.4013899999999999,7.049,5.988,6.448,6.237,6.116,9.583,8.552,6.021,6.07,5.177,6.728,7.634,6.496,8.321,7.1645533468760005,8.226009999999999,6.56644,6.821080013975999,7.13776,6.97266,9.82,26.847,35.287,50.986,48.312,148.228,86.252,46.643,34.669,38.504000000000005,81.152,61.229,21.5,43.156000000000006,64.433732315634,81.52111,49.354614,53.24510582353601,63.787090000000006,60.56025,22.171387345,29.86858614333333,29.486605488333336,29.486605488333336,29.486605488333336,32.289816335,31.55324226,23.933647261666664,32.238125696666664,23.933647261666664,31.55324226,30.931499815,29.86858614333333,26.786559136666668,30.34127300114117,31.31800288695,29.66358323498333,29.402701791711824,28.85655248668333,30.014846048266666
Rice,148780.0,1996,0.385,0.3456666666666666,0.3513333333333333,0.3523333333333333,0.363,0.582,0.4546666666666666,0.3523333333333333,0.3363333333333333,0.3336666666666666,0.4273333333333333,0.4473333333333333,0.3423333333333334,0.474,0.4125140748526666,0.4541666666666666,0.3731786666666666,0.3837133341573333,0.4174166666666666,0.4013899999999999,7.049,5.988,6.448,6.237,6.116,9.583,8.552,6.021,6.07,5.177,6.728,7.634,6.496,8.321,7.1645533468760005,8.226009999999999,6.56644,6.821080013975999,7.13776,6.97266,9.82,26.847,35.287,50.986,48.312,148.228,86.252,46.643,34.669,38.504000000000005,81.152,61.229,21.5,43.156000000000006,64.433732315634,81.52111,49.354614,53.24510582353601,63.787090000000006,60.56025,22.171387345,29.86858614333333,29.486605488333336,29.486605488333336,29.486605488333336,32.289816335,31.55324226,23.933647261666664,32.238125696666664,23.933647261666664,31.55324226,30.931499815,29.86858614333333,26.786559136666668,30.34127300114117,31.31800288695,29.66358323498333,29.402701791711824,28.85655248668333,30.014846048266666
Sorghum,133009.0,1996,0.385,0.3456666666666666,0.3513333333333333,0.3523333333333333,0.363,0.582,0.4546666666666666,0.3523333333333333,0.3363333333333333,0.3336666666666666,0.4273333333333333,0.4473333333333333,0.3423333333333334,0.474,0.4125140748526666,0.4541666666666666,0.3731786666666666,0.3837133341573333,0.4174166666666666,0.4013899999999999,7.049,5.988,6.448,6.237,6.116,9.583,8.552,6.021,6.07,5.177,6.728,7.634,6.496,8.321,7.1645533468760005,8.226009999999999,6.56644,6.821080013975999,7.13776,6.97266,9.82,26.847,35.287,50.986,48.312,148.228,86.252,46.643,34.669,38.504000000000005,81.152,61.229,21.5,43.156000000000006,64.433732315634,81.52111,49.354614,53.24510582353601,63.787090000000006,60.56025,22.171387345,29.86858614333333,29.486605488333336,29.486605488333336,29.486605488333336,32.289816335,31.55324226,23.933647261666664,32.238125696666664,23.933647261666664,31.55324226,30.931499815,29.86858614333333,26.786559136666668,30.34127300114117,31.31800288695,29.66358323498333,29.402701791711824,28.85655248668333,30.014846048266666
