ID,Year,Month,Model,Features,Parameters,Predicted Production,Actual Production,Error,% Error,Crop,Feature Values,Abs_Error,Abs_Pct_Error
,2017,1,lr all vars - inc 2024,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']","{'training_data_years': 20, 'differencing': 1, 'ma': 0}",1060873.9384454917,1011269.0,49604.938445491716,0.04905216954686806,Rice,"Rice_Weighted_Rainfall_Transformed           232.594420
Rice_Weighted_VHI_Transformed                  0.229853
Rice_Weighted_VHI_Cumulative_Transformed      -0.107830
Rice_Weighted_Temperature_Transformed          0.646786
YearFeature                                 2020.000000
Name: 128, dtype: float64",49604.938445491716,0.04905216954686806
,2017,1,lr all vars - inc 2024,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']","{'training_data_years': 20, 'differencing': 1, 'ma': 0}",451760.97603942873,410364.0,41396.97603942873,0.10087867366393916,Corn,"Rice_Weighted_Rainfall_Transformed           232.594420
Rice_Weighted_VHI_Transformed                  0.229853
Rice_Weighted_VHI_Cumulative_Transformed      -0.107830
Rice_Weighted_Temperature_Transformed          0.646786
YearFeature                                 2020.000000
Name: 128, dtype: float64",41396.97603942873,0.10087867366393916
,2017,1,lr all vars - inc 2024,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']","{'training_data_years': 20, 'differencing': 1, 'ma': 0}",749924.28391751,875484.0,-125559.71608249005,-0.14341748802090049,Millet,"Rice_Weighted_Rainfall_Transformed           232.594420
Rice_Weighted_VHI_Transformed                  0.229853
Rice_Weighted_VHI_Cumulative_Transformed      -0.107830
Rice_Weighted_Temperature_Transformed          0.646786
YearFeature                                 2020.000000
Name: 128, dtype: float64",125559.71608249005,0.14341748802090049
,2017,1,lr all vars - inc 2024,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']","{'training_data_years': 20, 'differencing': 1, 'ma': 0}",214996.8448875118,215491.0,-494.1551124881953,-0.0022931589369773924,Sorghum,"Rice_Weighted_Rainfall_Transformed           232.594420
Rice_Weighted_VHI_Transformed                  0.229853
Rice_Weighted_VHI_Cumulative_Transformed      -0.107830
Rice_Weighted_Temperature_Transformed          0.646786
YearFeature                                 2020.000000
Name: 128, dtype: float64",494.1551124881953,0.0022931589369773924
,2017,1,lr all vars - inc 2024,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']","{'training_data_years': 20, 'differencing': 1, 'ma': 0}",723404.8379442131,1405223.0,-681818.1620557869,-0.4852028198056728,Peanut,"Rice_Weighted_Rainfall_Transformed           232.594420
Rice_Weighted_VHI_Transformed                  0.229853
Rice_Weighted_VHI_Cumulative_Transformed      -0.107830
Rice_Weighted_Temperature_Transformed          0.646786
YearFeature                                 2020.000000
Name: 128, dtype: float64",681818.1620557869,0.4852028198056728
,2018,1,lr all vars - inc 2024,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']","{'training_data_years': 20, 'differencing': 1, 'ma': 0}",1116664.26913636,1206587.27,-89923.0008636401,-0.07452672765529848,Rice,"Rice_Weighted_Rainfall_Transformed           232.594420
Rice_Weighted_VHI_Transformed                  0.229853
Rice_Weighted_VHI_Cumulative_Transformed      -0.107830
Rice_Weighted_Temperature_Transformed          0.646786
YearFeature                                 2020.000000
Name: 128, dtype: float64",89923.0008636401,0.07452672765529848
,2018,1,lr all vars - inc 2024,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']","{'training_data_years': 20, 'differencing': 1, 'ma': 0}",440272.5886848299,485672.51,-45399.921315170126,-0.09347846621001903,Corn,"Rice_Weighted_Rainfall_Transformed           232.594420
Rice_Weighted_VHI_Transformed                  0.229853
Rice_Weighted_VHI_Cumulative_Transformed      -0.107830
Rice_Weighted_Temperature_Transformed          0.646786
YearFeature                                 2020.000000
Name: 128, dtype: float64",45399.921315170126,0.09347846621001903
,2018,1,lr all vars - inc 2024,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']","{'training_data_years': 20, 'differencing': 1, 'ma': 0}",927149.0091566769,897574.18,29574.82915667689,0.032949732529824874,Millet,"Rice_Weighted_Rainfall_Transformed           232.594420
Rice_Weighted_VHI_Transformed                  0.229853
Rice_Weighted_VHI_Cumulative_Transformed      -0.107830
Rice_Weighted_Temperature_Transformed          0.646786
YearFeature                                 2020.000000
Name: 128, dtype: float64",29574.82915667689,0.032949732529824874
,2018,1,lr all vars - inc 2024,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']","{'training_data_years': 20, 'differencing': 1, 'ma': 0}",229865.08148675412,295463.11,-65598.02851324587,-0.22201766072673462,Sorghum,"Rice_Weighted_Rainfall_Transformed           232.594420
Rice_Weighted_VHI_Transformed                  0.229853
Rice_Weighted_VHI_Cumulative_Transformed      -0.107830
Rice_Weighted_Temperature_Transformed          0.646786
YearFeature                                 2020.000000
Name: 128, dtype: float64",65598.02851324587,0.22201766072673462
,2018,1,lr all vars - inc 2024,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']","{'training_data_years': 20, 'differencing': 1, 'ma': 0}",1528347.1361178812,1500588.37,27758.766117881052,0.018498588069079232,Peanut,"Rice_Weighted_Rainfall_Transformed           232.594420
Rice_Weighted_VHI_Transformed                  0.229853
Rice_Weighted_VHI_Cumulative_Transformed      -0.107830
Rice_Weighted_Temperature_Transformed          0.646786
YearFeature                                 2020.000000
Name: 128, dtype: float64",27758.766117881052,0.018498588069079232
,2019,1,lr all vars - inc 2024,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']","{'training_data_years': 20, 'differencing': 1, 'ma': 0}",1327021.452215387,1155730.28,171291.172215387,0.14821033521366853,Rice,"Rice_Weighted_Rainfall_Transformed           232.594420
Rice_Weighted_VHI_Transformed                  0.229853
Rice_Weighted_VHI_Cumulative_Transformed      -0.107830
Rice_Weighted_Temperature_Transformed          0.646786
YearFeature                                 2020.000000
Name: 128, dtype: float64",171291.172215387,0.14821033521366853
