ID,Month,Model,Features,MAPE,MAE,Timestamp,Corn_MAPE,Millet_MAPE,Peanut_MAPE,Rice_MAPE,Sorghum_MAPE,2017_MAPE,2018_MAPE,2019_MAPE,2020_MAPE,2021_MAPE,2022_MAPE,2023_MAPE,Parameters
85111189,3,lr,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.5154597556956427,524461.8016771975,2024-08-15 10:24:38,0.5405196117537285,0.4235174037281339,0.5350240022787746,0.6046168387282981,0.47362092198927835,0.3786272056266933,0.5475152526850503,0.4626566214310083,0.5301847906331788,0.8369428640205164,0.26786401784136726,0.5844275376316842,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
85111189,4,lr,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.49504679393986595,501126.21763739234,2024-08-15 10:24:38,0.5440274699842054,0.38341841752499706,0.5122115950855266,0.5751035170840108,0.4604729700205904,0.4353342917032939,0.4914300045147565,0.40758194888232613,0.5483323825727165,0.7840254655810593,0.18839732390154879,0.6102261404233611,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
85111189,5,lr,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.47816644819096815,482019.38159474294,2024-08-15 10:24:39,0.515552529866038,0.37041930731804046,0.4901858730388546,0.5668055702752429,0.44786896045666447,0.419682798261298,0.4806207228609738,0.42145264772716295,0.5289629050234094,0.8145902921505463,0.16413754966134234,0.5177182216520437,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
85111189,6,lr,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.4411466816876605,429410.60209341295,2024-08-15 10:24:39,0.49443729807483383,0.3491708554643372,0.42132481878539163,0.48035359061535204,0.46044684549838816,0.3645158339827089,0.4268904385347,0.3929574532058306,0.5379391200909144,0.6173556289325651,0.3795671860141779,0.3688011110527271,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
85111189,7,lr,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.41518714065991497,403295.80358690483,2024-08-15 10:24:40,0.4837291512375997,0.2905739495742026,0.37976979140688866,0.5199390384619854,0.40192377261889806,0.3952775816031008,0.47058038141308806,0.5195793063427632,0.5600109617111204,0.4411612205789795,0.11456618807217309,0.40513434489817896,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
85111189,8,lr,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.4237092024382095,415557.57692746166,2024-08-15 10:24:40,0.4643603132270165,0.31310597854564287,0.385608197576983,0.5419303048814169,0.4135412179599885,0.3328674787357523,0.49530728027752957,0.550065352184699,0.4962093710306549,0.4716861064585651,0.15840223979225732,0.46142658858800834,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
85111189,9,lr,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.37198829393817817,370101.5528885055,2024-08-15 10:24:41,0.40109106779302744,0.2699286022495793,0.37014357927427144,0.458557859615864,0.3602203607581484,0.24406612012605056,0.5087207479982784,0.5156505357425438,0.508506556793418,0.17001184734017966,0.1803247481180015,0.47663750144877487,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
85111189,10,lr,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.3913209625330471,383885.4910163909,2024-08-15 10:24:41,0.42988105270781585,0.2771610646314585,0.38327001651134335,0.4778706144001899,0.38842206441442756,0.3615473391629305,0.4616682745645327,0.5527143948481245,0.4738220132501333,0.19484776344708118,0.21616021390025836,0.47848673855826884,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
85111189,11,lr,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.4138754993079271,398639.69929363317,2024-08-15 10:24:41,0.47798198405243125,0.2878891699817107,0.3852883007843602,0.520333763467492,0.39788427825364153,0.5645450595051651,0.47990943547277387,0.518173272587249,0.4460585399049169,0.16869833505500464,0.23270331736143463,0.487040535268946,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
85111189,12,lr,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.38824058790788624,375144.13949160976,2024-08-15 10:24:42,0.4215411895118308,0.2805997740208324,0.35761038538609274,0.5086246424203741,0.372826948200301,0.506145138318811,0.48640948079135465,0.5049007449308408,0.4893014009540087,0.1376398631195241,0.17443713254326237,0.41885035469740206,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
77583830,1,sarimax-110,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12029859080109685,118428.55175612791,2024-08-15 11:14:10,0.11371802617409166,0.12820907218104852,0.15430507940388036,0.07305841415356462,0.13220236209289912,0.17177753476632412,0.1557051815925749,0.06602085760950574,0.23956519084274755,0.014530249342504992,0.04842950531609399,0.14606161613792676,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
77583830,2,sarimax-110,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12920237342562735,132317.77031667673,2024-08-15 11:14:12,0.12974616811857365,0.11801404614411952,0.19101934640105314,0.07356357895476844,0.13366872750962194,0.14938696087303638,0.15805897961229992,0.04735439371827735,0.2145465270784251,0.13445257550855566,0.05228032951032504,0.14833684767847197,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
77583830,3,sarimax-110,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.14498711145327028,147296.54179641014,2024-08-15 11:14:13,0.1471641507277863,0.13607677782073915,0.20594763642441166,0.07658631491371792,0.15916067737969639,0.15647487162462786,0.16537003455773283,0.04449321026676529,0.24400454721936476,0.1757841497140485,0.053226636814953744,0.175556329975399,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
77583830,4,sarimax-110,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.15112826883953592,148134.81130257246,2024-08-15 11:14:14,0.14844235849695217,0.1587495252798383,0.17840162742374566,0.09645724602588131,0.1735905869712621,0.19296138103727153,0.15994274384527,0.07506348900522644,0.21351058474033252,0.1599619283909281,0.052965831337337066,0.20349192352038567,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
77583830,5,sarimax-110,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.15289399334250325,152092.75340391896,2024-08-15 11:14:15,0.14909707131712624,0.15299274283404693,0.2105230396702583,0.08783417751388804,0.16402293537719678,0.245712556945068,0.15052769006157732,0.06932729407121196,0.20739412363939028,0.18627156071943932,0.04179987987026742,0.16922484809056862,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
77583830,6,sarimax-110,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.13328839558207833,131555.13098606377,2024-08-15 11:14:16,0.14041202638334316,0.13908889854431022,0.16078364741529866,0.0776704382884253,0.14848696727901434,0.14867912299886812,0.17975251806903375,0.05955428557615224,0.23205144774827008,0.05621354280108402,0.06488792639616088,0.1918799254849793,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
77583830,7,sarimax-110,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.13640755118309172,142958.3608302168,2024-08-15 11:14:18,0.13430295811397186,0.1320854303412453,0.2132002892041008,0.0711772563696926,0.1312718218864479,0.13453042630886766,0.2180565804979496,0.05445278569167332,0.06619669077898506,0.04922962950413289,0.14376305743728296,0.28862368806275035,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
77583830,8,sarimax-110,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12754482766109781,126079.09560897504,2024-08-15 11:14:19,0.16190250004362777,0.10282345596822925,0.17198118932451845,0.08115222001352786,0.1198647729555857,0.11587498663242726,0.2580255165011366,0.08262447428471609,0.009086278708370915,0.09044550934434009,0.1040735074694367,0.232683520687257,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
77583830,9,sarimax-110,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.13618314541371881,127122.9890403598,2024-08-15 11:14:20,0.16368243877887065,0.1097783630901075,0.1685049606725332,0.08804358321283234,0.15090638131425038,0.18085491525351086,0.2923231011908013,0.0693012416456334,0.08453295021035054,0.09353317615482588,0.0493344498729741,0.18340218356793558,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
77583830,10,sarimax-110,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.13341616018684885,136189.75519805055,2024-08-15 11:14:22,0.1147811688231204,0.16133130831195425,0.1944771040675544,0.06320388882350102,0.13328733090811412,0.16445167542578837,0.20699642970445034,0.07816388199008888,0.039715629652678885,0.11426972506348294,0.0943168279750455,0.23599895149640693,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
77583830,11,sarimax-110,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.15257799546482093,154392.28137182668,2024-08-15 11:14:23,0.1468808384747653,0.1774841397939648,0.2075738597543126,0.08016338589325973,0.1507877534078022,0.21521166069681005,0.15209783945361136,0.0716372636433796,0.08064594919730055,0.18810539819197322,0.10508164567612108,0.25526621139455064,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
77583830,12,sarimax-110,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.14536900004800588,149455.99808781184,2024-08-15 11:14:25,0.12862569221152542,0.1560456042687097,0.20007268736133568,0.08708043019566312,0.15502058620279557,0.17471533674892076,0.13978032910745797,0.07846790298284184,0.08639614668152297,0.15988920748366314,0.08836792864379948,0.2899661486878352,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
80304465,1,sarimax-010,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.1269740200108638,124909.03828571428,2024-08-15 11:15:13,0.110171181812277,0.13944548756005326,0.16240077826769833,0.07508320031810811,0.14776945209618217,0.17530977033693534,0.13515336852602589,0.07809077819565649,0.24710078625376336,0.055172889404614914,0.05203744238907253,0.14595310496997788,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
80304465,2,sarimax-010,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12734975355931713,129315.40349497547,2024-08-15 11:15:13,0.1347685803912605,0.11474668370065058,0.178912121541502,0.07813676713427187,0.13018461502890064,0.16391548585521193,0.13381272435772562,0.05132666548914475,0.21882322214610456,0.12740252149394848,0.0438504963851254,0.1523171591879591,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
80304465,3,sarimax-010,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.1398785344170892,139530.40706781982,2024-08-15 11:15:14,0.15491537312598375,0.12864025434980292,0.18054371537001992,0.08026420254937937,0.1550291266902601,0.16918417583699283,0.13930263086099243,0.03948122426494664,0.24377341771517988,0.14980486965713197,0.05796055214560399,0.17964287043877675,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
80304465,4,sarimax-010,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.14866217569803003,145700.6784658711,2024-08-15 11:15:15,0.15440200869524218,0.15028778924185682,0.17425871675289553,0.09719045050002488,0.16717191330013076,0.2043952012043247,0.1481500000382986,0.07063334262943043,0.21763443845050454,0.14009145712361862,0.05660526925199133,0.20312552118804197,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
80304465,5,sarimax-010,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.15263664970986343,149310.23274981583,2024-08-15 11:15:16,0.16562021776329156,0.1494149759708529,0.19702553618501395,0.08974928028138458,0.1613732383487742,0.28110627232918095,0.11483443756317072,0.06975998675452007,0.21316288740572018,0.17118534069330688,0.048138974735926245,0.17026864848721898,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
80304465,6,sarimax-010,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12824434622444006,123487.82404663699,2024-08-15 11:15:16,0.13788026203395418,0.12890043981977445,0.14089048007004285,0.07946528515263296,0.1540852640457959,0.16929738080861484,0.13618819891558323,0.06568923119198267,0.23702480067159235,0.03463349307883932,0.06302861083262748,0.19184870807184057,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
80304465,7,sarimax-010,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.13281265088626568,137358.80175994406,2024-08-15 11:15:17,0.13451440177882276,0.125702320348056,0.19604935472028126,0.07526073842553911,0.1325364391586292,0.156050674978792,0.17880033865230338,0.05423953489317179,0.0605303058561795,0.04870543577835951,0.13860858091392186,0.2927536851311317,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
80304465,8,sarimax-010,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12410205952369406,121390.90335008194,2024-08-15 11:15:18,0.1589673760632237,0.10691843347481013,0.16081243880100177,0.07252337973755837,0.12128866954187627,0.12996957248142887,0.22685960449089687,0.06805531399834129,0.011891474614904229,0.09264546151065405,0.09963442512023887,0.23965856444939418,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
80304465,9,sarimax-010,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.1315756889988015,121741.2833870247,2024-08-15 11:15:19,0.15342580140289602,0.11160858513034953,0.15552492790287006,0.08071441625264862,0.1566047143052433,0.1793080321497759,0.2674497003100885,0.05042549912867165,0.0844969800116527,0.10130627424941543,0.05172961835113501,0.1863137187908713,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
80304465,10,sarimax-010,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12813056548535579,127537.62241992705,2024-08-15 11:15:20,0.12040962193778351,0.15550773801172094,0.1685821655740653,0.06063357838274254,0.13551972352046662,0.18037422448933457,0.17193444073060477,0.06467977430424773,0.03084726111539552,0.12069658790523145,0.08187726430315277,0.24650440554952371,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
80304465,11,sarimax-010,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.1410392625401346,140323.6349988018,2024-08-15 11:15:20,0.14024512558108995,0.16003353491081068,0.18369658296930233,0.07035413522679639,0.15086693401267381,0.22463941828333112,0.11740496496894559,0.059496733803184085,0.07342677795849398,0.17640708174327618,0.07125732694992482,0.2646425340737867,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
80304465,12,sarimax-010,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.13485915530782416,137269.59355945798,2024-08-15 11:15:21,0.12101282063149361,0.14719077478305873,0.1792043068962126,0.07458239742555037,0.15230547680280562,0.16881397472626763,0.12542344367126895,0.06269386574783853,0.08048460888767668,0.15249294298485785,0.05774180623074667,0.29636344490611305,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
90671541,1,sarimax-310,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.14904900048048525,142052.49573941296,2024-08-15 11:19:42,0.1841807016120436,0.1406329670101632,0.1845560926332585,0.07929402290532685,0.1565812182416342,0.22092497462207422,0.24213954470433321,0.05678431862740742,0.2621334143108162,0.027920728768716197,0.08680302911707666,0.14663699321297297,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
90671541,2,sarimax-310,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.14515155824051443,147830.79808971734,2024-08-15 11:19:44,0.15392560677474448,0.12511663852883553,0.22065181154121655,0.07764092997833368,0.1484228043794419,0.19450536703925056,0.20602903252548202,0.027024980667006926,0.24063850175698737,0.1353067457219142,0.05228985258940575,0.16026642738355418,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
90671541,3,sarimax-310,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16832437292429678,168996.34661950555,2024-08-15 11:19:47,0.19412086607237017,0.14659409189649944,0.23712995613886817,0.08889345839920788,0.17488349211453832,0.20727976092428602,0.21598064808856615,0.0391390808930719,0.271773168281049,0.17296217539302494,0.08209177259501726,0.18904400429506224,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
90671541,4,sarimax-310,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.17080838209225008,166151.7849606828,2024-08-15 11:19:49,0.19741449292899219,0.16515901306227024,0.20355770894372452,0.10563121463644697,0.18227948088981655,0.23663496385593694,0.2131901828961956,0.06690150097531086,0.22788113546605465,0.15850256285958064,0.07723321772825466,0.21531511086441735,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
90671541,5,sarimax-310,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16634730638622422,166570.98767133206,2024-08-15 11:19:51,0.17811499342064877,0.1544040210604362,0.24013703237929956,0.09098198484126105,0.1680985002294755,0.30800362937808,0.14900400907905612,0.055395511803952635,0.221538987587702,0.1785697870104773,0.07100040275564008,0.18091881708866137,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
90671541,6,sarimax-310,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.162340176806767,156722.31808444893,2024-08-15 11:19:53,0.202774500509765,0.15325982352668624,0.19543781985291347,0.08791692906720658,0.1723118110772635,0.22151435872454864,0.23389641777698428,0.051725637334106976,0.26402710891464654,0.05507019957752919,0.11028662190615365,0.1998608934133995,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
90671541,7,sarimax-310,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16683263131234657,169402.62903349023,2024-08-15 11:19:55,0.17275719708823128,0.1539336318353702,0.2523263957083251,0.09531775414221341,0.15982817778759303,0.2418948806356794,0.25988697715055115,0.08034298923312991,0.10202528561544369,0.04625380567879282,0.14935369300944074,0.2880707878633886,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
90671541,8,sarimax-310,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.1551901545961679,155342.91118621815,2024-08-15 11:19:58,0.1729694189866724,0.12412112519140428,0.22096411462861923,0.11311264020284713,0.14478347397129632,0.18643029511294676,0.24898360446453696,0.14789743388065013,0.04758135794297855,0.09855031724934002,0.10963586134133055,0.24725221218139212,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
90671541,9,sarimax-310,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.15115729221280516,140788.52269112653,2024-08-15 11:20:01,0.17312404966329503,0.11631845191710047,0.2022632303976263,0.09052530464389448,0.17355542444210956,0.2025283222412507,0.3553838357204252,0.11796827371393481,0.07767543823771823,0.059087427622723954,0.0523018277882993,0.19315592016528407,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
90671541,10,sarimax-310,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.14688062502121008,147003.6259288009,2024-08-15 11:20:05,0.11076188020693331,0.16124968778599902,0.22325266586709674,0.07623437676744291,0.16290451447857843,0.1988838410205344,0.24318454229048259,0.1152616235657626,0.06597486802721744,0.09921738360323784,0.09949337090412196,0.20614874573711375,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
90671541,11,sarimax-310,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.175168050615067,174745.7304410955,2024-08-15 11:20:08,0.16553619853671936,0.18712444660677882,0.24797809242367772,0.08920990282941543,0.1859916126787435,0.24992731742294455,0.19660361268460264,0.10280519420055656,0.1433795916881063,0.17017325530770586,0.11007448573803916,0.2532128972635137,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
90671541,12,sarimax-310,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16824567934819723,171987.58844878807,2024-08-15 11:20:12,0.14383431612556294,0.1729543291824936,0.25493221651237985,0.0827187760003648,0.18678875892018487,0.18690648373015967,0.19971559155570978,0.12930112279933897,0.14222783141670797,0.1414517614084379,0.09030097631513219,0.2878159882118941,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
30972347,1,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11930042214526677,117889.71609434899,2024-08-15 11:25:27,0.09208094390537758,0.1366557102790052,0.16510667849384444,0.05931426372773509,0.14334451432037149,0.1608932605297957,0.11165322466556557,0.0938769780344116,0.22709606855708353,0.07632150916486018,0.04207479862122472,0.12318711544392606,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
30972347,2,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11355467940246004,113771.61180787913,2024-08-15 11:25:27,0.10393409008585779,0.11715128356525002,0.1720237721667959,0.054843463688318154,0.1198207875060784,0.15658478117336802,0.11305564168350228,0.07818812112014997,0.20421180412075274,0.08342935473982552,0.08605085076487022,0.07336220221475157,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
30972347,3,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11214611112828071,111988.27102315272,2024-08-15 11:25:28,0.10132172249619717,0.113039924259186,0.1667670704969437,0.05220269903464954,0.12739913935442715,0.15002637959717943,0.11863098523474087,0.0528369084939466,0.22660534407808183,0.09934956692415364,0.062052481118344306,0.07552111245151832,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
30972347,4,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11536128834535245,115409.50686665361,2024-08-15 11:25:28,0.09173761453474118,0.11648445389685469,0.17538543068215384,0.06344690149530527,0.1297520411177073,0.18055249115525757,0.11783040702136856,0.0817300289150588,0.20264355463373623,0.10182387566810533,0.041537633047700875,0.08141102797623985,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
30972347,5,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.1228725638082498,119681.31620735962,2024-08-15 11:25:29,0.10858617648917743,0.12641680954088472,0.18606291106444664,0.059865846886621735,0.13343107506011845,0.26055749440590625,0.09607799514151616,0.08825123094677072,0.2080233196273606,0.11485387230767952,0.04296202673974394,0.04938200748877129,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
30972347,6,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.10304075172228744,100100.83516215807,2024-08-15 11:25:29,0.0860766606665063,0.10400421534435755,0.15177394082983126,0.045473316555655965,0.1278756252150861,0.15581630298578347,0.11290859993313931,0.0869779802439523,0.22840016633511767,0.018575813855897832,0.040155667594966346,0.07845073110715513,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
30972347,7,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.10896578060026864,109110.68603527287,2024-08-15 11:25:29,0.10995085497534647,0.1045989489376592,0.1678078258083125,0.03930157714365546,0.12316969613636956,0.16226444041151092,0.11899839681407003,0.04246950452570718,0.15345543435019532,0.060732682490060266,0.07316502338612699,0.15167498222420978,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
30972347,8,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11401915588787045,112732.87579396759,2024-08-15 11:25:30,0.13750417615858349,0.09545796689997675,0.15394172754146648,0.07256257809714514,0.11062933074218038,0.14040918397040567,0.19321147757079704,0.055545532673490515,0.020010182012337317,0.04828470044645221,0.12727267541553494,0.21340033912607542,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
30972347,9,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12127807156912161,112742.83171968567,2024-08-15 11:25:30,0.14359035545103044,0.09102371236739337,0.15673473383753173,0.07087983191708876,0.14416172427256388,0.18509630847670377,0.21314072032770412,0.052264173380327884,0.08612479907948911,0.09477199480914782,0.0601635414033061,0.15738496350717263,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
30972347,10,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11826231266460947,120540.41095275346,2024-08-15 11:25:31,0.10243317709297793,0.13372036381394783,0.17708098066899455,0.05466256469402496,0.12341447705310207,0.183853346281817,0.14389776791017106,0.048517895319630175,0.037805034651027,0.11617990697316456,0.08364766270487853,0.21393457481157796,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
30972347,11,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.14013374364775816,142323.4064978394,2024-08-15 11:25:31,0.129323404388785,0.1673503987966209,0.20724798918518683,0.053097684735978645,0.14364924113221939,0.23448131949772696,0.11371998443702191,0.04901213884735362,0.0979799079187745,0.18205893417690305,0.06815132939336942,0.23553259126315756,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
30972347,12,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.13135486598902052,134578.90369322445,2024-08-15 11:25:32,0.11922925932224883,0.14705458688108933,0.19262732143509495,0.05641428905211627,0.14144887325455333,0.19213225668911452,0.10972898619081925,0.05083008576781972,0.08749754172374757,0.1501601187063461,0.0659622082858046,0.26317286455949207,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
54247537,1,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11930042214526677,117889.71609434899,2024-08-15 11:32:20,0.09208094390537758,0.1366557102790052,0.16510667849384444,0.05931426372773509,0.14334451432037149,0.1608932605297957,0.11165322466556557,0.0938769780344116,0.22709606855708353,0.07632150916486018,0.04207479862122472,0.12318711544392606,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
54247537,2,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11355467940246004,113771.61180787913,2024-08-15 11:32:21,0.10393409008585779,0.11715128356525002,0.1720237721667959,0.054843463688318154,0.1198207875060784,0.15658478117336802,0.11305564168350228,0.07818812112014997,0.20421180412075274,0.08342935473982552,0.08605085076487022,0.07336220221475157,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
54247537,3,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11214611112828071,111988.27102315272,2024-08-15 11:32:21,0.10132172249619717,0.113039924259186,0.1667670704969437,0.05220269903464954,0.12739913935442715,0.15002637959717943,0.11863098523474087,0.0528369084939466,0.22660534407808183,0.09934956692415364,0.062052481118344306,0.07552111245151832,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
