Year,Dakar_VHI,Diourbel_VHI,Fatick_VHI,Kaffrine_VHI,Kaolack_VHI,Kedougou_VHI,Kolda_VHI,Louga_VHI,Matam_VHI,Saint louis_VHI,Sedhiou_VHI,Tambacounda_VHI,Thies_VHI,Ziguinchor_VHI,Corn_Weighted_VHI,Cotton_Weighted_VHI,Millet_Weighted_VHI,Peanut_Weighted_VHI,Rice_Weighted_VHI,Sorghum_Weighted_VHI
1994,0.5123333333333333,0.6086666666666667,0.6083333333333333,0.6263333333333333,0.5963333333333333,0.45599999999999996,0.48300000000000004,0.6446666666666667,0.5933333333333333,0.6243333333333333,0.49266666666666664,0.525,0.5863333333333333,0.48633333333333334,0.5352248159566667,0.5002766666666667,0.5856146666666666,0.5771038106019999,0.5263166666666667,0.5565966666666667
1995,0.4736666666666667,0.42566666666666664,0.4746666666666666,0.4726666666666666,0.5083333333333333,0.5293333333333333,0.5823333333333333,0.4166666666666667,0.426,0.332,0.5793333333333334,0.4923333333333333,0.4426666666666667,0.5626666666666668,0.5267803712773332,0.5504,0.4886506666666667,0.4920309533320001,0.51175,0.5068366666666666
1996,0.4026666666666667,0.31966666666666665,0.36999999999999994,0.3333333333333333,0.3293333333333333,0.49066666666666664,0.4656666666666667,0.31366666666666665,0.314,0.262,0.33866666666666667,0.4146666666666667,0.363,0.44399999999999995,0.38413333405399996,0.44516666666666665,0.3561133333333333,0.3699385721633333,0.3755866666666667,0.37285666666666667
1997,0.4466666666666667,0.4533333333333333,0.41333333333333333,0.4026666666666667,0.39166666666666666,0.4766666666666666,0.3786666666666667,0.46399999999999997,0.4123333333333334,0.399,0.349,0.4643333333333333,0.463,0.34400000000000003,0.39718518604333336,0.4069966666666667,0.41188400000000003,0.4127495246326667,0.37619,0.40632999999999997
1998,0.3983333333333334,0.4076666666666666,0.44333333333333336,0.4186666666666667,0.38799999999999996,0.521,0.4123333333333334,0.46166666666666667,0.4486666666666667,0.45999999999999996,0.381,0.45366666666666666,0.3946666666666667,0.38966666666666666,0.41369926012599995,0.4289466666666667,0.4164886666666667,0.42159571514466665,0.4134833333333333,0.4185366666666666
1999,0.605,0.512,0.5436666666666667,0.5416666666666666,0.5276666666666666,0.5830000000000001,0.58,0.5333333333333333,0.56,0.51,0.5746666666666667,0.5716666666666667,0.538,0.601,0.561594445552,0.5756033333333334,0.544808,0.5499400011273333,0.5637866666666667,0.5574866666666667
2000,0.5556666666666666,0.714,0.7040000000000001,0.7516666666666666,0.758,0.7306666666666667,0.8036666666666666,0.6846666666666666,0.6726666666666666,0.6196666666666667,0.8093333333333333,0.7586666666666666,0.6483333333333333,0.6893333333333334,0.7609985198666667,0.7850366666666666,0.7380593333333334,0.7357657156546668,0.7357266666666668,0.7539299999999999
2001,0.5936666666666667,0.666,0.655,0.655,0.6816666666666666,0.5866666666666666,0.5733333333333334,0.6173333333333333,0.594,0.5356666666666666,0.6106666666666666,0.5753333333333334,0.64,0.6046666666666667,0.6128533345539999,0.5801733333333333,0.6413726666666667,0.629290477388,0.5847066666666667,0.6183366666666666
2002,0.6256666666666667,0.44333333333333336,0.47300000000000003,0.367,0.4093333333333333,0.55,0.447,0.476,0.4036666666666667,0.5396666666666667,0.522,0.49300000000000005,0.5419999999999999,0.5753333333333334,0.4741862973013333,0.4610533333333333,0.44572533333333336,0.44765904866466666,0.5098,0.45174000000000003
2003,0.45933333333333337,0.4563333333333333,0.48933333333333334,0.46799999999999997,0.474,0.5053333333333333,0.4663333333333333,0.511,0.49233333333333335,0.48066666666666663,0.37333333333333335,0.5056666666666667,0.525,0.395,0.457150000954,0.47773666666666664,0.473232,0.479670477094,0.4370533333333333,0.4645533333333334
2004,0.36033333333333334,0.597,0.604,0.6313333333333334,0.5950000000000001,0.5806666666666667,0.6666666666666666,0.5743333333333333,0.6243333333333333,0.6246666666666667,0.6776666666666666,0.6376666666666667,0.5503333333333335,0.6073333333333334,0.6323681492926666,0.6518833333333334,0.6150613333333333,0.6130919059253335,0.6415666666666666,0.6285566666666667
2005,0.623,0.586,0.6683333333333333,0.7046666666666667,0.665,0.64,0.7433333333333333,0.6463333333333333,0.5950000000000001,0.549,0.742,0.6709999999999999,0.5413333333333333,0.6859999999999999,0.6937292604973334,0.71632,0.6706893333333332,0.6740695250726667,0.6801466666666667,0.6890933333333333
2006,0.5523333333333333,0.5863333333333333,0.5716666666666667,0.6416666666666667,0.626,0.588,0.6183333333333333,0.59,0.5476666666666667,0.5846666666666667,0.676,0.6256666666666667,0.5383333333333333,0.6436666666666667,0.6227596308013333,0.6201666666666666,0.6111726666666667,0.6088447630986668,0.6262399999999999,0.62674
2007,0.47700000000000004,0.551,0.538,0.5673333333333334,0.5806666666666667,0.6156666666666667,0.5546666666666666,0.5539999999999999,0.6086666666666667,0.5553333333333333,0.513,0.5946666666666667,0.535,0.4736666666666666,0.5526440751713333,0.5688033333333333,0.5558573333333333,0.5591685725126666,0.5321899999999999,0.5605300000000001
2008,0.4766666666666666,0.40700000000000003,0.4163333333333334,0.45566666666666666,0.4263333333333333,0.44566666666666666,0.542,0.44366666666666665,0.49733333333333335,0.47733333333333333,0.5513333333333333,0.47333333333333333,0.40399999999999997,0.5016666666666666,0.4902888898019999,0.5136733333333333,0.45161400000000007,0.4601195247686667,0.5139133333333333,0.4802033333333333
2009,0.6203333333333333,0.7113333333333333,0.7146666666666667,0.7146666666666667,0.7006666666666667,0.5563333333333333,0.6503333333333333,0.668,0.601,0.553,0.6859999999999999,0.6436666666666667,0.6356666666666667,0.7126666666666667,0.670021112394,0.6471033333333334,0.6907800000000001,0.678565239364,0.6484399999999999,0.6745
2010,0.532,0.5173333333333333,0.55,0.557,0.553,0.543,0.5276666666666666,0.5096666666666666,0.507,0.44166666666666665,0.6076666666666667,0.524,0.492,0.598,0.5493640751179999,0.5301899999999999,0.5441566666666666,0.5374628582133334,0.5400833333333334,0.5466899999999999
2011,0.5543333333333333,0.5619999999999999,0.606,0.6846666666666668,0.6053333333333333,0.6343333333333333,0.6193333333333334,0.6023333333333333,0.6703333333333333,0.584,0.6789999999999999,0.6876666666666665,0.5396666666666666,0.6576666666666667,0.6356681493680001,0.64104,0.6273646666666667,0.62781952505,0.6321433333333334,0.6508866666666667
2012,0.5763333333333334,0.582,0.5763333333333333,0.616,0.556,0.5723333333333334,0.4746666666666666,0.6376666666666667,0.652,0.5886666666666667,0.5830000000000001,0.582,0.5723333333333334,0.5663333333333332,0.5539574085993333,0.5163233333333332,0.5782346666666667,0.571106667844,0.5532600000000001,0.5737300000000001
2013,0.496,0.5179999999999999,0.527,0.5346666666666667,0.4976666666666667,0.5830000000000001,0.5790000000000001,0.5073333333333333,0.581,0.486,0.693,0.5663333333333334,0.4996666666666667,0.625,0.576318519592,0.5741833333333334,0.5403420000000001,0.5369976201853334,0.5896066666666666,0.5634333333333332
2014,0.5463333333333333,0.43966666666666665,0.49300000000000005,0.4716666666666667,0.445,0.587,0.47533333333333333,0.504,0.5116666666666667,0.486,0.5650000000000001,0.5286666666666667,0.46366666666666667,0.5473333333333333,0.5029759269386666,0.49577666666666664,0.48179666666666665,0.4830723820046667,0.5139900000000001,0.49778000000000006
2015,0.548,0.48333333333333334,0.5286666666666667,0.5163333333333333,0.494,0.537,0.49133333333333334,0.5203333333333333,0.5243333333333333,0.48333333333333334,0.6273333333333334,0.5016666666666667,0.5106666666666667,0.6433333333333334,0.5315240751333334,0.4992933333333333,0.5187253333333334,0.5128842868133333,0.5504033333333334,0.5247033333333333
2016,0.47433333333333333,0.365,0.41500000000000004,0.41100000000000003,0.4206666666666667,0.5750000000000001,0.553,0.4136666666666667,0.45366666666666666,0.4486666666666667,0.639,0.5103333333333334,0.43100000000000005,0.5866666666666666,0.5159977787019999,0.5360900000000001,0.4483066666666667,0.45613190577400003,0.54633,0.48917
2017,0.548,0.5266666666666667,0.555,0.577,0.5236666666666667,0.631,0.6303333333333333,0.56,0.573,0.5166666666666666,0.7520000000000001,0.6016666666666667,0.5336666666666666,0.6656666666666667,0.6179329641033333,0.62069,0.576512,0.575274286918,0.63466,0.6044099999999999
2018,0.5603333333333333,0.6043333333333333,0.5913333333333334,0.6043333333333333,0.5716666666666667,0.516,0.5803333333333334,0.5986666666666667,0.5646666666666667,0.5456666666666666,0.6366666666666666,0.5396666666666666,0.5883333333333333,0.661,0.5869514826466667,0.5679833333333333,0.591642,0.5853371440253333,0.5990566666666667,0.5861766666666667
2019,0.442,0.5636666666666666,0.518,0.5603333333333333,0.47000000000000003,0.624,0.6223333333333333,0.5836666666666667,0.5776666666666667,0.5356666666666667,0.5690000000000001,0.6086666666666667,0.49333333333333335,0.5233333333333333,0.5621529640526667,0.61386,0.5426553333333333,0.5510128582386667,0.5662733333333334,0.5654066666666666
2020,0.4076666666666667,0.37166666666666665,0.381,0.37366666666666665,0.33899999999999997,0.48900000000000005,0.46366666666666667,0.43733333333333335,0.4483333333333333,0.4166666666666667,0.45199999999999996,0.44166666666666665,0.37266666666666665,0.4026666666666667,0.42208407490066663,0.45382333333333336,0.390542,0.40035428656800004,0.43490333333333336,0.41237666666666667
2021,0.5546666666666668,0.51,0.52,0.5013333333333333,0.45599999999999996,0.48733333333333334,0.542,0.5696666666666667,0.5056666666666666,0.5443333333333333,0.6123333333333333,0.453,0.5186666666666667,0.5683333333333334,0.52714222328,0.51428,0.5123906666666668,0.5114652391760001,0.5608733333333333,0.5139933333333333
2022,0.5166666666666667,0.5066666666666667,0.515,0.5266666666666667,0.507,0.5393333333333333,0.5066666666666667,0.532,0.5206666666666667,0.48,0.674,0.5196666666666667,0.516,0.6083333333333333,0.5476959269806667,0.5145533333333334,0.5292633333333334,0.5204885725273335,0.56023,0.5393600000000001
2023,0.6096666666666667,0.5506666666666667,0.5893333333333333,0.5946666666666666,0.5746666666666667,0.47733333333333333,0.5636666666666666,0.5423333333333333,0.5489999999999999,0.5253333333333333,0.7280000000000001,0.5346666666666667,0.5690000000000001,0.6643333333333333,0.5988992603886667,0.55454,0.587048,0.574603334506,0.61197,0.58945
2024,0.4633333333333334,0.39766666666666667,0.4703333333333333,0.38233333333333336,0.408,0.47100000000000003,0.38866666666666666,0.42333333333333334,0.412,0.40166666666666667,0.4956666666666667,0.4366666666666667,0.45,0.5443333333333333,0.43659518606200004,0.4065533333333333,0.42441133333333336,0.418523810434,0.4474633333333334,0.42192999999999997
