Year,Dakar_VHI,Diourbel_VHI,Fatick_VHI,Kaffrine_VHI,Kaolack_VHI,Kedougou_VHI,Kolda_VHI,Louga_VHI,Matam_VHI,Saint louis_VHI,Sedhiou_VHI,Tambacounda_VHI,Thies_VHI,Ziguinchor_VHI,Corn_Weighted_VHI,Cotton_Weighted_VHI,Millet_Weighted_VHI,Peanut_Weighted_VHI,Rice_Weighted_VHI,Sorghum_Weighted_VHI
1984,0.41333333333333333,0.4246666666666667,0.38633333333333336,0.445,0.36800000000000005,0.3463333333333333,0.3473333333333333,0.47833333333333333,0.5113333333333333,0.49533333333333335,0.269,0.4363333333333333,0.43166666666666664,0.3363333333333334,0.3631059267886667,0.37383,0.3986386666666667,0.405339048418,0.36623000000000006,0.3939
1985,0.4606666666666667,0.5353333333333333,0.5483333333333333,0.532,0.5863333333333333,0.5539999999999999,0.5246666666666667,0.4996666666666667,0.49866666666666665,0.4836666666666667,0.5073333333333333,0.5263333333333334,0.48933333333333334,0.4916666666666667,0.5303300010099999,0.5276533333333334,0.5355940000000001,0.532029048628,0.5058733333333334,0.5281733333333335
1986,0.317,0.36933333333333335,0.2833333333333333,0.29133333333333333,0.33266666666666667,0.37200000000000005,0.4046666666666667,0.36566666666666664,0.3873333333333333,0.4183333333333333,0.33966666666666673,0.36000000000000004,0.33066666666666666,0.3233333333333333,0.35325444515000004,0.38450333333333336,0.326606,0.336930000722,0.37203666666666674,0.34173666666666674
1987,0.4736666666666667,0.39866666666666667,0.4243333333333334,0.46466666666666673,0.46866666666666673,0.36033333333333334,0.5026666666666667,0.4466666666666666,0.403,0.4003333333333334,0.5053333333333333,0.405,0.43599999999999994,0.428,0.464587037884,0.46749666666666667,0.4524306666666667,0.45440761989600004,0.46141666666666664,0.4577300000000001
1988,0.5163333333333333,0.638,0.5273333333333333,0.502,0.528,0.41033333333333327,0.4876666666666667,0.6263333333333333,0.5256666666666666,0.5236666666666667,0.4603333333333333,0.45133333333333336,0.59,0.48066666666666663,0.4951611121806667,0.47479000000000005,0.52587,0.5199609533966667,0.49202,0.4950866666666666
1989,0.401,0.31233333333333335,0.319,0.357,0.3706666666666667,0.27166666666666667,0.32066666666666666,0.3516666666666666,0.30433333333333334,0.33899999999999997,0.3973333333333333,0.287,0.2886666666666667,0.3506666666666667,0.34182925992066665,0.3123933333333333,0.33937,0.3358957149646667,0.34923333333333334,0.34090333333333334
1990,0.32466666666666666,0.2833333333333333,0.3193333333333333,0.20133333333333334,0.26966666666666667,0.3006666666666667,0.357,0.19566666666666666,0.21233333333333335,0.18166666666666667,0.40900000000000003,0.2946666666666667,0.254,0.4526666666666667,0.3277359264606667,0.32989999999999997,0.278774,0.275017619666,0.33759,0.28931
1991,0.391,0.252,0.2816666666666667,0.272,0.2803333333333333,0.3416666666666666,0.27366666666666667,0.3136666666666667,0.3373333333333333,0.25933333333333336,0.33666666666666667,0.28099999999999997,0.34800000000000003,0.478,0.299138889554,0.2801933333333333,0.288578,0.29180476258933336,0.32257666666666673,0.29419666666666666
1992,0.327,0.3423333333333333,0.32766666666666666,0.30866666666666664,0.2946666666666667,0.41733333333333333,0.37799999999999995,0.383,0.28099999999999997,0.26933333333333337,0.43966666666666665,0.3433333333333333,0.3163333333333333,0.40199999999999997,0.36176555623266665,0.36800999999999995,0.33494666666666667,0.33473047689866664,0.36896333333333337,0.34620999999999996
1993,0.4123333333333334,0.35766666666666663,0.3263333333333333,0.33166666666666667,0.342,0.361,0.32233333333333336,0.42766666666666664,0.41,0.4216666666666667,0.2733333333333334,0.36400000000000005,0.38466666666666666,0.3213333333333333,0.33037555631733334,0.3352433333333334,0.3402826666666667,0.34829333406400004,0.33671666666666666,0.33807000000000004
1994,0.48433333333333334,0.6843333333333333,0.6326666666666667,0.6416666666666667,0.645,0.4003333333333334,0.5096666666666666,0.7213333333333333,0.6453333333333333,0.7293333333333333,0.5163333333333333,0.49333333333333335,0.603,0.5196666666666666,0.557871482688,0.5070433333333333,0.6141113333333333,0.6037942868513333,0.5698066666666666,0.57363
1995,0.39666666666666667,0.4486666666666667,0.4203333333333334,0.457,0.47433333333333333,0.5033333333333333,0.5683333333333334,0.48,0.506,0.4756666666666667,0.5546666666666668,0.49100000000000005,0.422,0.511,0.5093092601926666,0.5384566666666667,0.4699153333333334,0.47862571525600006,0.5245166666666667,0.49509666666666674
1996,0.38966666666666666,0.19933333333333333,0.2763333333333333,0.209,0.24533333333333332,0.39666666666666667,0.4143333333333333,0.169,0.19399999999999998,0.11733333333333333,0.3363333333333333,0.32266666666666666,0.297,0.414,0.3213211116413333,0.37761999999999996,0.2656633333333333,0.278209048204,0.31499666666666665,0.29112
1997,0.3113333333333333,0.264,0.249,0.25866666666666666,0.21999999999999997,0.4086666666666667,0.35200000000000004,0.29000000000000004,0.255,0.27499999999999997,0.326,0.35433333333333333,0.2786666666666667,0.3356666666666667,0.30669444503933335,0.3497366666666667,0.273458,0.28381571490733337,0.31964333333333333,0.3002166666666667
1998,0.3426666666666667,0.2956666666666667,0.31633333333333336,0.27366666666666667,0.27499999999999997,0.334,0.2623333333333333,0.35200000000000004,0.351,0.3526666666666667,0.34766666666666673,0.3016666666666667,0.29000000000000004,0.4043333333333334,0.304082222888,0.27801333333333333,0.29584933333333335,0.2949076197413334,0.3313466666666667,0.2980066666666667
1999,0.5043333333333334,0.48266666666666663,0.47900000000000004,0.5136666666666666,0.492,0.5536666666666666,0.5303333333333334,0.5623333333333334,0.5803333333333334,0.5790000000000001,0.572,0.5406666666666666,0.4876666666666667,0.5843333333333334,0.5304933344106668,0.5335166666666666,0.51023,0.5168028582446667,0.5590266666666668,0.5297633333333333
2000,0.5886666666666667,0.6103333333333333,0.618,0.6343333333333333,0.6623333333333333,0.6026666666666666,0.7623333333333333,0.5986666666666666,0.5963333333333333,0.548,0.7879999999999999,0.6076666666666667,0.597,0.6829999999999999,0.692258890102,0.7069433333333334,0.6500506666666667,0.650470001262,0.69383,0.6667299999999999
2001,0.5106666666666667,0.5396666666666666,0.5536666666666666,0.5419999999999999,0.5770000000000001,0.64,0.5866666666666666,0.5366666666666666,0.5146666666666667,0.4663333333333333,0.6196666666666667,0.511,0.555,0.5706666666666667,0.5717251862686668,0.56895,0.5582213333333333,0.5557366677700001,0.56202,0.5575633333333334
