Year,Dakar_VHI,Diourbel_VHI,Fatick_VHI,Kaffrine_VHI,Kaolack_VHI,Kedougou_VHI,Kolda_VHI,Louga_VHI,Matam_VHI,Saint louis_VHI,Sedhiou_VHI,Tambacounda_VHI,Thies_VHI,Ziguinchor_VHI,Corn_Weighted_VHI,Cotton_Weighted_VHI,Millet_Weighted_VHI,Peanut_Weighted_VHI,Rice_Weighted_VHI,Sorghum_Weighted_VHI
1984,0.45333333333333337,0.511,0.519,0.5393333333333333,0.504,0.3056666666666667,0.36566666666666664,0.5579999999999999,0.5793333333333334,0.5643333333333334,0.40900000000000003,0.45366666666666666,0.48933333333333334,0.49433333333333335,0.44507185285066675,0.3945666666666666,0.4949106666666667,0.48666095332866666,0.4533533333333334,0.47029666666666664
1985,0.36566666666666664,0.33499999999999996,0.32833333333333337,0.29733333333333334,0.3376666666666666,0.11833333333333333,0.11399999999999999,0.3413333333333333,0.255,0.36466666666666664,0.1476666666666667,0.18699999999999997,0.37766666666666665,0.22799999999999998,0.217237778374,0.14425,0.28706,0.2734709528993333,0.21383666666666667,0.2368166666666667
1986,0.3413333333333333,0.35333333333333333,0.3403333333333333,0.288,0.28633333333333333,0.49066666666666664,0.38466666666666666,0.357,0.3373333333333333,0.3496666666666666,0.284,0.327,0.36000000000000004,0.35433333333333333,0.3317685192366667,0.3697866666666667,0.32155666666666666,0.3320500007173333,0.3432933333333333,0.3222666666666667
1987,0.33499999999999996,0.36000000000000004,0.399,0.3813333333333333,0.443,0.35366666666666663,0.329,0.46166666666666667,0.36833333333333335,0.5680000000000001,0.40399999999999997,0.2813333333333334,0.3773333333333333,0.38599999999999995,0.3749992600573333,0.32307,0.3884186666666667,0.38479047698333335,0.4141566666666667,0.3697533333333334
1988,0.4066666666666667,0.49133333333333334,0.4303333333333333,0.37033333333333335,0.3913333333333333,0.3036666666666667,0.3456666666666666,0.5379999999999999,0.421,0.4876666666666667,0.4013333333333333,0.35333333333333333,0.5113333333333333,0.36800000000000005,0.388117778644,0.34730999999999995,0.41238400000000003,0.4036985722513333,0.4020033333333334,0.38258333333333333
1989,0.37600000000000006,0.2743333333333333,0.3496666666666666,0.331,0.41500000000000004,0.30233333333333334,0.3506666666666667,0.3526666666666667,0.28099999999999997,0.36833333333333335,0.383,0.3086666666666667,0.30033333333333334,0.33966666666666673,0.35809518583533334,0.33725,0.3468813333333333,0.34751381018800004,0.35872000000000004,0.34546000000000004
1990,0.47333333333333333,0.33866666666666667,0.361,0.24866666666666667,0.3076666666666667,0.22466666666666665,0.2853333333333333,0.30133333333333334,0.24566666666666667,0.29133333333333333,0.3973333333333333,0.287,0.3813333333333333,0.40066666666666667,0.3262129636086667,0.28162,0.31578466666666666,0.30445238163,0.3362666666666667,0.3021
1991,0.505,0.36633333333333334,0.3786666666666667,0.3526666666666667,0.38233333333333336,0.20433333333333334,0.17533333333333334,0.41500000000000004,0.39766666666666667,0.38999999999999996,0.253,0.2816666666666667,0.4286666666666667,0.373,0.29189185261466666,0.21537,0.34604,0.3360114292826667,0.29319333333333336,0.3099966666666667
1992,0.414,0.37233333333333335,0.48533333333333334,0.5603333333333333,0.49033333333333334,0.501,0.4283333333333333,0.403,0.4726666666666666,0.4076666666666667,0.40166666666666667,0.5763333333333334,0.40599999999999997,0.4776666666666667,0.460431852744,0.4766466666666666,0.4789093333333333,0.4816180961086667,0.42899333333333334,0.49286
1993,0.432,0.484,0.462,0.4383333333333333,0.454,0.4093333333333333,0.313,0.505,0.47333333333333333,0.5346666666666667,0.3156666666666667,0.38366666666666666,0.5426666666666667,0.43966666666666665,0.38584222316866673,0.34415,0.4370513333333334,0.4315828580253333,0.3972433333333334,0.40277
1994,0.496,0.597,0.6206666666666667,0.626,0.6213333333333333,0.5383333333333333,0.5333333333333333,0.631,0.6273333333333334,0.6383333333333333,0.6433333333333334,0.5526666666666668,0.585,0.6123333333333333,0.5915614826706668,0.54508,0.6083713333333334,0.5976461916626667,0.6021933333333334,0.5956133333333334
1995,0.4066666666666667,0.42533333333333334,0.472,0.48900000000000005,0.49499999999999994,0.5466666666666666,0.6276666666666667,0.501,0.5466666666666666,0.43333333333333335,0.612,0.5406666666666666,0.431,0.48500000000000004,0.5516629639106667,0.5926400000000001,0.5023833333333334,0.5122933343206667,0.5439433333333332,0.5321666666666667
1996,0.38000000000000006,0.397,0.4096666666666667,0.37366666666666665,0.363,0.6920000000000001,0.4676666666666667,0.42,0.36533333333333334,0.33499999999999996,0.37966666666666665,0.4676666666666667,0.43933333333333335,0.49066666666666664,0.42102222308733334,0.47450000000000003,0.4020726666666667,0.41427285801133334,0.41647000000000006,0.4146733333333334
1997,0.432,0.5153333333333333,0.5653333333333334,0.625,0.6166666666666667,0.955,0.9073333333333333,0.5579999999999999,0.6013333333333333,0.4746666666666666,0.7896666666666667,0.8126666666666668,0.47500000000000003,0.5630000000000001,0.7368692604146667,0.8683266666666667,0.636722,0.6605752393326668,0.6984666666666667,0.7100366666666668
1998,0.4963333333333333,0.528,0.5236666666666667,0.566,0.5726666666666667,0.5453333333333333,0.4046666666666667,0.566,0.536,0.5293333333333333,0.431,0.48033333333333333,0.544,0.52,0.47995111218466663,0.44203333333333333,0.5257740000000001,0.5206247629293334,0.47024666666666665,0.5043133333333334
1999,0.4883333333333333,0.5356666666666666,0.5896666666666667,0.5373333333333333,0.6113333333333334,0.6966666666666667,0.5863333333333334,0.5690000000000001,0.6026666666666666,0.601,0.6146666666666666,0.6176666666666667,0.561,0.582,0.5988529641126668,0.59887,0.577448,0.5790319059393334,0.59541,0.5843333333333334
2000,0.52,0.513,0.515,0.5526666666666666,0.5163333333333333,0.38866666666666666,0.559,0.5083333333333334,0.44166666666666665,0.47933333333333333,0.6026666666666666,0.4603333333333333,0.539,0.6230000000000001,0.5358440750886666,0.5238066666666668,0.532332,0.5277104772100001,0.55628,0.5315033333333333
