Year,Dakar_VHI,Diourbel_VHI,Fatick_VHI,Kaffrine_VHI,Kaolack_VHI,Kedougou_VHI,Kolda_VHI,Louga_VHI,Matam_VHI,Saint louis_VHI,Sedhiou_VHI,Tambacounda_VHI,Thies_VHI,Ziguinchor_VHI,Corn_Weighted_VHI,Cotton_Weighted_VHI,Millet_Weighted_VHI,Peanut_Weighted_VHI,Rice_Weighted_VHI,Sorghum_Weighted_VHI
1984,0.3333333333333333,0.4243333333333334,0.45766666666666667,0.3076666666666667,0.452,0.48933333333333334,0.5453333333333333,0.16433333333333333,0.20199999999999999,0.16566666666666666,0.6123333333333333,0.38866666666666666,0.389,0.4486666666666667,0.4800714821313334,0.49066,0.4137146666666667,0.39731952457400005,0.44464,0.4186766666666667
1985,0.3076666666666667,0.4963333333333333,0.47766666666666663,0.428,0.437,0.528,0.5243333333333333,0.5053333333333333,0.45533333333333337,0.3303333333333333,0.505,0.5526666666666666,0.4703333333333333,0.4056666666666667,0.49123666753933326,0.5257533333333333,0.47153733333333336,0.4705680961033333,0.45198333333333335,0.47713666666666665
1986,0.20433333333333334,0.03133333333333333,0.11833333333333333,0.26266666666666666,0.14133333333333334,0.403,0.462,0.17133333333333334,0.211,0.21366666666666667,0.4386666666666667,0.39266666666666666,0.08600000000000001,0.36766666666666664,0.32317777821133337,0.42772,0.22037933333333334,0.24950381005800001,0.3604600000000001,0.31305333333333335
1987,0.4073333333333333,0.37600000000000006,0.39399999999999996,0.582,0.416,0.5273333333333333,0.5226666666666667,0.513,0.5813333333333334,0.23066666666666666,0.4683333333333333,0.5259999999999999,0.42133333333333334,0.41733333333333333,0.47024259349399994,0.5251366666666667,0.4721846666666667,0.48514047704999996,0.4231666666666667,0.50315
1988,0.37833333333333335,0.42766666666666664,0.4526666666666666,0.6616666666666666,0.5673333333333334,0.5743333333333333,0.5346666666666667,0.6083333333333333,0.763,0.5630000000000001,0.43966666666666665,0.6716666666666665,0.41733333333333333,0.34800000000000003,0.5283029640166669,0.5770233333333333,0.5416766666666667,0.5602090486173332,0.48904000000000003,0.5766333333333332
1989,0.4613333333333333,0.652,0.6096666666666667,0.6526666666666667,0.5983333333333333,0.455,0.5843333333333333,0.5616666666666666,0.6513333333333334,0.5416666666666666,0.5183333333333334,0.665,0.661,0.4666666666666666,0.5829659270599998,0.5996366666666666,0.6154553333333334,0.6085542867846666,0.5408666666666666,0.6048
1990,0.2353333333333333,0.33699999999999997,0.4346666666666667,0.39633333333333337,0.496,0.48700000000000004,0.5366666666666667,0.41033333333333327,0.4463333333333333,0.4406666666666667,0.5653333333333334,0.5456666666666666,0.371,0.458,0.5049633341293334,0.5288,0.44757800000000003,0.4529928579913334,0.4980566666666667,0.47676999999999997
1991,0.19299999999999998,0.3016666666666667,0.28099999999999997,0.09999999999999999,0.25666666666666665,0.323,0.3333333333333333,0.18400000000000002,0.07933333333333333,0.119,0.34766666666666673,0.288,0.24666666666666667,0.3176666666666667,0.2927603707846666,0.30909,0.23852066666666666,0.23226428619466669,0.2764566666666667,0.23929666666666666
1992,0.211,0.18933333333333335,0.26433333333333336,0.35766666666666663,0.333,0.3746666666666667,0.443,0.22666666666666668,0.3176666666666667,0.13033333333333333,0.4263333333333333,0.42,0.25,0.3136666666666667,0.37231444497133326,0.42761666666666664,0.3251513333333333,0.3341904767513333,0.33449666666666666,0.36845000000000006
1993,0.4026666666666667,0.6366666666666667,0.5716666666666667,0.591,0.52,0.556,0.5736666666666667,0.6126666666666667,0.6326666666666667,0.5643333333333334,0.4096666666666667,0.6316666666666667,0.5670000000000001,0.417,0.5347266677733333,0.5857966666666667,0.564302,0.569650001034,0.5054000000000001,0.5567633333333334
1994,0.5803333333333334,0.5456666666666666,0.585,0.662,0.6086666666666667,0.4526666666666667,0.4666666666666666,0.658,0.723,0.5593333333333333,0.44733333333333336,0.5683333333333334,0.5613333333333334,0.4483333333333333,0.527988519672,0.5022366666666667,0.5836973333333334,0.5830733344066666,0.49207,0.5661166666666668
1995,0.465,0.6556666666666667,0.623,0.6826666666666666,0.659,0.559,0.5826666666666667,0.672,0.7376666666666667,0.6196666666666667,0.592,0.6906666666666667,0.5323333333333333,0.45366666666666666,0.6172896308246666,0.6141033333333333,0.63776,0.6326061916426666,0.5770033333333334,0.6381166666666668
1996,0.45,0.41500000000000004,0.45566666666666666,0.5796666666666667,0.5053333333333333,0.617,0.6013333333333333,0.6033333333333334,0.612,0.48666666666666664,0.5173333333333333,0.6796666666666668,0.391,0.42533333333333334,0.5491588899066666,0.6189733333333333,0.5221486666666667,0.5433700010066667,0.5199,0.5684166666666667
1997,0.313,0.2876666666666667,0.4346666666666667,0.336,0.441,0.5583333333333332,0.5670000000000001,0.23399999999999999,0.39599999999999996,0.3316666666666666,0.607,0.6013333333333334,0.2796666666666667,0.552,0.5142092599899999,0.5626533333333333,0.414592,0.4212171437273334,0.5049433333333333,0.4697966666666667
