Year,Dakar_VHI,Diourbel_VHI,Fatick_VHI,Kaffrine_VHI,Kaolack_VHI,Kedougou_VHI,Kolda_VHI,Louga_VHI,Matam_VHI,Saint louis_VHI,Sedhiou_VHI,Tambacounda_VHI,Thies_VHI,Ziguinchor_VHI,Corn_Weighted_VHI,Cotton_Weighted_VHI,Millet_Weighted_VHI,Peanut_Weighted_VHI,Rice_Weighted_VHI,Sorghum_Weighted_VHI
2006,0.5176666666666666,0.5713333333333334,0.5426666666666667,0.6096666666666667,0.577,0.48,0.5726666666666667,0.5563333333333333,0.47633333333333333,0.5363333333333333,0.577,0.6103333333333333,0.508,0.592,0.570720741818,0.57846,0.5724713333333333,0.5703057153573333,0.5660766666666667,0.5822633333333332
2007,0.3873333333333333,0.18566666666666665,0.254,0.3296666666666667,0.26266666666666666,0.387,0.4036666666666666,0.23033333333333336,0.2776666666666667,0.216,0.35766666666666663,0.35366666666666663,0.22666666666666666,0.35800000000000004,0.33158592650333324,0.38459666666666664,0.2915953333333333,0.30670952442933336,0.3321533333333333,0.33223
2008,0.49666666666666665,0.5516666666666666,0.5463333333333334,0.6043333333333333,0.622,0.5826666666666667,0.677,0.5446666666666667,0.5583333333333332,0.5323333333333333,0.5870000000000001,0.597,0.5096666666666666,0.5336666666666666,0.6048733344253333,0.6462566666666667,0.5858273333333334,0.5937861915739999,0.5881733333333334,0.6020166666666666
2009,0.632,0.6766666666666667,0.6416666666666666,0.6673333333333332,0.6563333333333333,0.541,0.6776666666666666,0.6466666666666666,0.662,0.5833333333333334,0.609,0.629,0.6589999999999999,0.6036666666666667,0.64230963089,0.6558833333333334,0.6531373333333333,0.6534685726593333,0.6242566666666667,0.6463733333333334
2010,0.5956666666666667,0.6663333333333333,0.638,0.6779999999999999,0.6786666666666666,0.63,0.665,0.6843333333333333,0.735,0.6873333333333332,0.6343333333333333,0.7036666666666666,0.6173333333333334,0.6046666666666667,0.6615385198293334,0.6730466666666666,0.6622853333333334,0.6657190489199999,0.6523633333333333,0.6699433333333331
2011,0.647,0.6563333333333333,0.66,0.762,0.7346666666666667,0.669,0.706,0.7133333333333334,0.75,0.7213333333333334,0.695,0.7303333333333333,0.6703333333333333,0.6813333333333333,0.705358519912,0.71284,0.7096806666666666,0.7145161918533334,0.7020066666666666,0.7227133333333334
2012,0.6476666666666667,0.6706666666666666,0.6653333333333333,0.7096666666666667,0.706,0.6096666666666667,0.5830000000000001,0.7283333333333334,0.7296666666666667,0.7586666666666666,0.6063333333333333,0.6433333333333334,0.6856666666666666,0.5870000000000001,0.6393011124726666,0.60748,0.674572,0.6713642870313333,0.6377799999999999,0.6594666666666668
2013,0.542,0.584,0.5746666666666665,0.5906666666666666,0.5923333333333333,0.6053333333333333,0.6846666666666666,0.5546666666666668,0.5993333333333334,0.5576666666666666,0.7356666666666666,0.626,0.5650000000000001,0.642,0.645597408572,0.6601266666666666,0.6049593333333333,0.6046771440759999,0.6525233333333333,0.6279799999999999
2014,0.48666666666666664,0.4543333333333333,0.5416666666666666,0.6346666666666666,0.6606666666666666,0.5276666666666666,0.5643333333333334,0.5006666666666667,0.5316666666666667,0.5073333333333333,0.674,0.5426666666666667,0.49933333333333335,0.637,0.592365926988,0.5622933333333334,0.5829706666666666,0.5780809534720001,0.5882033333333334,0.5959366666666667
2015,0.456,0.38566666666666666,0.45766666666666667,0.5133333333333333,0.5153333333333333,0.568,0.5263333333333334,0.438,0.5606666666666666,0.45766666666666667,0.5253333333333333,0.5536666666666666,0.437,0.5496666666666666,0.5144544454146667,0.5348966666666667,0.48929400000000006,0.49864047719133336,0.51093,0.5177266666666667
2016,0.5936666666666667,0.5776666666666667,0.5783333333333333,0.645,0.6556666666666667,0.6976666666666667,0.6853333333333333,0.5886666666666667,0.6296666666666667,0.6506666666666666,0.7126666666666667,0.6703333333333333,0.5986666666666667,0.6763333333333333,0.6646100012573333,0.6802833333333332,0.633676,0.6391800012966667,0.6769200000000001,0.6610533333333334
2017,0.47266666666666673,0.5513333333333333,0.545,0.6356666666666667,0.6083333333333334,0.5093333333333333,0.5896666666666667,0.5670000000000001,0.6456666666666666,0.566,0.6243333333333333,0.5896666666666667,0.5546666666666668,0.5533333333333333,0.590998519642,0.58768,0.5909473333333334,0.589295239216,0.58514,0.6013466666666666
2018,0.5736666666666667,0.619,0.5786666666666667,0.6393333333333334,0.6136666666666667,0.49833333333333335,0.5746666666666667,0.623,0.6896666666666667,0.6343333333333333,0.5423333333333334,0.5906666666666666,0.627,0.5303333333333334,0.581266297504,0.5773866666666666,0.6046860000000001,0.6049347630726667,0.5756800000000001,0.5983266666666667
2019,0.5946666666666666,0.649,0.6036666666666667,0.644,0.6533333333333333,0.581,0.5783333333333333,0.6806666666666666,0.6826666666666666,0.6986666666666667,0.5756666666666667,0.622,0.6233333333333334,0.5866666666666666,0.6075062975719999,0.5934166666666666,0.6265706666666666,0.6267452393433335,0.6109833333333332,0.6206399999999999
2020,0.5753333333333334,0.5226666666666667,0.494,0.49,0.48700000000000004,0.569,0.545,0.6366666666666667,0.5773333333333333,0.615,0.48333333333333334,0.5776666666666667,0.5556666666666666,0.45199999999999996,0.5234929640726665,0.55066,0.5149173333333333,0.5276171439413333,0.5304566666666667,0.52371
2021,0.5536666666666666,0.5913333333333334,0.5579999999999999,0.605,0.5823333333333334,0.6063333333333333,0.6203333333333333,0.6496666666666666,0.6063333333333333,0.6556666666666667,0.6493333333333333,0.601,0.6026666666666666,0.5926666666666667,0.6094692604733333,0.6138033333333333,0.598516,0.6015461916920001,0.62846,0.6093166666666667
2022,0.6363333333333333,0.6353333333333334,0.6293333333333333,0.601,0.6416666666666667,0.5953333333333334,0.581,0.6756666666666667,0.65,0.6713333333333334,0.6866666666666666,0.5496666666666666,0.6543333333333333,0.645,0.6231737049846666,0.5766899999999999,0.6255693333333333,0.6184152393866666,0.6421166666666667,0.6125566666666667
2023,0.5833333333333334,0.5813333333333334,0.5896666666666667,0.673,0.621,0.6536666666666666,0.647,0.6616666666666666,0.7443333333333334,0.6873333333333332,0.7626666666666667,0.656,0.632,0.6543333333333333,0.6634200013046667,0.6518466666666667,0.6434059999999999,0.644288572762,0.6852233333333333,0.66676
2024,0.5436666666666666,0.5496666666666666,0.5756666666666667,0.5583333333333333,0.5913333333333334,0.5513333333333333,0.5206666666666667,0.572,0.636,0.5816666666666667,0.5913333333333334,0.6233333333333333,0.5666666666666667,0.5886666666666667,0.5738733344773334,0.55147,0.5712226666666667,0.5674657154406667,0.5682466666666667,0.57446
