Year,Dakar_VHI,Diourbel_VHI,Fatick_VHI,Kaffrine_VHI,Kaolack_VHI,Kedougou_VHI,Kolda_VHI,Louga_VHI,Matam_VHI,Saint louis_VHI,Sedhiou_VHI,Tambacounda_VHI,Thies_VHI,Ziguinchor_VHI,Corn_Weighted_VHI,Cotton_Weighted_VHI,Millet_Weighted_VHI,Peanut_Weighted_VHI,Rice_Weighted_VHI,Sorghum_Weighted_VHI
1994,0.6193333333333334,0.5663333333333332,0.5579999999999999,0.592,0.5233333333333333,0.4963333333333333,0.5026666666666667,0.6003333333333334,0.5950000000000001,0.555,0.5523333333333333,0.5426666666666667,0.5796666666666667,0.5613333333333334,0.5385381492960001,0.5174566666666667,0.5589806666666666,0.555326667794,0.5424466666666667,0.5535700000000001
1995,0.5176666666666666,0.49133333333333334,0.47000000000000003,0.5950000000000001,0.5003333333333333,0.6629999999999999,0.6829999999999999,0.511,0.6046666666666667,0.435,0.631,0.5966666666666667,0.455,0.4683333333333333,0.5853344454980001,0.65347,0.5441440000000001,0.5575438106126667,0.56684,0.58797
1996,0.4796666666666667,0.317,0.38066666666666665,0.496,0.408,0.599,0.61,0.41566666666666663,0.44933333333333336,0.25733333333333336,0.6053333333333334,0.636,0.39966666666666667,0.511,0.5293185193906665,0.6080733333333334,0.462806,0.47983571520533336,0.5002166666666668,0.5283399999999999
1997,0.5083333333333333,0.4283333333333333,0.49466666666666664,0.435,0.47633333333333333,0.5196666666666667,0.5973333333333333,0.4403333333333333,0.38599999999999995,0.4706666666666666,0.6749999999999999,0.5443333333333333,0.43166666666666664,0.5796666666666667,0.5562140750073333,0.5708733333333332,0.491212,0.49261333435266663,0.5729700000000001,0.5205700000000001
1998,0.5076666666666667,0.45999999999999996,0.4746666666666666,0.4583333333333333,0.49533333333333335,0.611,0.579,0.49733333333333335,0.49733333333333335,0.5286666666666666,0.5896666666666667,0.5733333333333334,0.4583333333333333,0.513,0.5446062973033333,0.57274,0.497052,0.5055314296306667,0.5524666666666667,0.5255866666666668
1999,0.5506666666666667,0.6963333333333334,0.6150000000000001,0.6953333333333332,0.5606666666666666,0.5516666666666666,0.508,0.669,0.676,0.5866666666666666,0.5646666666666667,0.605,0.565,0.4956666666666667,0.5678914827006666,0.5453300000000001,0.6155613333333334,0.6035723821300001,0.5485466666666666,0.6030366666666667
2000,0.631,0.7846666666666667,0.6286666666666667,0.7306666666666667,0.6270000000000001,0.529,0.6196666666666667,0.7246666666666667,0.8079999999999999,0.5873333333333334,0.6163333333333333,0.7053333333333334,0.6986666666666667,0.452,0.638736667988,0.6412333333333333,0.6758013333333333,0.6673938107833333,0.5916033333333335,0.6688033333333334
2001,0.6863333333333334,0.7456666666666667,0.6803333333333333,0.672,0.6313333333333334,0.6046666666666667,0.6316666666666667,0.739,0.6923333333333334,0.669,0.6589999999999999,0.6706666666666666,0.722,0.5746666666666667,0.6547685198753334,0.6420833333333333,0.6748873333333334,0.6677566679900001,0.64287,0.66088
2002,0.22833333333333336,0.4426666666666667,0.34800000000000003,0.4166666666666667,0.2876666666666667,0.4093333333333333,0.2916666666666667,0.4243333333333333,0.4623333333333333,0.3033333333333333,0.3076666666666667,0.35366666666666663,0.37733333333333335,0.417,0.3233037044773333,0.3205966666666667,0.35969733333333337,0.35515285787733336,0.3266233333333334,0.3521
2003,0.22866666666666666,0.532,0.3393333333333333,0.501,0.31066666666666665,0.4566666666666667,0.34800000000000003,0.5680000000000001,0.64,0.5733333333333334,0.30866666666666664,0.604,0.41933333333333334,0.37766666666666665,0.38688518614,0.42540333333333336,0.4185293333333333,0.4261480961286667,0.40368333333333334,0.44214000000000003
2004,0.2703333333333333,0.5413333333333333,0.43333333333333335,0.5736666666666667,0.44,0.4383333333333333,0.49300000000000005,0.532,0.586,0.449,0.48900000000000005,0.5379999999999999,0.391,0.4683333333333333,0.4802388898333334,0.5044333333333334,0.4913806666666667,0.4908909533073333,0.4765133333333334,0.5087266666666667
2005,0.5976666666666667,0.7743333333333333,0.661,0.7483333333333334,0.6773333333333333,0.4776666666666667,0.5306666666666667,0.743,0.6866666666666666,0.7653333333333334,0.6573333333333333,0.6243333333333333,0.666,0.5670000000000001,0.6281655568946667,0.56452,0.6827920000000001,0.6632628584360002,0.63327,0.6590366666666667
2006,0.5116666666666667,0.5673333333333334,0.49500000000000005,0.6313333333333334,0.49833333333333335,0.5066666666666667,0.48,0.64,0.586,0.6116666666666667,0.5526666666666666,0.5543333333333333,0.5713333333333334,0.5596666666666666,0.5247462974486667,0.50866,0.5528846666666667,0.5508076201606668,0.5475,0.5580333333333334
2007,0.5076666666666667,0.4633333333333334,0.39433333333333337,0.5446666666666666,0.423,0.5263333333333334,0.455,0.5396666666666666,0.589,0.5326666666666666,0.49700000000000005,0.5790000000000001,0.457,0.47633333333333333,0.4783829639933333,0.4948633333333333,0.47607399999999994,0.4840342867406668,0.49074000000000007,0.5091600000000001
2008,0.531,0.6873333333333332,0.618,0.75,0.6556666666666667,0.578,0.5206666666666667,0.6763333333333333,0.6833333333333332,0.537,0.6676666666666667,0.642,0.607,0.622,0.6161722234826668,0.5687266666666667,0.658626,0.6414109536113334,0.5894433333333333,0.6519600000000001
2009,0.6,0.7360000000000001,0.6123333333333334,0.6763333333333333,0.5956666666666667,0.5683333333333334,0.5726666666666667,0.694,0.7120000000000001,0.6813333333333333,0.5513333333333333,0.6416666666666667,0.6613333333333333,0.5193333333333333,0.5971529642626667,0.5948566666666667,0.634792,0.6304752393433334,0.5904166666666667,0.62372
2010,0.644,0.743,0.7113333333333333,0.7063333333333333,0.6803333333333333,0.6236666666666667,0.5243333333333333,0.7833333333333333,0.8126666666666668,0.7853333333333333,0.5976666666666667,0.7176666666666667,0.7116666666666666,0.5753333333333334,0.6381503717893333,0.59002,0.687162,0.67691381089,0.6271533333333333,0.6646399999999999
2011,0.422,0.5166666666666667,0.501,0.5923333333333334,0.5073333333333333,0.5923333333333333,0.5093333333333333,0.585,0.6523333333333333,0.545,0.5836666666666667,0.5946666666666666,0.47866666666666663,0.5166666666666667,0.540518889978,0.54052,0.5398766666666667,0.5402280963320001,0.5404266666666667,0.5593766666666667
2012,0.623,0.6326666666666667,0.525,0.57,0.5036666666666667,0.5496666666666666,0.4693333333333333,0.615,0.6513333333333334,0.6386666666666666,0.4776666666666667,0.5726666666666667,0.61,0.492,0.5161692604553333,0.5054466666666666,0.5460526666666667,0.5448519059233334,0.5238933333333333,0.5402
2013,0.5933333333333334,0.6863333333333334,0.645,0.7286666666666667,0.668,0.513,0.5453333333333333,0.6936666666666667,0.642,0.6466666666666666,0.5936666666666667,0.5836666666666667,0.6503333333333333,0.63,0.6056333346186668,0.5638533333333333,0.6575166666666667,0.6465866678966667,0.6027633333333333,0.63514
2014,0.4503333333333333,0.4186666666666667,0.4696666666666667,0.5,0.48433333333333334,0.5710000000000001,0.5036666666666667,0.4766666666666666,0.5326666666666666,0.37133333333333335,0.5529999999999999,0.5766666666666667,0.46399999999999997,0.516,0.5128929639186666,0.5260733333333334,0.4913093333333333,0.493942858118,0.4879333333333334,0.5141566666666666
2015,0.4996666666666667,0.556,0.4573333333333333,0.48266666666666663,0.418,0.5486666666666666,0.38999999999999996,0.561,0.5153333333333333,0.592,0.5113333333333333,0.6046666666666667,0.5246666666666667,0.5306666666666667,0.477722964032,0.45931333333333335,0.482916,0.477559524882,0.49996000000000007,0.49494666666666665
2016,0.48300000000000004,0.628,0.53,0.5973333333333334,0.494,0.655,0.523,0.6509999999999999,0.6956666666666665,0.6023333333333333,0.6366666666666667,0.6863333333333334,0.6106666666666667,0.5536666666666666,0.5778462975133333,0.5763166666666667,0.5771226666666667,0.5730471440726668,0.5817866666666666,0.5957266666666667
2017,0.412,0.583,0.46900000000000003,0.5393333333333333,0.5003333333333334,0.525,0.3466666666666667,0.48466666666666663,0.48933333333333334,0.347,0.4756666666666667,0.5386666666666667,0.555,0.4673333333333333,0.458339630608,0.4178266666666667,0.5005513333333333,0.480783334276,0.41459333333333326,0.48732
2018,0.27,0.42733333333333334,0.5326666666666666,0.612,0.6366666666666666,0.6306666666666666,0.48266666666666663,0.5686666666666667,0.6396666666666667,0.6246666666666667,0.5196666666666667,0.6316666666666667,0.3486666666666667,0.4916666666666667,0.54423481584,0.5371733333333333,0.5481466666666667,0.5521857153153333,0.5293100000000001,0.5671733333333334
2019,0.5533333333333333,0.535,0.463,0.5746666666666667,0.49300000000000005,0.673,0.472,0.6756666666666667,0.55,0.5523333333333333,0.5993333333333334,0.6023333333333333,0.57,0.601,0.5365788900633334,0.52326,0.5389326666666667,0.5407861916373333,0.5518466666666667,0.55822
2020,0.5466666666666667,0.6436666666666667,0.6443333333333333,0.6496666666666667,0.718,0.48333333333333334,0.4256666666666667,0.7639999999999999,0.6366666666666667,0.6893333333333334,0.574,0.569,0.6936666666666667,0.5696666666666667,0.5769018531133333,0.4805666666666667,0.638998,0.6213695249933333,0.56472,0.59652
2021,0.5123333333333333,0.5993333333333334,0.5206666666666667,0.5870000000000001,0.603,0.4073333333333333,0.37033333333333335,0.654,0.596,0.638,0.549,0.5163333333333333,0.552,0.5306666666666667,0.51009185298,0.42400000000000004,0.5539186666666667,0.5375642868093333,0.5179866666666668,0.5338533333333334
2022,0.5870000000000001,0.709,0.596,0.7186666666666667,0.6396666666666667,0.7176666666666667,0.545,0.7756666666666666,0.7906666666666666,0.8036666666666666,0.5263333333333334,0.7343333333333333,0.7036666666666668,0.48666666666666664,0.610609631028,0.6121366666666668,0.6561646666666667,0.659515715606,0.60313,0.6556266666666668
2023,0.5670000000000001,0.6236666666666667,0.6253333333333333,0.7453333333333333,0.666,0.5753333333333334,0.5810000000000001,0.6953333333333332,0.7286666666666667,0.6743333333333333,0.5559999999999999,0.7373333333333333,0.6776666666666666,0.597,0.6257570383446667,0.62856,0.6646679999999999,0.6665304774253333,0.60616,0.66711
