Year,Dakar_VHI,Diourbel_VHI,Fatick_VHI,Kaffrine_VHI,Kaolack_VHI,Kedougou_VHI,Kolda_VHI,Louga_VHI,Matam_VHI,Saint louis_VHI,Sedhiou_VHI,Tambacounda_VHI,Thies_VHI,Ziguinchor_VHI,Corn_Weighted_VHI,Cotton_Weighted_VHI,Millet_Weighted_VHI,Peanut_Weighted_VHI,Rice_Weighted_VHI,Sorghum_Weighted_VHI
1984,0.42933333333333334,0.507,0.5123333333333333,0.44933333333333336,0.5263333333333334,0.5243333333333333,0.5670000000000001,0.434,0.4746666666666666,0.4716666666666667,0.48733333333333334,0.4693333333333333,0.4996666666666667,0.44733333333333336,0.5102103713120001,0.5329366666666667,0.4941446666666667,0.49585857238333336,0.49852666666666673,0.4889200000000001
1985,0.32366666666666666,0.2906666666666667,0.32666666666666666,0.2793333333333334,0.3046666666666667,0.39433333333333337,0.45133333333333336,0.24166666666666667,0.266,0.25166666666666665,0.3433333333333333,0.34933333333333333,0.2896666666666667,0.36166666666666664,0.35522296356266664,0.41126666666666667,0.3151246666666667,0.3254738101613333,0.35158666666666666,0.33277999999999996
1986,0.48466666666666663,0.405,0.5403333333333333,0.535,0.6333333333333333,0.456,0.5976666666666667,0.418,0.37366666666666665,0.4036666666666666,0.5379999999999999,0.447,0.445,0.4206666666666667,0.5399707416166666,0.5481266666666667,0.528444,0.5288528580233334,0.4993633333333334,0.5232866666666668
1987,0.6126666666666667,0.6616666666666666,0.5663333333333334,0.4326666666666667,0.5526666666666666,0.48466666666666663,0.5373333333333333,0.592,0.321,0.42700000000000005,0.43933333333333335,0.4163333333333334,0.6913333333333332,0.3913333333333333,0.5024359269513333,0.4978633333333334,0.5286900000000001,0.520402381906,0.46477999999999997,0.4767366666666666
1988,0.4056666666666667,0.25466666666666665,0.403,0.4023333333333334,0.39433333333333337,0.543,0.5393333333333333,0.39033333333333337,0.37966666666666665,0.4036666666666667,0.46366666666666667,0.47833333333333333,0.32866666666666666,0.4046666666666667,0.45483407485466665,0.5152466666666667,0.40502,0.4243209531966667,0.45488999999999996,0.44074333333333343
1989,0.48966666666666664,0.30833333333333335,0.34600000000000003,0.22666666666666666,0.32166666666666666,0.4776666666666667,0.5666666666666667,0.22166666666666668,0.225,0.27266666666666667,0.5,0.34366666666666673,0.36566666666666664,0.5016666666666666,0.4266588895753333,0.48546000000000006,0.3376866666666667,0.35042381031666664,0.45151333333333327,0.3669066666666666
1990,0.3853333333333333,0.13999999999999999,0.215,0.16433333333333333,0.2806666666666667,0.3673333333333333,0.426,0.18699999999999997,0.24033333333333332,0.23833333333333337,0.432,0.27066666666666667,0.249,0.39200000000000007,0.3365740745993333,0.36916999999999994,0.2486,0.26445809586533336,0.36317,0.28796
1991,0.2773333333333333,0.3486666666666667,0.3056666666666667,0.32466666666666666,0.27566666666666667,0.4483333333333333,0.48966666666666664,0.36233333333333334,0.2986666666666667,0.3203333333333333,0.4033333333333333,0.37200000000000005,0.246,0.3973333333333333,0.3790074080793333,0.4465166666666667,0.33324733333333334,0.34719476261733334,0.39968333333333333,0.3639533333333333
1992,0.3453333333333333,0.33266666666666667,0.3626666666666667,0.31266666666666665,0.37366666666666665,0.3506666666666667,0.43133333333333335,0.44333333333333336,0.44166666666666665,0.5026666666666667,0.36233333333333334,0.3993333333333333,0.39999999999999997,0.3403333333333333,0.3892537044746666,0.4112933333333333,0.365848,0.37877619124066664,0.4097033333333334,0.3724733333333333
1993,0.49466666666666664,0.54,0.5686666666666667,0.5443333333333333,0.6,0.39399999999999996,0.486,0.614,0.5993333333333334,0.6900000000000001,0.5463333333333332,0.448,0.601,0.5499999999999999,0.5318514825986667,0.47563999999999995,0.5550593333333333,0.5487895248993333,0.5616433333333334,0.5286433333333334
1994,0.5836666666666667,0.41533333333333333,0.524,0.4543333333333333,0.47733333333333333,0.519,0.5563333333333333,0.48633333333333334,0.519,0.5466666666666667,0.5313333333333333,0.521,0.49466666666666664,0.5883333333333334,0.5235114825053334,0.53912,0.49193999999999993,0.5024485724866666,0.54739,0.5052666666666666
1995,0.3443333333333333,0.3113333333333333,0.38033333333333336,0.359,0.287,0.4323333333333333,0.45166666666666666,0.35233333333333333,0.38633333333333336,0.425,0.3526666666666667,0.35200000000000004,0.41300000000000003,0.46900000000000003,0.37426518596133335,0.41832,0.35898066666666667,0.37275190553933335,0.4148366666666667,0.36862666666666666
1996,0.41,0.274,0.318,0.32966666666666666,0.27099999999999996,0.5346666666666667,0.5166666666666667,0.33266666666666667,0.3263333333333333,0.39466666666666667,0.537,0.465,0.3833333333333333,0.4526666666666667,0.433500000764,0.4932266666666667,0.35933333333333334,0.37437904845600006,0.4694500000000001,0.41041000000000005
1997,0.35366666666666663,0.25533333333333336,0.2973333333333333,0.27366666666666667,0.17600000000000002,0.4573333333333333,0.379,0.411,0.455,0.49366666666666664,0.4306666666666667,0.435,0.3456666666666666,0.4716666666666667,0.35836777855933327,0.39092,0.306036,0.323060477024,0.42867,0.3481133333333334
1998,0.505,0.4043333333333334,0.454,0.44333333333333336,0.42166666666666663,0.612,0.5963333333333333,0.502,0.596,0.5793333333333334,0.6263333333333333,0.5996666666666667,0.5036666666666666,0.6186666666666666,0.5501725936513334,0.5890099999999999,0.4844653333333333,0.50051381065,0.5944499999999999,0.5299666666666668
1999,0.5243333333333333,0.5893333333333334,0.5956666666666667,0.5876666666666667,0.63,0.582,0.632,0.5906666666666667,0.5563333333333333,0.6023333333333333,0.5946666666666667,0.5776666666666667,0.61,0.5463333333333332,0.6042722233753334,0.6128066666666667,0.601186,0.6018371439986666,0.59767,0.5963433333333333
2000,0.61,0.5733333333333334,0.5466666666666667,0.5413333333333333,0.551,0.594,0.524,0.5793333333333334,0.5426666666666667,0.522,0.5146666666666667,0.544,0.5910000000000001,0.5046666666666667,0.5373125937166667,0.5342433333333334,0.5487266666666667,0.5483647630080001,0.5224666666666667,0.5406166666666666
2001,0.5686666666666667,0.4503333333333333,0.5526666666666666,0.47733333333333333,0.5893333333333333,0.6136666666666667,0.5036666666666667,0.4673333333333333,0.42566666666666664,0.4216666666666667,0.651,0.452,0.574,0.6343333333333333,0.548274445474,0.4983633333333334,0.5291913333333333,0.5192595248853333,0.54471,0.52012
2002,0.3016666666666667,0.2703333333333333,0.39766666666666667,0.4046666666666667,0.42,0.566,0.421,0.33966666666666673,0.38633333333333336,0.42,0.5363333333333333,0.4466666666666666,0.45533333333333337,0.5263333333333334,0.44395370451933336,0.4364433333333333,0.411974,0.41285952466866666,0.4642500000000001,0.43348666666666663
2003,0.31433333333333335,0.6976666666666667,0.666,0.639,0.65,0.742,0.5990000000000001,0.5116666666666667,0.6066666666666666,0.6226666666666666,0.6516666666666667,0.7156666666666668,0.606,0.5983333333333333,0.6391503715566668,0.6397833333333334,0.6425113333333334,0.6264638107333335,0.6188566666666666,0.6411766666666667
